Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Social de Cooperativas (k)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;b3S;S5;I;2;GUAXUPE;MG;44440;2312;0;368;0;0;0;2680;-391;-18;0;0;-382;-792;1889;360;262;-968;-776;-27;0;150;-216;-1216;672;-5;668;-39;0;629;0
FÊNIX DTVM - PRUDENCIAL;1000085537;n2;S4;I;2;CUIABA;MT;44440;0;0;2678;0;0;0;2678;0;0;0;0;0;0;2678;0;0;-172;-2888;-125;0;205;-48;-3027;-349;0;-349;0;0;-349;0
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DO ACRE - SICOOB ACRE;3528402;b3S;S5;I;2;RIO BRANCO;AC;44440;2538;0;136;0;0;0;2674;-86;-171;0;0;-2979;-3236;-562;496;279;-1045;-1726;-50;0;1738;-245;-554;-1116;6;-1110;-101;0;-1211;0
CREDISIS CREDIBRÁS COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO OESTE DE RONDÔNIA;5597773;b3S;S5;I;2;NOVA BRASILANDIA;RO;44440;2489;0;173;0;0;0;2662;-345;-22;0;0;-104;-471;2191;159;18;-780;-861;0;0;90;-7;-1381;810;0;810;0;0;809;-133
COOPERATIVA DE CRÉDITO COGEM;44401800;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;44440;2376;0;223;0;0;0;2599;0;0;0;0;-295;-295;2304;0;0;-707;-380;-14;0;3;-13;-1113;1192;0;1192;-5;0;1186;-937
COOPERATIVA DE CREDITO CREDLIDER - SICOOB CREDLIDER;5463934;b3S;S5;I;2;VOTUPORANGA;SP;44440;1734;0;855;0;0;0;2588;-594;-154;0;0;-299;-1047;1542;194;85;-616;-617;-5;0;389;-88;-658;884;0;883;0;0;883;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;S5;I;2;FLORIANOPOLIS;SC;44440;2007;0;571;0;0;0;2577;-783;-8;0;0;-81;-872;1706;197;24;-1107;-833;-13;0;152;-191;-1771;-66;12;-54;-1;0;-55;-79
SCB CRÉDITO SCMEPP - PRUDENCIAL;1000083230;n1;S5;I;2;FORTALEZA;CE;44440;2576;0;1;0;0;0;2577;0;0;0;0;-558;-558;2019;0;0;-103;-1760;-92;0;0;-5;-1960;59;0;59;-122;0;-63;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CONCÓRDIA - CRESOL CONCÓRDIA;5425526;b3S;S5;I;2;CONCORDIA;SC;44440;2149;0;399;0;0;18;2566;-467;-306;0;0;-94;-868;1699;272;56;-725;-477;0;0;0;-567;-1440;258;15;274;0;0;273;-34
COOPERATIVA DE CRÉDITO SICOOB CREDCOOP LTDA.;2528151;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;44440;2427;0;96;0;0;0;2523;-192;-285;0;0;-735;-1212;1311;251;164;-723;-861;-12;0;177;-178;-1182;129;0;129;-12;0;118;0
CM CAPITAL MARKETS - PRUDENCIAL;1000080549;n2;S4;I;3;SAO PAULO;SP;44440;0;0;1932;563;0;0;2495;0;0;0;0;0;0;2495;22515;4600;-10237;-12188;-2527;0;58;-4;2216;4711;0;4711;-5;-3832;874;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE GETÚLIO VARGAS - CRESOL GETÚLIO VARGAS;5241145;b3S;S5;I;2;GETULIO VARGAS;RS;44440;2144;0;325;0;0;25;2495;-487;-346;0;0;-51;-884;1611;366;36;-602;-295;0;0;3;-490;-982;628;4;633;0;-33;600;-70
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ARATIBA – CRESOL ARATIBA;4565791;b3S;S5;I;2;ARATIBA;RS;44440;1771;0;669;0;0;40;2480;-622;-447;0;0;-85;-1154;1326;352;193;-593;-307;0;0;0;-592;-947;379;1;380;0;-14;366;-54
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71207740;b3S;S5;I;2;IRAI DE MINAS;MG;44440;1295;0;1184;0;0;0;2479;-863;-233;0;0;-82;-1178;1301;64;22;-361;-299;-6;0;202;-27;-405;895;0;896;-7;0;889;-181
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPRESÁRIOS, PROFISSIONAIS DO MERCADO IMOBILIÁRIO E DA CMI / SECOVI - SICOOB SECOVICRED MG;14913919;b3S;S5;I;2;BELO HORIZONTE;MG;44440;841;0;1628;0;0;0;2470;-1066;0;0;0;40;-1026;1443;942;603;-636;-804;-17;0;27;-196;-78;1365;0;1366;-34;0;1331;-163
COOPERATIVA DE CRÉDITO MÚTUO DO CEARÁ - SICOOB CEARÁ;3620772;b3S;S5;I;2;FORTALEZA;CE;44440;2198;0;256;0;0;0;2454;-604;0;0;0;-341;-944;1509;532;240;-804;-1148;-18;0;129;-172;-1241;269;3;272;-14;-18;240;-51
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71069587;b3S;S5;I;2;DORES DO INDAIA;MG;44440;1926;0;526;0;0;0;2451;-639;-237;0;0;-363;-1239;1212;230;74;-736;-457;-17;0;119;-82;-868;343;1;344;-23;0;321;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU - ASCOOB ITAPICURU.;3921543;b3S;S5;I;2;SANTALUZ;BA;44440;2205;0;236;0;0;0;2441;-416;-12;0;0;-1246;-1674;767;176;357;-1063;-897;0;0;89;-1168;-2506;-1739;0;-1739;0;0;-1739;0
GREENCRED - COOPERATIVA DE CREDITO;2347114;b3S;S5;I;2;CURITIBA;PR;44440;1472;0;967;0;0;0;2439;-624;0;0;0;0;-624;1815;0;12;-424;-644;-1;0;0;0;-1058;757;-2;755;0;0;755;-145
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO VALLOUREC NO BRASIL - COOVALL LTDA.;64293582;b3S;S5;I;2;BELO HORIZONTE;MG;44440;2252;0;167;0;0;0;2420;0;0;0;0;-179;-179;2241;0;0;-268;-139;0;0;0;-44;-452;1789;0;1789;0;0;1789;-1098
RB INVESTIMENTOS DTVM - PRUDENCIAL;1000084174;n2;S4;I;2;SAO PAULO;SP;44440;0;0;2419;0;0;0;2419;0;0;0;0;-188;-188;2231;1707;0;-1045;-3183;-279;0;4;1;-2797;-566;0;-566;0;0;-566;0
COOPERATIVA DE CRÉDITO CLÁSSICA DOS EMPREGADOS DA VALE S/A E ENTIDADES VINCULADAS LTDA. – SICOOB COOPVALE;33924028;b3S;S5;I;2;RIO DE JANEIRO;RJ;44440;2034;0;382;0;0;0;2416;-424;0;0;0;-874;-1298;1118;241;245;-1316;-1122;-12;0;559;-387;-1794;-676;1;-675;-5;0;-680;0
COOPERATIVA DE CRÉDITO RURAL DE OURO   SULCREDI/OURO;7853842;b3S;S5;I;2;OURO;SC;44440;2237;0;141;0;0;0;2378;-514;-101;0;0;-17;-632;1746;21;13;-568;-555;0;0;57;-129;-1161;585;-27;558;0;0;558;0
BRASIL PRÉ-PAGOS - PRUDENCIAL;1000084789;n4;;I;2;BARUERI;SP;44440;0;0;2362;0;0;0;2362;0;0;0;0;0;0;2362;21065;0;-2757;-13743;-2481;0;2641;-7872;-3147;-785;1019;234;0;0;234;0
COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO;2448839;b3S;S5;I;2;RIO RUFINO;SC;44440;1802;0;555;0;0;0;2357;-516;-162;0;0;84;-594;1763;309;127;-765;-632;-27;0;90;-91;-990;773;2;775;-36;0;739;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE MARTINHO CAMPOS LTDA - SICOOB CREDIMAC;64480833;b3S;S5;I;2;MARTINHO CAMPOS;MG;44440;1889;0;456;0;0;0;2345;-603;-66;0;0;-186;-856;1489;483;185;-693;-607;-40;0;148;-89;-613;876;1;877;-86;0;791;0
COOPERATIVA DE CREDITO , POUPANÇA E INVESTIMENTO DO ESTADO DO PIAUÍ - SICREDI PIAUÍ;3128973;b3S;S5;I;2;TERESINA;PI;44440;1886;0;434;0;0;0;2320;-581;-68;0;0;-3;-652;1668;455;106;-887;-700;1;0;147;-386;-1267;401;0;401;0;0;401;-39
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;b3S;S5;I;2;ARCOS;MG;44440;1986;0;282;0;0;0;2268;-431;-28;0;0;-262;-721;1547;362;313;-698;-599;-13;0;89;-131;-677;871;0;871;-10;0;861;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4886317;b3S;S4;I;2;CURITIBA;PR;44440;1057;0;1209;0;0;0;2266;-1200;0;0;0;9;-1191;1075;353;0;-413;-241;-3;0;27;-208;-484;590;-2;589;-9;-92;487;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA VALE DO CONTESTADO - CRESOL VALE DO CONTESTADO;9433005;b3S;S5;I;2;IRINEOPOLIS;SC;44440;2173;0;82;0;0;5;2260;-309;-355;0;0;-328;-992;1268;334;226;-885;-522;0;0;55;-420;-1212;55;-28;27;-1;-51;-25;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DAS EMPRESAS, EMPREGADOS E PRESTADORES DE SERVIÇO DAS METALÚRGICAS, SIDERÚRGICAS E INDUSTRIAIS – SICOOB COPESITA;19875244;b3S;S5;I;2;TIMOTEO;MG;44440;2039;0;221;0;0;0;2260;-353;0;0;0;-2;-355;1905;512;59;-778;-866;-45;0;355;-150;-913;992;1;991;-61;0;930;-35
BROKER BRASIL CC LTDA. - PRUDENCIAL;1000082372;n2;S4;I;2;SAO PAULO;SP;44440;0;0;62;0;2196;0;2257;0;0;0;0;3;3;2260;1801;0;-1190;-2082;-279;0;1;-2;-1752;508;0;508;-284;0;224;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE AMERICANA, LIMEIRA E REGIÃO - SICOOB ACICRED;9579249;b3S;S5;I;2;AMERICANA;SP;44440;1781;0;475;0;0;0;2255;-476;0;0;0;-984;-1460;795;348;266;-642;-453;-10;0;176;-87;-402;393;0;393;-29;0;364;0
SERVICOOP - COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS ESTADUAIS DO RIO GRANDE DO SUL;3973814;b3S;S5;I;2;PORTO ALEGRE;RS;44440;1983;0;260;0;0;0;2243;-259;1;0;0;-344;-603;1639;258;0;-1066;-670;-4;0;0;-138;-1620;19;-9;11;0;0;11;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL ALIANÇA;7412987;b3S;S5;I;2;PINHALZINHO;SC;44440;1983;0;237;0;0;23;2242;-404;-405;0;0;8;-801;1441;311;121;-653;-384;0;0;0;-568;-1173;268;-6;261;0;0;261;-39
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JAGUARUNA – CRESOL JAGUARUNA;5410056;b3S;S5;I;2;JAGUARUNA;SC;44440;1942;0;297;0;0;1;2240;-465;-169;0;0;-536;-1169;1071;237;108;-684;-491;0;0;0;-588;-1418;-346;-3;-349;0;0;-349;-59
AGENCIA DE FOMENTO DO RN S.A. - PRUDENCIAL;1000081043;n1;S4;I;1;NATAL;RN;44440;1839;0;369;0;0;0;2208;0;-64;0;0;-955;-1019;1189;487;97;-1428;-1304;-121;-43;2218;-256;-350;839;0;839;0;0;839;0
AF ESTADO DE PERNAMBUCO S.A. - PRUDENCIAL;1000081177;n1;S4;I;1;RECIFE;PE;44440;1866;0;331;0;0;0;2197;0;-117;0;0;-1485;-1602;595;223;201;-1539;-658;-121;0;0;0;-1895;-1300;-2;-1302;-85;0;-1387;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS;3941182;b3S;S5;I;2;AGUAS DE LINDOIA;SP;44440;1618;0;568;0;0;0;2186;-562;-70;0;0;-272;-904;1281;342;341;-787;-880;-17;0;52;-165;-1113;169;3;172;0;0;172;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA. - SICOOB COOPEC;32615247;b3S;S5;I;2;ITABUNA;BA;44440;2054;0;116;0;0;0;2169;-224;0;0;0;-255;-479;1690;85;51;-787;-966;-9;0;126;-179;-1680;10;0;10;-1;0;9;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO RIO GRANDE MG - SICREDI CREDIGRANDE MG;25626490;b3S;S4;I;2;LAVRAS;MG;44440;1932;0;237;0;0;0;2169;-311;-69;0;0;-81;-460;1708;353;189;-689;-648;-2;0;197;-291;-890;818;-6;812;-4;-88;720;0
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS;3862898;b3S;S5;I;2;BELO HORIZONTE;MG;44440;1605;0;553;0;0;0;2158;-461;0;0;0;-397;-858;1300;247;194;-589;-709;-10;0;233;-172;-806;494;0;494;-8;0;486;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE POUSO REDONDO - CRESOL POUSO REDONDO;10453077;b3S;S5;I;2;POUSO REDONDO;SC;44440;1917;0;215;0;0;25;2157;-431;-395;0;0;-386;-1211;945;254;115;-620;-399;0;0;43;-407;-1014;-69;5;-63;-4;-4;-71;0
COOPERATIVA DE CRÉDITO SICOOB ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71506513;b3S;S5;I;2;ITAPAGIPE;MG;44440;1283;0;858;0;0;0;2140;-477;-277;0;0;-11;-765;1376;310;165;-572;-463;-24;0;105;-96;-574;801;0;801;-54;-14;733;-69
AGÊNCIA DE FOMENTO MATO GROSSO - PRUDENCIAL;1000081146;n1;S4;I;1;CUIABA;MT;44440;1139;0;987;0;0;0;2125;0;-475;0;0;-225;-700;1425;2472;173;-2540;-1090;-321;0;0;-38;-1344;81;0;81;0;0;81;0
ECONOMIA CI S.A.-ECONOMISA - PRUDENCIAL;1000083364;n1;S5;I;2;BELO HORIZONTE;MG;44440;249;0;188;0;0;1681;2118;0;-736;0;0;38;-698;1420;2;9;-129;-2058;-60;0;0;-2;-2238;-818;196;-622;0;0;-622;0
COOPERATIVA DE CRÉDITO NO PIAUÍ - SICOOB PIAUÍ;5477038;b3S;S5;I;2;TERESINA;PI;44440;1873;0;241;0;0;0;2114;-352;0;0;0;-607;-959;1155;1015;334;-668;-1470;-41;0;376;-236;-689;466;58;524;-106;0;417;-152
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92935741;b3S;S5;I;2;PORTO ALEGRE;RS;44440;1869;0;242;0;0;0;2111;-343;0;0;0;-71;-414;1697;237;0;-948;-835;-13;0;0;-10;-1568;129;0;129;0;0;129;-107
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JATAÍ E REGIÃO LTDA.;10143499;b3S;S5;I;2;JATAI;GO;44440;1656;0;441;0;0;0;2097;-388;0;0;0;-380;-768;1329;321;146;-642;-653;-22;0;156;-67;-761;568;0;568;-46;0;522;0
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;S5;I;2;MONTES CLAROS;MG;44440;1722;0;373;0;0;0;2096;-296;-42;0;0;-295;-634;1462;520;386;-1184;-774;-16;0;215;-142;-995;466;-14;452;-18;0;434;0
CORA SCD - PRUDENCIAL;1000085317;n1;S5;I;3;SAO PAULO;SP;44440;0;0;2091;0;0;0;2091;0;0;0;0;0;0;2091;0;0;0;-318;0;0;0;-838;-1156;935;0;935;0;0;935;0
DUFRIO CFI - PRUDENCIAL;1000085324;n1;S5;I;2;PORTO ALEGRE;RS;44440;2032;0;58;0;0;0;2090;-651;0;0;0;-660;-1312;778;0;0;-529;-438;-67;0;0;-1;-1035;-256;0;-256;115;0;-141;0
COOPERATIVA DE CRéDITO RURAL COM INTERAçãO SOLIDáRIA CENTRO NORTE - CRESOL CENTRO NORTE;5211129;b3S;S5;I;2;MARCELINO RAMOS;RS;44440;1935;0;141;0;0;14;2090;-389;-422;0;0;-183;-994;1096;291;132;-605;-469;0;0;143;-329;-837;259;-7;252;0;-51;201;0
COOPERATIVA DE CRÉDITO DOS MILITARES E DA SEGURANÇA PÚBLICA NO DISTRITO FEDERAL LTDA. - SICOOB DFMIL;4649337;b3S;S5;I;2;BRASILIA;DF;44440;1836;0;252;0;0;0;2088;-370;-246;0;0;-169;-784;1304;501;29;-831;-647;-24;0;136;-200;-1036;268;0;268;-17;0;252;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2562412;b3S;S5;I;2;PRADOPOLIS;SP;44440;1657;0;423;0;0;0;2080;-30;0;0;0;2473;2443;4523;0;0;-271;-292;-2;0;0;0;-564;3959;0;3959;0;0;3959;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA.- SICOOB CECREF;19402130;b3S;S5;I;2;BELO HORIZONTE;MG;44440;1932;0;140;0;0;0;2072;-283;-44;0;0;-83;-410;1662;92;21;-1134;-759;-13;0;273;-149;-1668;-5;0;-5;0;0;-5;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;b3S;S5;I;2;SAO PAULO;SP;44440;1537;0;525;0;0;0;2062;0;0;0;0;-114;-114;1948;0;0;-558;-198;-3;0;0;0;-759;1190;1;1189;0;0;1189;0
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7958405;b3S;S5;I;2;RIO FORTUNA;SC;44440;1582;0;456;0;0;5;2043;-505;-128;0;0;-65;-699;1344;178;78;-569;-361;0;0;0;-538;-1211;133;-13;119;0;0;119;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;b3S;S5;I;2;BELO HORIZONTE;MG;44440;1624;0;418;0;0;0;2042;-436;0;0;0;-20;-456;1586;101;0;-486;-217;-12;0;1;-100;-713;872;0;872;-15;-9;849;-220
BCO LA NACION ARGENTINA - PRUDENCIAL;1000081270;b1;S4;I;3;SAO PAULO;SP;44440;491;0;408;0;1117;0;2016;-115;-1270;0;0;-2;-1386;630;1;13;-1586;-703;-23;0;0;-492;-2790;-2160;213;-1946;0;0;-1946;0
INVEST CC - PRUDENCIAL;1000082396;n2;S4;I;2;PORTO ALEGRE;RS;44440;0;0;0;0;1982;0;1982;0;0;0;0;0;0;1982;78;8;-149;-1799;-96;0;1;-25;-1984;-1;-6;-7;0;0;-7;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SISTEMA DE JUSTIÇA NO ESTADO DO CEARÁ - SICREDI COOPERJURIS;8041950;b3S;S5;I;2;FORTALEZA;CE;44440;1833;0;149;0;0;0;1982;-485;-161;0;0;-121;-767;1215;81;1;-428;-254;1;0;29;-200;-772;443;0;443;0;-10;433;0
PARATI - CFI S.A. - PRUDENCIAL;1000083443;n1;S5;I;2;VITORIA;ES;44440;1917;0;41;0;0;0;1958;-10;0;0;0;-713;-723;1235;185;0;-1168;-1293;0;0;1499;-279;-1056;180;4;183;0;0;183;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA CONEXÕES -CRESOL CONEXÕES;5220232;b3S;S5;I;2;SANTA MARIA;RS;44440;1813;0;126;0;0;5;1944;-432;-232;0;0;-186;-850;1094;258;271;-726;-604;-3;0;121;-321;-1003;91;13;103;0;-2;101;0
IUGU IP - PRUDENCIAL;1000085434;n4;;I;2;SAO PAULO;SP;44440;0;0;1929;0;0;0;1929;0;-94;0;0;0;-94;1834;18315;0;-12476;-8420;-1165;0;1;-10147;-13892;-12057;-4;-12061;0;0;-12061;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CARGILL;68228006;b3S;S5;I;2;SAO PAULO;SP;44440;1742;0;186;0;0;0;1928;-146;0;0;0;-187;-333;1595;0;0;-224;-385;-1;0;0;-12;-622;973;0;973;0;0;973;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB SANTA;65560658;b3S;S5;I;2;SAO PAULO;SP;44440;1843;0;52;0;0;0;1895;-69;-26;0;0;-2220;-2315;-420;107;49;-1150;-854;-12;0;158;-200;-1901;-2322;-10;-2332;0;0;-2332;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89280960;b3S;S5;I;2;CAXIAS DO SUL;RS;44440;1635;0;259;0;0;0;1893;-17;-5;0;0;-233;-254;1639;0;0;-415;-59;-3;0;33;-52;-496;1143;0;1143;0;-6;1136;-536
ASPECIR SCMEPP LTDA. - PRUDENCIAL;1000083058;n1;S5;I;2;PORTO ALEGRE;RS;44440;1890;0;0;0;0;0;1890;0;0;0;0;-190;-190;1699;0;0;-152;-1178;0;0;0;0;-1331;368;0;368;-119;0;249;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;b3S;S5;I;2;DORES DO INDAIA;MG;44440;1449;0;426;0;0;0;1874;-535;0;0;0;-396;-931;944;302;122;-578;-576;-22;0;161;-83;-675;269;0;269;-25;0;244;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE PORTO XAVIER – CRESOL PORTO XAVIER;5442759;b3S;S5;I;2;PORTO XAVIER;RS;44440;1659;0;181;0;0;25;1866;-244;-312;0;0;-171;-726;1140;478;13;-377;-180;0;0;0;-363;-428;711;0;711;1;-35;676;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE QUILOMBO - CRESOL QUILOMBO;73254757;b3S;S5;I;2;QUILOMBO;SC;44440;1602;0;230;0;0;29;1860;-294;-262;0;0;-310;-865;995;366;43;-488;-260;0;0;1;-397;-735;261;6;266;0;0;266;-49
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SÃO VALENTIM - CRESOL SÃO VALENTIM;3015152;b3S;S5;I;2;SAO VALENTIM;RS;44440;1549;0;274;0;0;29;1853;-328;-345;0;0;100;-573;1280;442;35;-478;-237;0;0;0;-459;-696;584;-14;570;0;-13;557;-52
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARAXÁ LTDA - SICOOB COOCREZ;71378426;b3S;S5;I;2;ARAXA;MG;44440;1638;0;206;0;0;2;1846;-339;-8;0;0;-141;-487;1359;180;310;-768;-590;-16;0;36;-97;-946;413;62;475;0;0;475;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO MAGAZINE LUIZA, EMPRESAS CONTROLADAS E COLIGADAS – COOPLUIZA;2093154;b3S;S5;I;2;FRANCA;SP;44440;1837;0;9;0;0;0;1846;0;-72;0;0;-148;-220;1626;5;0;-262;-178;0;0;3;-5;-438;1189;0;1189;0;0;1188;-248
GET MONEY CC - PRUDENCIAL;1000082255;n2;S5;I;2;SAO PAULO;SP;44440;0;0;10;0;1832;0;1842;0;0;0;0;0;0;1842;71;0;-897;-1043;-93;0;16;0;-1946;-105;0;-105;0;0;-105;0
VISION S.A. CC - PRUDENCIAL;1000081892;n2;S4;I;2;SAO PAULO;SP;44440;0;0;0;0;1840;0;1840;0;0;0;0;0;0;1840;1101;0;-979;-2480;-188;0;59;0;-2487;-647;0;-647;0;0;-647;0
BMS SCD - PRUDENCIAL;1000083333;n1;S5;I;2;FORTALEZA;CE;44440;1821;0;9;0;0;0;1831;0;0;0;0;-326;-326;1505;0;0;-223;-1316;-67;0;1;0;-1605;-100;0;-100;34;0;-66;0
COOPERATIVA DE CRéDITO MúTUO DE LIVRE ADMISSãO DA REGIãO ADMINISTRATIVA DE SOROCABA – SICOOB COOPERASO;10175348;b3S;S5;I;2;SOROCABA;SP;44440;1580;0;251;0;0;0;1831;-221;-2;0;0;-374;-597;1234;431;151;-911;-920;-18;0;149;-71;-1188;45;18;64;-17;0;47;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74248949;b3S;S5;I;2;SAO JOAO DA BOA VISTA;SP;44440;1594;0;221;0;0;0;1815;-375;0;0;0;-37;-413;1403;52;3;-631;-521;-2;0;0;0;-1099;304;0;304;0;-78;226;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;S5;I;2;SAO PAULO;SP;44440;917;0;897;0;0;0;1814;-809;0;0;0;-80;-889;924;41;1;-504;-450;-4;0;47;-26;-896;29;0;29;-12;0;17;0
DOURADA CORRETORA - PRUDENCIAL;1000082224;n2;S4;I;2;CURITIBA;PR;44440;0;0;8;0;1777;0;1785;0;0;0;0;0;0;1785;2;0;-501;-653;-83;0;0;0;-1236;549;0;549;-238;0;311;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;b3S;S5;I;2;CERES;GO;44440;1206;0;579;0;0;0;1785;-361;-55;0;0;-236;-651;1134;260;61;-694;-708;-19;0;73;-67;-1094;40;0;40;-18;0;22;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74244344;b3S;S5;I;2;SAO PAULO;SP;44440;1470;0;314;0;0;0;1783;0;0;0;0;-308;-308;1475;0;0;-343;-621;0;0;41;-7;-931;545;0;545;0;0;545;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NA ÁREA DE SAÚDE, AFINS E EMPRESÁRIOS VINCULADOS À ACCI DE ERECHIM-RS-CREDISUL;7494300;b3S;S5;I;2;ERECHIM;RS;44440;1690;0;92;0;0;0;1782;-311;0;0;0;-50;-361;1421;10;87;-470;-226;0;0;138;-42;-503;918;0;918;0;0;918;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER LEGISLATIVO FEDERAL E DO DISTRITO FEDERAL - SICOOB LEGISLATIVO;3329154;b3S;S5;I;2;BRASILIA;DF;44440;1619;0;160;0;0;0;1779;-405;-197;0;0;-24;-627;1153;68;21;-676;-379;-7;0;99;-119;-992;161;0;161;-3;0;159;0
