Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
;;;;;;;;;Depósito Total;;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Conta de Pagamento Pré-Paga (a5);Depósitos Outros (a6);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;44440;165303;0;0;299555;0;1;464859;0;598;48108;0;0;0;48706;27021;540585;0;111870;652455;0;69227;721682
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;44440;173495;0;0;190168;0;25;363688;0;0;53582;0;0;0;53582;5275;422545;0;148103;570648;0;143698;714346
AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;1000081139;n1;S4;I;1;RIO DE JANEIRO;RJ;44440;3500;0;0;0;0;0;3500;0;0;0;0;0;0;0;94900;98400;9;121579;219988;0;493272;713260
MS BANK S.A. BCO CÂMBIO - PRUDENCIAL;1000081294;b2;S4;I;2;CURITIBA;PR;44440;1503;0;0;0;0;0;1503;0;0;0;0;0;0;0;8213;9716;0;673495;683211;0;29132;712343
CREDISIS CREDIARI - COOPERATIVA DE CRÉDITO LTDA.;3222753;b3S;S5;I;2;ARIQUEMES;RO;44440;216566;0;0;175486;0;0;392052;0;0;0;0;0;0;0;0;392052;0;55444;447497;81;262755;710332
FORTBRASIL IP - PRUDENCIAL;1000085245;n4;;I;2;FORTALEZA;CE;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117088;117088;0;537330;654418;0;46551;700969
BRK S.A. CFI - PRUDENCIAL;1000083601;n1;S4;I;2;SAO PAULO;SP;44440;939;0;0;442149;0;0;443088;0;0;15557;0;0;167610;183166;0;626254;0;32672;658926;0;41640;700565
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;44440;128623;0;0;456506;0;2928;588057;0;165;0;0;0;0;165;0;588222;0;12364;600586;3;94474;695063
ZEMA CFI - PRUDENCIAL;1000083584;n1;S4;I;2;ARAXA;MG;44440;0;0;0;246847;0;0;246847;0;0;0;0;0;150061;150061;0;396908;0;67004;463912;0;226264;690176
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;44440;189400;0;0;246647;0;121;436168;0;9756;45521;0;0;0;55277;345;491790;0;128613;620403;0;69456;689859
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO – CRESOL TRADIÇÃO;4350225;b3S;S5;I;2;FRANCISCO BELTRAO;PR;44440;67069;894;0;214280;0;0;282243;0;0;0;0;0;0;0;7008;289251;0;303329;592580;0;89840;682420
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;44440;186622;0;0;153144;0;0;339766;0;138;14302;0;0;0;14441;20426;374632;0;158770;533402;0;140559;673962
BCO TRICURY S.A. - PRUDENCIAL;1000081696;b2;S4;I;2;SAO PAULO;SP;44440;6145;0;0;220071;0;0;226216;0;184420;0;0;0;0;184420;744;411380;0;13269;424649;17;249208;673874
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;44440;135402;0;0;211491;0;0;346893;0;0;32638;0;0;0;32638;0;379531;0;201202;580734;0;90350;671083
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;b2;S4;I;3;SAO PAULO;SP;44440;0;0;50354;0;0;0;50354;0;0;0;0;0;0;0;245564;295917;0;297378;593296;0;76139;669435
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. - SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;44440;136598;0;0;184853;0;0;321451;0;0;25081;0;0;0;25081;54588;401121;0;155528;556649;0;109594;666243
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;S5;I;2;RAUL SOARES;MG;44440;201320;0;0;206268;0;628;408216;0;0;33225;0;0;0;33225;0;441442;0;138715;580157;0;84072;664229
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14568725;b3C;S4;I;2;RIO DE JANEIRO;RJ;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;617110;617110;0;46069;663179
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;S4;I;2;RIO DE JANEIRO;RJ;44440;231145;0;0;263066;0;0;494211;111559;0;0;0;0;0;0;0;605770;0;7745;613515;75;47422;661011
UNIPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73647935;b3S;S5;I;2;CAMPO GRANDE;MS;44440;76128;6920;0;356503;0;2498;442049;0;72410;0;6398;0;0;78808;0;520857;0;13298;534155;0;125980;660135
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. – SICOOB NOSSACOOP;1760242;b3S;S5;I;2;BELO HORIZONTE;MG;44440;93574;0;0;373718;0;0;467292;0;0;0;0;0;0;0;104961;572253;0;22644;594897;0;56502;651399
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;482492;482492;31;65222;547745;2095;93494;643333
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA LTDA – SICOOB CENTRAL BA;34148882;b3C;S4;I;2;SALVADOR;BA;44440;0;0;0;7555;0;134;7689;0;0;0;0;0;0;0;0;7689;0;557845;565534;0;77427;642961
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;44440;145158;0;0;345177;0;54;490389;0;19749;34548;0;0;0;54297;3262;547948;0;39185;587133;0;54908;642040
COOPERATIVA DE CRéDITO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;44440;147996;0;0;159734;0;0;307730;0;3882;21957;0;0;0;25838;7334;340903;0;195567;536469;0;95463;631932
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;44440;166938;0;0;259541;0;1363;427842;0;6803;15766;0;0;0;22569;10318;460729;0;39524;500253;10;131159;631422
COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;44440;149590;0;0;293208;0;1948;444745;0;0;58969;0;0;0;58969;0;503714;0;48541;552255;0;78553;630808
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;44440;271643;0;0;92223;0;842;364708;0;0;0;0;0;0;0;0;364708;0;50507;415215;0;214945;630160
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA - SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;44440;236279;0;0;242732;0;0;479011;0;8371;0;0;0;0;8371;0;487382;0;22673;510055;0;117905;627959
COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;44440;126208;0;0;294743;0;201;421151;0;92;69676;0;0;0;69768;5321;496240;0;41639;537879;0;89361;627239
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;S4;I;2;PORTO ALEGRE;RS;44440;0;0;0;44786;0;0;44786;0;0;0;0;0;393910;393910;0;438695;0;74073;512768;2975;110983;626726
FATOR - PRUDENCIAL;1000080350;b1;S4;I;2;SAO PAULO;SP;44440;5044;0;0;292582;0;46945;344570;5603;0;0;0;0;0;0;0;350173;0;18907;369081;0;255696;624777
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;44440;54873;0;12;439226;0;1595;495706;0;0;0;0;0;0;0;10394;506101;0;35502;541603;0;82066;623669
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;44440;109145;0;0;295478;0;1410;406033;0;0;18531;0;0;0;18531;33271;457835;0;80861;538696;0;79768;618464
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;44440;96160;0;0;196823;0;0;292983;0;0;48083;0;0;0;48083;3825;344892;0;143460;488352;0;125776;614128
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO;7026923;b3S;S5;I;2;UMUARAMA;PR;44440;128220;0;0;239850;0;159;368229;0;10292;71112;0;0;0;81404;0;449633;0;104090;553723;0;58780;612503
ACESSO SOLUÇÕES DE PAGAMENTO - PRUDENCIAL;1000084806;n4;;I;2;SAO PAULO;SP;44440;0;0;0;0;400939;0;400939;0;0;0;0;0;0;0;14966;415905;0;164484;580389;5771;22747;608906
CREDI SHOP S.A. - PRUDENCIAL;1000084923;n4;;I;2;TERESINA;PI;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360494;360494;0;245493;605987
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67096909;b3S;S4;I;2;FRANCA;SP;44440;115873;0;0;174569;0;0;290442;0;300;58338;0;0;0;58639;0;349081;0;114847;463928;0;133313;597241
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO NOROESTE – CRESOL NOROESTE RS/PE/CE;2663426;b3S;S5;I;2;CONSTANTINA;RS;44440;44400;420;0;193321;0;0;238141;0;0;0;0;0;0;0;0;238141;0;294103;532244;0;63110;595355
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PONTO CAPITAL - UNICRED PONTO CAPITAL.;2641032;b3S;S5;I;2;SANTA MARIA;RS;44440;37804;0;18169;362156;0;4458;422587;0;75636;0;8959;0;0;84595;10233;517415;0;19129;536543;0;57114;593658
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS PINHAIS - CRESOL UNIÃO DOS PINHAIS;2446089;b3S;S5;I;2;CORONEL VIVIDA;PR;44440;68003;1202;0;173060;0;0;242265;0;0;0;0;0;0;0;2531;244797;0;282931;527727;0;64361;592088
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;I;2;TOLEDO;PR;44440;45091;203;0;158945;0;0;204239;0;0;0;0;0;0;0;0;204239;0;320295;524534;0;65972;590506
COOPERATIVA DE CREDITO CREDIMOTA   SICOOB CREDIMOTA;66788142;b3S;S5;I;2;CANDIDO MOTA;SP;44440;111329;0;0;295064;0;0;406393;0;0;14836;0;0;0;14836;69;421298;0;107803;529101;0;57678;586779
SICOOB UNIMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;259231;b3S;S5;I;2;SANTOS;SP;44440;131449;0;0;315477;0;5980;452906;0;29602;0;0;0;0;29602;0;482508;0;21203;503711;26;81469;585206
CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;44440;0;0;73694;0;0;0;73694;0;0;0;0;0;0;0;0;73694;0;462244;535937;0;47057;582995
CREDISIS JICRED – COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;44440;192356;0;0;217184;0;0;409540;0;0;0;0;0;0;0;0;409540;0;39295;448835;0;123650;572485
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;2;LAJEADO;RS;44440;51549;0;0;378932;0;0;430480;0;47989;0;416;0;0;48405;0;478885;0;21736;500622;0;68432;569054
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;S4;I;2;JOAO PESSOA;PB;44440;0;0;0;70139;0;0;70139;0;0;0;0;0;0;0;0;70139;0;456841;526979;0;38346;565325
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;44440;103572;0;0;354203;0;0;457775;0;12448;0;0;0;0;12448;0;470223;0;28889;499112;0;57844;556956
COOPERATIVA DE CRÉDITO CREDCOOPER LTDA - SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;44440;147260;0;0;176636;0;482;324378;0;111;9860;0;0;0;9971;3225;337574;0;146395;483970;0;66950;550919
COOPERATIVA DE CREDITO NOSSO - SICOOB NOSSO;59869560;b3S;S5;I;2;ADAMANTINA;SP;44440;88925;0;0;268430;0;933;358288;0;0;24938;0;0;0;24938;0;383226;0;72119;455344;0;94127;549471
COOPERATIVA DE CRÉDITO CREDIFIEMG LTDA. - SICOOB CREDIFIEMG;7469260;b3S;S5;I;2;BELO HORIZONTE;MG;44440;55492;0;0;374473;0;457;430422;0;0;0;0;0;0;0;51398;481820;0;12439;494259;0;54919;549178
COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;44440;146365;0;0;165392;0;1985;313742;0;119;38874;0;0;0;38993;35160;387895;0;67836;455731;0;93076;548806
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;44440;122136;0;0;314533;0;811;437481;0;0;0;0;0;0;0;2787;440268;0;13382;453650;0;91179;544829
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;S4;I;3;BARUERI;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;284176;284176;56429;102279;442883;19760;81076;543719
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;44440;73063;0;0;281341;0;5849;360253;0;146;34853;0;0;0;34999;1953;397205;0;84278;481483;0;60220;541703
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA;10262276;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;44440;123423;0;0;270010;0;12;393445;0;25539;0;0;0;0;25539;40099;459083;0;18615;477698;10;63832;541540
COOPERATIVA DE CRÉDITO CREDISG LTDA. - SICOOB CREDISG;3645752;b3S;S5;I;2;SAO GOTARDO;MG;44440;134411;0;0;162924;0;0;297335;0;0;19777;0;0;0;19777;6483;323595;0;116004;439598;0;97098;536696
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;I;2;CAPIVARI;SP;44440;144574;0;0;253633;0;0;398207;0;26007;18230;0;0;0;44237;5049;447493;0;20317;467810;0;58780;526590
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;44440;145689;0;0;252833;0;117;398639;0;7035;10531;0;0;0;17566;0;416206;0;44416;460621;0;65263;525884
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CENTRO-SUL RS/MS - CRESOL CENTRO-SUL RS/MS;2910987;b3S;S5;I;2;ERECHIM;RS;44440;49539;18989;0;193782;0;0;262310;0;0;0;0;0;0;0;10691;273001;0;173182;446182;0;78420;524602
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5863726;b3S;S5;I;2;SANANDUVA;RS;44440;61634;4878;0;201920;0;0;268433;0;0;0;0;0;0;0;0;268433;0;208342;476775;0;46964;523739
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2934201;b3S;S5;I;2;CHOPINZINHO;PR;44440;40500;7695;0;131009;0;0;179204;0;0;0;0;0;0;0;0;179204;0;269410;448613;0;73060;521673
COOPERATIVA DE CRÉDITO CREDIBOM LTDA. - SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;44440;129944;0;0;228617;0;6393;364954;0;7820;36903;0;0;0;44723;0;409677;0;38644;448320;0;72271;520591
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;S5;I;2;JOACABA;SC;44440;94007;0;0;292536;0;26;386569;0;19781;0;0;0;0;19781;1064;407415;0;73476;480891;5;39395;520291
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;S5;I;2;FOZ DO IGUACU;PR;44440;106921;0;0;247909;0;147;354977;0;30547;6416;0;0;0;36963;0;391940;0;77214;469154;0;49517;518671
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;44440;83443;0;0;280088;0;1077;364608;0;7761;24855;0;0;0;32616;1896;399120;0;32512;431632;0;86378;518010
COOPERATIVA DE CRÉDITO CREDIFOR LTDA - SICOOB CREDIFOR;41931445;b3S;S5;I;2;FORMIGA;MG;44440;144060;0;0;237323;0;0;381382;0;1259;14995;0;0;0;16254;543;398180;0;59866;458045;0;59252;517298
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;b3S;S5;I;2;RECIFE;PE;44440;21838;0;16770;307467;0;346;346421;0;0;0;0;0;0;0;44221;390642;0;31319;421961;0;89612;511572
COOPERATIVA DE CRÉDITO CREDIUNA LTDA - SICOOB CREDIUNA;64237530;b3S;S5;I;2;ITAUNA;MG;44440;146294;0;0;185912;0;395;332601;0;7946;15046;0;0;0;22991;0;355593;0;70602;426195;0;79918;506112
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DOS CREAS E DEMAIS ÁREAS TECNOLÓGICAS – CREDCREA;5979692;b3S;S5;I;2;FLORIANOPOLIS;SC;44440;169078;0;0;248080;0;520;417678;0;0;0;0;0;0;0;231;417909;0;15342;433251;0;69671;502922
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;44440;76283;0;0;223948;0;22;300253;0;4086;44872;0;0;0;48959;8267;357479;0;73224;430704;1;69107;499812
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI ARACAJU - SICREDI ARACAJU;2923389;b3S;S5;I;2;ARACAJU;SE;44440;91770;0;12;287812;0;1107;380701;0;0;0;0;0;0;0;2840;383541;0;35661;419203;0;77014;496216
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;S5;I;2;APUCARANA;PR;44440;102793;0;0;193372;0;930;297095;0;8261;16435;0;0;0;24696;42113;363904;0;63998;427903;1;67896;495799
BANCO KOMATSU DO BRASIL - PRUDENCIAL;1000084576;b2;S4;I;3;SAO PAULO;SP;44440;0;0;210062;5754;0;0;215816;0;0;0;0;0;0;0;133863;349679;2554;16719;368952;6099;115860;490910
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;S4;I;2;RIO DE JANEIRO;RJ;44440;0;0;0;0;0;16003;16003;0;0;0;0;0;0;0;0;16003;0;406048;422051;0;67266;489317
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;S5;I;2;JOINVILLE;SC;44440;84549;0;5397;192272;0;55;282272;0;0;0;0;0;0;0;118890;401163;0;36035;437197;0;51889;489086
COOPERATIVA DE CRÉDITO CREDINTER LTDA. - SICOOB CREDINTER;24048910;b3S;S5;I;2;GUARANESIA;MG;44440;122299;0;0;144018;0;311;266629;0;6179;28880;0;0;0;35059;34538;336225;0;74662;410887;31;76981;487898
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;S5;I;2;UBERLANDIA;MG;44440;174610;0;0;243562;0;0;418172;0;0;0;0;0;0;0;0;418172;0;7198;425370;0;61428;486798
REPOM S.A. - PRUDENCIAL;1000084916;n4;;I;2;BARUERI;SP;44440;0;0;0;0;107246;0;107246;0;0;0;0;0;0;0;0;107246;0;281960;389206;0;97489;486695
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8742188;b3S;S5;I;2;CUIABA;MT;44440;153327;0;0;172871;0;0;326198;0;503;1250;0;0;0;1753;9436;337387;0;88656;426043;0;59365;485409
BBC LEASING - PRUDENCIAL;1000084480;n1;S4;I;3;SAO PAULO;SP;44440;0;0;0;0;6710;0;6710;0;0;0;0;0;170587;170587;0;177297;0;239736;417033;0;64250;481283
COOPERATIVA DE CRÉDITO CREDISETE LTDA. - SICOOB CREDISETE;22753982;b3S;S5;I;2;SETE LAGOAS;MG;44440;174190;0;0;214238;0;307;388734;0;0;12268;0;0;0;12268;0;401003;0;16445;417448;0;63217;480665
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA - SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;44440;136588;0;0;208111;0;692;345390;0;510;33648;0;0;0;34158;0;379548;0;28377;407925;0;64498;472423
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;S5;I;2;LAGOA DA PRATA;MG;44440;100553;0;0;184788;0;0;285341;0;17326;31;0;0;0;17357;31021;333720;0;67869;401588;0;69583;471171
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO CENTRO NORDESTE MINEIRO LTDA - SICOOB CREDICENM;2173447;b3S;S5;I;2;GUANHAES;MG;44440;86002;0;0;318978;0;0;404979;0;0;10327;0;0;0;10327;0;415306;0;8367;423672;0;44623;468295
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DE MINAS GERAIS - CRESOL MINAS GERAIS;8624548;b3S;S5;I;2;MURIAE;MG;44440;58680;728;0;141990;0;0;201398;0;0;0;0;0;0;0;32;201430;0;215144;416573;0;51162;467735
COOPERATIVA DE CRéDITO CREDICOPE LTDA. - SICOOB CREDICOPE;38588174;b3S;S5;I;2;CONSELHEIRO PENA;MG;44440;143296;0;0;160304;0;317;303917;0;0;29616;0;0;0;29616;0;333533;0;79046;412579;0;52838;465417
COOPERATIVA DE CRéDITO SICOOB CREDSEGURO LTDA.;2935307;b3S;S5;I;2;GOIANIA;GO;44440;121935;0;0;167755;0;0;289690;0;8580;0;0;0;0;8580;0;298270;0;18308;316578;0;146298;462876
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;I;2;CASCAVEL;PR;44440;174659;0;0;179000;0;0;353659;0;0;0;0;0;0;0;0;353659;0;8087;361746;0;100237;461983
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;S5;I;2;SAO JOSE;SC;44440;116982;0;0;275793;0;866;393640;0;7666;0;0;0;0;7666;0;401307;0;7378;408685;0;52275;460960
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;S5;I;2;GOIANESIA;GO;44440;35020;0;0;238655;0;0;273675;0;5095;18765;0;0;0;23860;0;297535;0;57708;355243;0;104718;459960
COOPERATIVA DE CRÉDITO, INVESTIMENTO E SERVIÇOS FINANCEIROS SICOOB UNI SUDESTE;86389236;b3S;S5;I;2;UBA;MG;44440;96724;0;0;266941;0;222;363887;0;6752;0;0;0;0;6752;0;370639;0;22508;393147;0;64925;458072
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23623636;b3S;S5;I;2;SINOP;MT;44440;178219;0;0;123045;0;0;301263;0;4791;0;0;0;0;4791;283;306337;0;93949;400286;0;57128;457414
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9512539;b3S;S5;I;2;ITAJAI;SC;44440;133024;0;0;204270;0;0;337294;0;0;0;0;0;0;0;1014;338308;0;29845;368153;0;88318;456471
HUB PAGAMENTOS - PRUDENCIAL;1000085348;n4;;I;2;BARUERI;SP;44440;0;0;0;0;163436;0;163436;0;0;0;0;0;0;0;0;163436;0;257689;421126;7200;24873;453199
UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO;1286361;b3S;S5;I;2;TOLEDO;PR;44440;65094;808;0;284914;0;4616;355432;0;8738;0;586;0;0;9324;0;364756;0;21255;386011;0;65086;451097
ANDBANK - PRUDENCIAL;1000081256;b1;S4;I;3;SAO PAULO;SP;44440;39891;0;0;78357;0;0;118247;0;0;0;0;0;0;0;0;118247;0;80772;199019;0;248568;447587
COOPERATIVA DE CRÉDITO CREDICARPA LTDA. - SICOOB CREDICARPA;23949522;b3S;S5;I;2;CARMO DO PARANAIBA;MG;44440;109216;0;0;129498;0;0;238713;0;0;4836;0;0;0;4836;7201;250750;0;91770;342520;45;104379;446945
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95163002;b3S;S5;I;2;SANTO ANGELO;RS;44440;48400;0;30569;237052;0;106;316126;0;62555;0;4578;0;0;67132;0;383259;0;13910;397169;0;48070;445239
