Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE CRÉDITO MÚTUO DOS ESCRIVÃES, NOTÁRIOS E REGISTRADORES NO ESTADO DO PARANÁ - SICREDI CREDENOREG PR.;6078926;b3S;;I;2;CURITIBA;PR;42430;524;0;762;0;0;0;1286;-657;-5;0;0;-136;-798;488;140;44;-199;-136;-3;0;23;-130;-260;228;0;228;-5;0;223;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;;I;2;SAO PAULO;SP;42430;1153;0;132;0;0;0;1285;0;0;0;0;-61;-61;1223;0;0;-238;-140;-8;0;0;0;-386;838;0;838;-9;0;828;-620
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIO CLARO - SICOOB CREDIACIRC;9527069;b3S;;I;2;RIO CLARO;SP;42430;960;0;311;0;0;0;1271;-366;0;0;0;-37;-404;867;121;107;-315;-326;-3;0;15;-57;-458;410;0;410;-7;0;403;0
SOLIDUS S.A. CCVM - PRUDENCIAL;1000082640;n2;;I;2;PORTO ALEGRE;RS;42430;0;0;1271;0;0;0;1271;0;0;0;0;0;0;1271;1689;0;-935;-670;-192;0;8;0;-101;1170;0;1170;-521;0;650;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE JAGUARUNA-CRESOL JAGUARUNA;5410056;b3S;;I;2;JAGUARUNA;SC;42430;1077;0;191;0;0;0;1268;-403;-49;0;0;-382;-833;435;55;44;-268;-285;0;0;0;-43;-496;-61;4;-58;0;0;-58;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO  DOS CORRETORES DE SEGUROS DE PORTO ALEGRE;2999687;b3S;;I;2;PORTO ALEGRE;RS;42430;773;0;487;0;0;0;1260;-540;0;0;0;481;-58;1202;12;53;-367;-272;1;0;6;-7;-575;627;-7;620;-3;0;617;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TEÓFILO OTONI LTDA.;1709266;b3S;;I;2;TEOFILO OTONI;MG;42430;1069;0;190;0;0;0;1259;-466;0;0;0;-238;-703;555;107;43;-316;-467;-1;0;8;-13;-637;-82;7;-75;-2;0;-77;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71069587;b3S;;I;2;DORES DO INDAIA;MG;42430;752;0;503;0;0;0;1255;-460;-75;0;0;-8;-542;712;58;29;-348;-218;-6;0;101;-66;-450;262;-3;259;-7;0;252;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO DO TRIUNFO - CRESOL SÃO JOÃO DO TRIUNFO;8560508;b3S;;I;2;SAO JOAO DO TRIUNFO;PR;42430;1106;0;148;0;0;0;1254;-118;-234;0;0;-64;-417;837;70;108;-190;-183;0;0;15;-109;-289;547;-4;543;-2;1;540;0
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;;I;2;SAO MIGUEL D'OESTE;SC;42430;1214;0;31;0;0;0;1245;-530;-23;0;0;-65;-618;627;0;28;-315;-379;0;0;39;-63;-691;-64;-5;-69;-4;0;-73;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DO MUNICÍPIO DE UBERABA E SUAS FUNDAÇÕES - SICOOB - CREDIMED LTDA.;71336432;b3S;;I;2;UBERABA;MG;42430;771;0;471;0;0;0;1241;-521;0;0;0;-40;-561;681;39;22;-411;-227;-7;0;43;-23;-565;115;0;115;-7;-8;100;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE AMERICANA, LIMEIRA E REGIÃO - SICOOB ACICRED;9579249;b3S;;I;2;AMERICANA;SP;42430;918;0;317;0;0;0;1235;-363;0;0;0;-231;-594;641;115;208;-273;-334;-3;0;40;-36;-283;358;0;358;-1;0;357;0
COOPERATIVA DE CRÉDITO MÚTUO E SERVIÇOS FINANCEIROS DOS EMPREGADOS DO SISTEMA FINANCEIRO E DOS CONTABILISTAS NO ESTADO DO PARANÁ;5097757;b3S;;I;2;CURITIBA;PR;42430;1088;0;142;0;0;0;1230;-237;0;0;0;-161;-398;832;0;0;-332;-141;0;0;0;-3;-476;355;0;355;0;0;355;-222
COOPERATIVA DE CRÉDITO RURAL DO EXTREMO OESTE DE SÃO PAULO;5463934;b3S;;I;2;VOTUPORANGA;SP;42430;835;0;391;0;0;0;1226;-225;-41;0;0;-103;-369;857;68;66;-358;-312;-5;0;68;-34;-505;351;0;351;-5;0;347;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO OESTE PANTANEIRO - SICOOB FEDERAL;37497245;b3S;;I;2;CUIABA;MT;42430;1109;0;111;0;0;0;1220;-189;-3;0;0;-367;-559;661;87;129;-597;-578;-8;0;149;-57;-874;-213;-5;-218;-3;0;-222;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS MALHAS LTDA. - SICOOB CREDMALHAS;3941182;b3S;;I;2;MONTE SIAO;MG;42430;1076;0;143;0;0;0;1218;-217;-57;0;0;-87;-361;857;32;121;-452;-333;-9;0;6;-46;-681;176;0;176;0;0;176;0
COOPERATIVA DE CRÉDITO MÚTUO DOS DENTISTAS E DEMAIS PROFISSIONAIS DA SAÚDE DE SÃO CARLOS - SICREDI SÃO CARLOS SP;4853988;b3S;;I;2;SAO CARLOS;SP;42430;1054;0;159;0;0;0;1213;-286;-9;0;0;-283;-578;635;95;112;-303;-242;-3;0;23;-272;-589;46;2;48;-3;0;45;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE JOACABA;2853045;b3S;;I;2;JOACABA;SC;42430;343;0;863;0;0;0;1206;-600;0;0;0;-1;-601;605;0;0;-49;-67;0;0;0;-14;-130;475;0;475;0;0;475;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE HUMAITÁ - CRESOL HUMAITÁ;5983995;b3S;;I;2;HUMAITA;RS;42430;828;0;377;0;0;0;1205;-527;-93;0;0;-401;-1021;184;97;3;-299;-436;0;0;32;-136;-737;-554;-2;-556;0;0;-556;0
FAMILIA PAULISTA CI S.A. - PRUDENCIAL;1000083429;n1;;I;2;SANTOS;SP;42430;126;0;736;0;0;342;1204;-824;0;0;0;2;-822;382;26;0;-516;-1050;-82;0;1226;-34;-430;-48;146;98;-37;0;61;0
INTERCAM CC LTDA - PRUDENCIAL;1000081926;n2;;I;2;SAO BERNARDO DO CAMPO;SP;42430;0;0;81;130;983;0;1194;0;0;0;0;0;0;1194;2666;0;-1528;-1766;-268;0;1;-2;-897;297;0;297;-122;0;176;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GETULIO VARGAS-CRESOL GETÚLIO VARGAS;5241145;b3S;;I;2;GETULIO VARGAS;RS;42430;929;0;263;0;0;0;1192;-421;-160;0;0;-398;-979;213;135;20;-259;-281;0;0;0;-533;-918;-706;-25;-731;0;0;-731;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO ARAGUAIA - SICOOB ARAGUAIA;5244177;b3S;;I;2;BARRA DO GARCAS;MT;42430;910;0;281;0;0;0;1191;-400;0;0;0;-137;-537;653;100;161;-400;-402;-4;0;51;-31;-526;127;4;131;-3;0;128;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE SAO GONÇALO DO PARA LTDA - SICOOB CREDISAOGONÇALO;41683228;b3S;;I;2;SAO GONCALO DO PARA;MG;42430;551;0;635;0;0;0;1186;-430;-6;0;0;-30;-466;720;106;97;-368;-407;-8;0;105;-31;-506;214;0;214;-12;0;202;-30
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DE UBERLÂNDIA LTDA.;65308447;b3S;;I;2;UBERLANDIA;MG;42430;1102;0;84;0;0;0;1186;-83;-32;0;0;-52;-166;1020;42;39;-406;-333;-4;0;7;-22;-677;343;-1;342;-3;0;338;0
BCO INDUSCRED DE INVESTIM. S/A - PRUDENCIAL;1000081342;b2;;I;2;SAO PAULO;SP;42430;909;0;276;0;0;0;1185;-143;0;0;0;-548;-691;494;0;0;-156;-543;-49;0;4;0;-744;-250;0;-250;-128;0;-378;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO DE RIBEIRÃO PRETO - MEDCRED DE RIBEIRÃO PRETO;3575699;b3S;;I;2;RIBEIRAO PRETO;SP;42430;595;0;586;0;0;0;1181;-554;0;0;0;-44;-598;583;23;16;-272;-224;-3;0;0;-86;-545;38;0;38;-2;0;36;0
COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO LIMITADA - COODPERJ;9720794;b3S;;I;2;RIO DE JANEIRO;RJ;42430;749;0;429;0;0;0;1178;-584;0;0;0;-6;-590;588;10;0;-158;-187;-2;0;44;-24;-317;271;1;270;-2;0;268;-99
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO NOROESTE CAPIXABA   CRESOL NOROESTE CAPIXABA;7475376;b3S;;I;2;COLATINA;ES;42430;1069;0;106;0;0;0;1175;-187;-138;0;0;-1066;-1391;-216;93;141;-305;-254;0;0;17;-151;-459;-675;-6;-681;0;0;-681;0
COLUNA S.A. DTVM - PRUDENCIAL;1000083728;n2;;I;2;RIO DE JANEIRO;RJ;42430;0;0;1173;0;0;0;1173;0;0;0;-431;0;-431;742;4;0;-299;-971;-67;0;3;-84;-1415;-673;-88;-760;0;0;-760;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE RIO CRIXÁS LTDA.;7108146;b3S;;I;2;CRIXAS;GO;42430;1026;0;146;0;0;0;1173;-177;-38;0;0;-205;-421;752;30;83;-383;-313;-1;0;7;-38;-615;137;0;137;-3;0;134;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ABRIL;43438662;b3S;;I;2;SAO PAULO;SP;42430;995;0;174;0;0;0;1169;0;0;0;0;-205;-206;963;0;0;-220;-334;-9;0;0;-17;-580;383;0;383;-52;0;331;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;b3S;;I;2;ARARAQUARA;SP;42430;981;0;186;0;0;0;1167;-355;0;0;0;-519;-874;293;105;140;-530;-558;-4;0;55;-31;-824;-531;-2;-533;-1;0;-534;0
UNICRED CRATEUS - COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO DE CRATEUS LTDA;68389;b3S;;I;2;CRATEUS;CE;42430;818;0;347;0;0;0;1165;-419;0;0;0;70;-348;817;10;63;-235;-181;1;0;27;-110;-426;391;0;391;0;0;391;0
LABOR CC - PRUDENCIAL;1000082073;n2;;I;2;RECIFE;PE;42430;0;0;0;0;1158;0;1158;0;0;0;0;0;0;1158;44;0;-305;-769;-61;0;22;0;-1069;89;0;89;-35;0;54;0
INTL FCSTONE DTVM LTDA. - PRUDENCIAL;1000084088;n2;;I;3;SAO PAULO;SP;42430;0;0;215;-7;947;0;1154;0;0;0;0;0;0;1154;1072;0;-653;-625;-117;0;1;0;-322;833;-256;576;-253;-215;108;0
COOPERUFPA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA EDUCAÇÃO NO ESTADO DO PARÁ;83325811;b3S;;I;2;BELEM;PA;42430;908;0;246;0;0;0;1154;-24;0;0;0;-343;-367;787;316;0;-528;-122;-2;0;0;0;-336;450;0;450;-59;0;391;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DAS FORÇAS ARMADAS, DO CORPO DE BOMBEIROS E POLÍCIA MILITAR DO DISTRITO FEDERAL LTDA. - SICOOB CABECRED;4649337;b3S;;I;2;BRASILIA;DF;42430;1130;0;19;0;0;0;1149;-12;-625;0;0;-17;-654;495;18;6;-196;-210;1;289;2;-24;-114;381;0;380;0;0;380;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ACRE   SICOOB ACRE;3528402;b3S;;I;2;RIO BRANCO;AC;42430;1072;0;72;0;0;0;1144;-25;-172;0;0;-138;-335;809;30;43;-318;-534;-3;0;95;-25;-713;97;0;97;-2;0;95;-38
GRAZZIOTIN FINANCIADORA SA CFI - PRUDENCIAL;1000083481;n1;;I;2;PASSO FUNDO;RS;42430;1045;0;99;0;0;0;1144;-25;0;0;0;-24;-49;1095;0;6;-252;-91;-53;0;33;0;-358;737;0;737;-319;0;418;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DA COCRED-COPERCANA-CANAOESTE - SICOOB CRED COPERCANA;64739121;b3S;;I;2;SERTAOZINHO;SP;42430;597;0;544;0;0;0;1141;-415;0;0;0;-103;-518;623;50;93;-175;-237;-1;0;17;-23;-277;346;0;346;-2;0;344;0
COOPERATIVA DE CRÉDITO MÚTUO DOS COMERCIANTES DE VEÍCULOS, PEÇAS E ACESSÓRIOS PARA VEÍCULOS DE CURITIBA E REGIÃO - SICREDI SINCOCRED PR;7070495;b3S;;I;2;CURITIBA;PR;42430;707;0;432;0;0;0;1139;-439;-5;0;0;-114;-558;581;193;90;-289;-155;-5;0;13;-230;-383;198;0;198;-4;0;194;0
COOPERATIVA DE CREDITO RURAL HORIZONTES NOVOS DE CANGUCU - CREHNOR SUL;5132104;b3S;;I;2;CANGUCU;RS;42430;1008;0;131;0;0;0;1139;-62;-8;0;0;-375;-445;693;15;70;-277;-259;0;0;77;-125;-498;195;0;195;0;0;195;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CÂNDIDO DE ABREU - CRESOL CÂNDIDO DE ABREU;6100881;b3S;;I;2;CANDIDO DE ABREU;PR;42430;890;0;243;0;0;0;1132;-184;-319;0;0;-318;-821;311;215;71;-381;-361;-1;0;28;-161;-592;-281;9;-272;0;-1;-273;-14
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO, DEFENSORES PÚBLICOS E SERVIDORES DO PODER JUDICIÁRIO NO ESTADO DO CEARÁ - COOPERJURIS;8041950;b3S;;I;2;FORTALEZA;CE;42430;937;0;195;0;0;0;1132;-351;-232;0;0;-23;-606;526;2;4;-122;-85;0;0;19;-91;-274;252;2;254;0;-15;239;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ALIANÇA DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO NOROESTE PAULISTA - GRANCRED NOROESTE PAULISTA;3149086;b3S;;I;2;VOTUPORANGA;SP;42430;967;0;162;0;0;0;1129;-503;0;0;0;31;-472;656;7;0;-296;-222;-2;0;5;-107;-614;42;0;42;-2;-4;36;0
CREDSEF - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE FAZENDA DO DISTRITO FEDERAL;3603683;b3S;;I;2;BRASILIA;DF;42430;619;0;509;0;0;0;1128;-486;-63;0;0;-15;-564;564;1;7;-195;-174;1;134;3;-20;-244;321;0;321;0;0;321;-94
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE WITMARSUM - CRESOL WITMARSUM;7465539;b3S;;I;2;WITMARSUM;SC;42430;833;0;291;0;0;0;1124;-409;-45;0;0;-120;-574;550;41;4;-190;-203;0;0;25;-68;-391;159;-23;136;1;0;135;0
DILLON S/A DTVM - PRUDENCIAL;1000083807;n2;;I;2;RIO DE JANEIRO;RJ;42430;0;0;1010;0;107;0;1116;0;0;0;0;0;0;1116;198;0;-266;-1724;-24;0;0;0;-1816;-700;833;133;-89;0;45;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;b3S;;I;2;DORES DO INDAIA;MG;42430;889;0;227;0;0;0;1116;-375;-50;0;0;-93;-518;598;92;38;-227;-286;-3;0;56;-23;-353;244;0;244;-6;0;238;0
TORRE CC LTDA - PRUDENCIAL;1000082138;n2;;I;2;SAO PAULO;SP;42430;0;0;0;0;1108;0;1108;0;0;0;0;0;0;1108;331;0;-376;-1124;-74;0;155;0;-1088;20;0;20;-4;0;16;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CBMM LTDA.;18140913;b3S;;I;2;ARAXA;MG;42430;1044;0;62;0;0;0;1105;0;0;0;0;-28;-28;1078;0;0;-65;-133;-3;0;0;0;-201;876;0;876;-25;-49;802;-198
COOPERATIVA DE CREDITO RURAL DE RIO RUFINO - SICOOB/SC CREDIUNIÃO;2448839;b3S;;I;2;RIO RUFINO;SC;42430;945;0;158;0;0;0;1103;-253;-81;0;0;-84;-418;685;38;48;-325;-305;-3;0;1;-39;-585;100;0;100;-4;0;96;0
CONEXION CC LTDA. - PRUDENCIAL;1000082420;n2;;I;2;RIBEIRAO PRETO;SP;42430;0;0;1;0;1081;0;1081;0;0;0;0;0;0;1081;13;0;-136;-840;-52;0;14;-2;-1004;78;0;78;-37;0;41;0
COOMAMP COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO MEMBROS DE INSTITUIÇÕES PÚBLICAS CARREIRAS JURÍDICAS E SERVIDORES PÚBLICOS FEDERAIS, ESTADUAIS E MUNICIPAIS EM SÃO LUIS/MA E MUNICÍPIOS CIRCUNVIZINHOS;5545390;b3S;;I;2;SAO LUIS;MA;42430;1015;0;65;0;0;0;1079;-229;-136;0;0;77;-287;792;8;18;-184;-152;1;1;31;-90;-369;423;-9;414;0;0;414;0
FINANSINOS S.A. CFI - PRUDENCIAL;1000083467;n1;;I;2;NOVO HAMBURGO;RS;42430;868;0;210;0;0;0;1078;-75;0;0;0;-208;-283;795;0;14;-698;-396;-44;0;4;-1;-1121;-325;2;-324;142;0;-182;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CURITIBANOS - CRESOL CURITIBANOS;1155801;b3S;;I;2;CURITIBANOS;SC;42430;838;0;238;0;0;0;1076;-290;-45;0;0;-269;-604;472;51;12;-226;-217;0;0;44;-225;-561;-89;-6;-95;0;0;-95;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ERICSSON;48718183;b3S;;I;2;SAO PAULO;SP;42430;685;0;391;0;0;0;1076;0;0;0;0;-113;-113;963;0;0;-93;-130;1;0;0;0;-223;739;0;739;0;-33;706;-727
BIORC FINANCEIRA - CFI S.A. - PRUDENCIAL;1000083663;n1;;I;2;FLORIANOPOLIS;SC;42430;1046;0;27;0;0;0;1073;-107;0;0;0;-432;-539;534;0;77;-286;-252;-50;0;0;-6;-518;16;1;15;-163;-3;-150;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JORGE D'OESTE - CRESOL SAO JORGE D'OESTE;2934201;b3S;;I;2;SAO JORGE D'OESTE;PR;42430;739;0;322;0;0;0;1060;-222;-277;0;0;-118;-616;444;157;62;-233;-158;0;0;31;-64;-205;239;-5;234;-2;-3;228;-51
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE VERE - CRESOL VERE;3348165;b3S;;I;2;VERE;PR;42430;595;0;462;0;0;0;1057;-295;-297;0;0;-65;-656;400;173;38;-143;-116;0;0;33;-55;-71;330;-5;325;-2;1;322;-48
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDACAO ZERBINI - COOPINCOR;1997612;b3S;;I;2;SAO PAULO;SP;42430;761;0;284;0;0;0;1045;0;0;0;0;-29;-30;1015;3;0;-105;-237;-12;0;0;-6;-358;657;0;657;1;0;657;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE NOVA PRATA DO IGUACU - CRESOL NOVA PRATA DO IGUACU;3014407;b3S;;I;2;NOVA PRATA DO IGUACU;PR;42430;809;0;225;0;0;0;1034;-124;-247;0;0;-344;-715;319;143;52;-271;-165;1;0;53;-87;-275;44;-5;39;-2;0;37;-44
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO FEDERAL NO ESTADO DO ESPÍRITO SANTO - COOPSEFES;3639902;b3S;;I;2;VITORIA;ES;42430;947;0;87;0;0;0;1033;-71;0;0;0;-227;-298;735;5;28;-158;-410;-4;0;0;0;-540;195;0;195;-3;0;193;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;b3S;;I;2;GUAXUPE;MG;42430;722;0;309;0;0;0;1031;-255;0;0;0;-78;-333;699;85;169;-424;-404;-3;0;28;-30;-577;122;0;122;-7;0;115;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INSTITUIÇÕES DE ENSINO SUPERIOR DO SUL DE MINAS LTDA. - CREDFENAS;2414044;b3S;;I;2;ALFENAS;MG;42430;248;0;783;0;0;0;1031;-649;0;0;0;-27;-676;355;9;6;-148;-149;-2;0;0;-5;-289;66;0;66;-2;0;65;0
COOPERATIVA ECONOMIA CRÉDITO MÚTUO SERVIDORES E EMPREGADOS MUNIC PREF MUNIC BELO HORIZONTE BETIM BRUMADINHO CONTAGEM IBIRITÉ NOVA LIMA RIBEIRÃO DAS NEVES SABARÁ SANTA LUZIA VESPASIANO SICOOB CREDISERV;1864151;b3S;;I;2;BELO HORIZONTE;MG;42430;976;0;54;0;0;0;1031;-158;-7;0;0;-156;-322;709;4;0;-290;-201;-1;0;2;-11;-499;211;0;211;1;0;210;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7958405;b3S;;I;2;RIO FORTUNA;SC;42430;627;0;404;0;0;0;1031;-448;-41;0;0;-39;-528;503;48;17;-160;-145;0;0;0;-43;-282;220;10;231;0;0;231;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PITANGA - CRESOL PITANGA;2645093;b3S;;I;2;PITANGA;PR;42430;911;0;120;0;0;0;1030;-132;-260;0;0;-259;-651;379;129;73;-272;-296;-1;0;24;-81;-424;-44;-5;-49;-1;0;-51;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CARGILL;68228006;b3S;;I;2;SAO PAULO;SP;42430;834;0;189;0;0;0;1023;-2;0;0;0;-125;-127;896;0;0;-161;-225;1;0;0;0;-387;509;0;509;0;0;509;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA CONCORDIA- CRESOL CONCÓRDIA;5425526;b3S;;I;2;CONCORDIA;SC;42430;612;0;405;0;0;0;1018;-421;-89;0;0;-311;-822;196;87;6;-231;-202;0;0;0;-36;-376;-181;0;-181;0;0;-181;0
AG. FOMENTO ESTADO DO TOCANTINS - PRUDENCIAL;1000081122;n1;;I;1;PALMAS;TO;42430;776;0;238;0;0;0;1014;0;-1;0;0;22;20;1034;0;11;-779;-530;-51;0;5;-12;-1356;-321;0;-321;0;0;-321;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PINHAO - CRESOL PINHAO;1276398;b3S;;I;2;PINHAO;PR;42430;830;0;183;0;0;0;1013;-106;-220;0;0;-348;-675;338;62;83;-280;-214;1;0;9;-107;-448;-110;0;-110;1;0;-111;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CENTRAIS ELÉTRICAS DE SANTA CATARINA - CREDELESC;8850613;b3S;;I;2;FLORIANOPOLIS;SC;42430;699;0;313;0;0;0;1012;-428;-2;0;0;-170;-600;412;103;31;-129;-256;1;0;1;-41;-292;120;0;120;0;-7;113;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE SÃO BERNARDO DO CAMPO - CREDIABC;3612679;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;42430;950;0;59;0;0;0;1010;-110;-49;0;0;-65;-224;785;0;0;-380;-279;0;0;0;-5;-665;120;-2;119;0;0;119;0
DOMUS CH - PRUDENCIAL;1000081861;n1;;I;2;RIO DE JANEIRO;RJ;42430;748;0;261;0;0;0;1010;-255;0;0;0;-286;-540;469;474;0;-382;-1106;-57;0;0;-99;-1170;-701;0;-701;0;0;-701;0
COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO DA SERRA DA CANTAREIRA - SICOOB CANTAREIRA;49069990;b3S;;I;2;GUARULHOS;SP;42430;705;0;303;0;0;0;1007;-291;0;0;0;-258;-549;458;72;132;-519;-458;-3;0;86;-43;-732;-275;0;-275;-2;0;-277;0
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SAO VALENTIM-CRESOL SAO VALENTIM;3015152;b3S;;I;2;SAO VALENTIM;RS;42430;690;0;313;0;0;0;1003;-359;-121;0;0;-3;-483;520;67;12;-218;-197;0;0;1;-118;-452;68;1;68;0;0;68;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CHAPECO-CRESOL CHAPECÓ;4281182;b3S;;I;2;CHAPECO;SC;42430;771;0;231;0;0;0;1001;-380;-75;0;0;-193;-649;353;64;13;-187;-249;0;0;0;-49;-406;-54;13;-41;0;0;-41;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JATAÍ E REGIÃO LTDA.;10143499;b3S;;I;2;JATAI;GO;42430;556;0;440;0;0;0;996;-245;0;0;0;0;-245;751;73;92;-285;-270;-1;0;69;-15;-337;414;0;414;-2;0;412;0
KRAUS - SCC LTDA - PRUDENCIAL;1000081933;n2;;I;2;RIO DE JANEIRO;RJ;42430;0;0;0;0;994;0;994;0;0;0;0;0;0;994;146;0;-141;-647;-59;0;0;0;-701;293;0;293;-89;0;204;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FERVEDOURO - CRESOL FERVEDOURO;8624548;b3S;;I;2;FERVEDOURO;MG;42430;704;0;275;0;0;0;979;-303;-90;0;0;-252;-645;334;46;115;-242;-282;0;0;19;-71;-415;-81;-6;-87;-2;0;-89;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MARMELEIRO - CRESOL MARMELEIRO;971297;b3S;;I;2;MARMELEIRO;PR;42430;773;0;203;0;0;0;976;-155;-192;0;0;-354;-701;275;108;39;-212;-154;0;0;33;-105;-290;-15;-5;-20;-2;0;-22;-51
