Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;b3S;S5;I;2;ILHA SOLTEIRA;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;108;0;6871;6979
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO AKZO NOBEL BRASIL - COOP AKZONOBEL;57996878;b3S;S5;I;2;MAUA;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;682;682;0;6230;6912
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO;48140925;b3S;S5;I;2;MAUA;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;598;598;0;6310;6908
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA OWENS CORNING FIBERGLAS AMÉRICA DO SUL;48172860;b3S;S5;I;2;RIO CLARO;SP;44075;0;0;0;1359;0;0;1359;0;0;0;0;0;0;0;0;1359;0;130;1489;0;5410;6899
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141155;b3S;S5;I;2;SAO GONCALO;RJ;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;724;724;0;6026;6751
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO IRB-BRASIL RE LTDA.;42153585;b3S;S5;I;2;RIO DE JANEIRO;RJ;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;674;674;0;6005;6679
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA ADMINISTRAÇÃO PÚBLICA MUNICIPAL DE PORTO ALEGRE;5460750;b3S;S5;I;2;PORTO ALEGRE;RS;44075;0;0;0;1502;0;0;1502;0;0;0;0;0;0;0;0;1502;0;2467;3968;0;2674;6643
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ;43446335;b3S;S5;I;2;SAO PAULO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;462;462;0;6012;6473
BOA VIAGEM SCC LTDA. - PRUDENCIAL;1000082080;n2;S4;I;2;RECIFE;PE;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2500;2500;0;3964;6464
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;6077760;b3S;S5;I;2;RIO CLARO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;230;230;0;6228;6458
PENTAGONO S/A DTVM - PRUDENCIAL;1000083773;n2;S5;I;2;RIO DE JANEIRO;RJ;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2538;2538;0;3889;6427
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN;45045671;b3S;S5;I;2;MOGI DAS CRUZES;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1227;1227;0;5177;6404
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM;67031757;b3S;S5;I;2;SAO PAULO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;74;0;6242;6316
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;52935442;b3S;S5;I;2;SAO PAULO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;126;0;6124;6251
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;S5;I;2;CONTAGEM;MG;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;527;527;0;5619;6146
COOPERATIVA DE CRÉDITO, POUPANÇA E SERVIÇOS FINANCEIROS DO CENTRO OESTE;5491616;b3S;S5;I;2;MINEIROS;GO;44075;774;0;0;3576;0;0;4350;0;0;0;0;0;0;0;0;4350;0;116;4466;0;1633;6099
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI;88952130;b3S;S5;I;2;CHARQUEADAS;RS;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;259;259;0;5755;6014
IB CCTVM - PRUDENCIAL;1000084765;n2;S4;I;2;SAO PAULO;SP;44075;0;0;0;0;0;0;0;498;0;0;0;0;0;0;0;498;0;3510;4008;0;1935;5943
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS, APOSENTADOS E PENSIONISTAS DA COMPANHIA ESTADUAL DE ENERGIA ELÉTRICA E ELETRICITÁRIOS DO RIO GRANDE DO SUL   CRECE;92825397;b3S;S5;I;2;PORTO ALEGRE;RS;44075;0;0;0;2389;0;0;2389;0;0;0;0;0;0;0;0;2389;0;713;3102;0;2698;5800
COOPSEBRAE - COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SEBRAE/PB, SEBRAE/RN E SESC, SENAC E SENAR EM JOÃO PESSOA;41219353;b3S;S5;I;2;JOAO PESSOA;PB;44075;0;0;0;1436;0;1;1436;0;0;0;0;0;0;0;0;1436;0;237;1673;0;4049;5722
EXECUTIVE CC LTDA. - PRUDENCIAL;1000082468;n2;S5;I;2;NOVO HAMBURGO;RS;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2165;2165;0;3505;5670
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CAMDA-COCREALPA - CREDI-CAMDA;5165103;b3S;S5;I;2;ADAMANTINA;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;457;457;0;5170;5627
GDC PART SERV FIDUC DTVM LTDA - PRUDENCIAL;1000084208;n2;S5;I;2;RIO DE JANEIRO;RJ;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4257;4257;0;1345;5602
MONOPÓLIO CC - PRUDENCIAL;1000084356;n2;S4;I;2;BELEM;PA;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1195;1195;0;4400;5595
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERVIDORES PÚBLICOS ATIVOS, INATIVOS E PENSIONISTAS DA ADMINISTRAÇÃO DIRETA, INDIRETA E ASSEMBLÉIA LEGISLATIVA DO ESTADO DO RIO GRANDE SUL - COOPSERGS;5591437;b3S;S5;I;2;PORTO ALEGRE;RS;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4867;4867;0;692;5559
LEVYCAM CCV LTDA - PRUDENCIAL;1000082592;n2;S4;I;2;SAO PAULO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3353;3353;0;2131;5484
HSCM SCMEPP LTDA. - PRUDENCIAL;1000083089;n1;S5;I;2;IBIA;MG;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;460;460;0;4934;5394
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO MAUA LTDA;5048575;b3S;S5;I;2;SAO GONCALO;RJ;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;572;572;0;4755;5326
DASCAM CC LTDA - PRUDENCIAL;1000081964;n2;S5;I;2;SAO PAULO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1449;1449;0;3877;5325
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS DO PODER JUDICIÁRIO DA CAPITAL DO ESTADO DE SÃO PAULO - JUDCRED;7651495;b3S;S5;I;2;SAO PAULO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1299;1299;0;639;1938;0;3363;5301
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COMPANHIA INDUSTRIAL CATAGUASES E DA BAUMINAS LTDA. - SICOOB COOPECIC;19495266;b3S;S5;I;2;CATAGUASES;MG;44075;0;0;0;222;0;0;222;0;0;0;0;0;0;0;56;278;0;749;1027;0;4258;5285
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.;1819799;b3S;S5;I;2;VOLTA REDONDA;RJ;44075;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;958;960;0;4311;5271
LA INVESTIMENTOS CCVM - PRUDENCIAL;1000082798;n2;S4;I;2;SALVADOR;BA;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2304;2304;0;2930;5235
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE BEBEDOURO - COOCRESB.;5969937;b3S;S5;I;2;BEBEDOURO;SP;44075;194;0;0;932;0;0;1126;0;0;0;0;0;0;0;990;2116;0;196;2312;0;2914;5226
MAGLIANO S.A. CCVM - PRUDENCIAL;1000082839;n2;S4;I;2;SAO PAULO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;264;264;0;4892;5156
COOPERATIVA DE CRÉDITO DOS METALÚRGICOS DO ABC - CREDABC;5740092;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;44075;0;0;0;1397;0;0;1397;0;0;0;0;0;0;0;0;1397;0;128;1525;0;3615;5140
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DE UBERABA - COPERURA LTDA.;17607375;b3S;S5;I;2;UBERABA;MG;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;194;194;0;4900;5094
COOPESTADO - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NA REGIÃO METROPOLITANA DO ESTADO DO RIO DE JANEIRO LIMITADA;4995006;b3S;S5;I;2;RIO DE JANEIRO;RJ;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;864;864;0;4201;5065
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DOS SUPERMERCADOS RUSSI;2230138;b3S;S5;I;2;JUNDIAI;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;330;330;0;4641;4971
VISION S.A. CC - PRUDENCIAL;1000081892;n2;S4;I;2;SAO PAULO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2478;2478;0;2340;4818
CREDEXTRA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA REALMAR DISTRIBUIDORA LTDA;4899135;b3S;S5;I;2;SERRA;ES;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;691;691;0;4031;4721
CENTRAL COOPERATIVA DE CRÉDITO NO ESTADO DO ESPÍRITO SANTO - CECOOP;5790149;b3C;S4;I;2;VITORIA;ES;44075;675;0;0;1837;0;0;2513;0;0;0;0;0;0;0;0;2513;0;1049;3562;0;1099;4661
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM INSTITUIÇÕES DO SISTEMA FINANCEIRO NAS REGIÕES DE SÃO PAULO E CAMPINAS (SP) - CREDISCOOP;3674133;b3S;S5;I;2;SAO PAULO;SP;44075;0;0;0;2471;0;0;2471;0;0;0;0;0;0;0;0;2471;0;322;2793;0;1845;4638
TANGER SCD - PRUDENCIAL;1000084992;n1;S5;I;2;LINS;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;37;0;4587;4624
MAGNETIS DTVM  - PRUDENCIAL;1000085135;n2;S4;I;3;SAO PAULO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;117;0;4485;4602
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA UNIVERSIDADE FEDERAL DE MINAS GERAIS LTDA. - COOPECREMT-UFMG;1918144;b3S;S5;I;2;BELO HORIZONTE;MG;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;714;714;0;3851;4565
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SIDERÚRGICAS, METALÚRGICAS E ELETRO-MECÂNICAS DE JOÃO MONLEVADE LTDA. - CREDIBELGO;24235459;b3S;S5;I;2;JOAO MONLEVADE;MG;44075;0;0;0;214;0;0;214;0;0;0;0;0;0;0;0;214;0;188;402;0;4121;4522
TURCAMBIO CC LTDA. - PRUDENCIAL;1000082334;n2;S4;I;2;GAROPABA;SC;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1375;1375;0;3140;4515
SOLUÇÃO FINANCAS SCD;1000085214;n1;S5;I;2;BELO HORIZONTE;MG;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1503;1503;0;2992;4495
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DO GRUPO DANA - COOPDANA;91018408;b3S;S5;I;2;GRAVATAI;RS;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;97;0;4357;4453
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA FIAÇÃO ALPINA - COOPERALPINA;55319370;b3S;S5;I;2;MORUNGABA;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;0;4367;4415
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNESP - COOPUNESP;69136075;b3S;S5;I;2;RIO CLARO;SP;44075;0;0;0;825;0;0;825;0;0;0;0;0;0;0;0;825;0;88;914;0;3495;4409
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL;53272365;b3S;S5;I;2;VALINHOS;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;313;313;0;4071;4384
ACCIÓN MICROFINANÇAS SCMEPP - PRUDENCIAL;1000083319;n1;S5;I;3;MANAUS;AM;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;405;405;0;946;1350;91;2916;4357
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RECKITT BENCKISER;44223196;b3S;S5;I;2;SAO PAULO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;56;0;4279;4335
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA ASCAR/EMATER-RS LTDA-CRESAL;90278987;b3S;S5;I;2;PORTO ALEGRE;RS;44075;0;0;0;679;0;0;679;0;0;0;0;0;0;0;0;679;0;439;1118;0;2989;4107
INTRADER DTVM LTDA - PRUDENCIAL;1000084301;n2;S4;C;2;SAO PAULO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1397;1397;0;2695;4093
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE;3990888;b3S;S5;I;2;PORTO ALEGRE;RS;44075;0;0;0;115;0;0;115;0;0;0;0;0;0;0;0;115;0;1379;1494;0;2594;4088
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA CNC SESC E SENAC ADMINISTRAÇÕES NACIONAIS LTDA;30304919;b3S;S5;I;2;RIO DE JANEIRO;RJ;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;249;249;0;3836;4085
INTEGRAL ACCESS DTVM - PRUDENCIAL;1000085049;n2;S4;I;2;SAO PAULO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;3965;3973
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS;1551820;b3S;S5;I;2;PONTA GROSSA;PR;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;32;0;3874;3906
COOPERATIVA DE CRÉDITO RURAL DO SERTÃO ALAGOANO ASCOOB COCREAL;7564184;b3S;S5;I;2;PAO DE ACUCAR;AL;44075;445;0;0;1134;0;0;1579;0;0;0;0;0;0;0;373;1953;0;373;2325;0;1559;3884
DOURADA CORRETORA - PRUDENCIAL;1000082224;n2;S4;I;2;CURITIBA;PR;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1115;1115;0;2765;3880
NUMBER ONE SCC LTDA. - PRUDENCIAL;1000081988;n2;S5;I;2;RIO DE JANEIRO;RJ;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;992;992;0;2852;3845
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS PROFESSORES ESTADUAIS DA REGIÃO METROPOLITANA DE PORTO ALEGRE - EDUCREDI;5419025;b3S;S5;I;2;PORTO ALEGRE;RS;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1077;1077;0;2761;3838
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE INSTITUICOES FINANCEIRAS PUBLICAS NO ESTADO DO ESPIRITO SANTO - CREDBRASIL-ES;2869663;b3S;S5;I;2;VITORIA;ES;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;767;767;0;3053;3820
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS LABORATORIOS B.BRAUN LTDA;30586895;b3S;S5;I;2;SAO GONCALO;RJ;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;324;324;0;3466;3790
PROSPER - PRUDENCIAL;1000080398;n2;S4;I;2;RIO DE JANEIRO;RJ;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3143;3143;0;621;3765
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE CERÂMICA - COOPASPACER;2541707;b3S;S5;I;2;SANTA GERTRUDES;SP;44075;0;0;0;1622;0;0;1622;0;0;0;0;0;0;0;0;1622;0;150;1772;0;1939;3711
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NAKATA;9128022;b3S;S5;I;2;OSASCO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;81;0;3593;3675
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ACUMENT BRASIL;45068632;b3S;S5;I;2;ATIBAIA;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;131;0;3468;3599
DECYSEO CC LTDA. - PRUDENCIAL;1000082248;n2;S4;I;2;SAO PAULO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2691;2691;0;842;3534
SOL CC - PRUDENCIAL;1000082097;n2;S4;I;2;NATAL;RN;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;81;0;742;823;0;2687;3510
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DOS CORREIOS NOS ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E PARANÁ - CREDCORREIOS;87956355;b3S;S5;I;2;PORTO ALEGRE;RS;44075;190;0;0;116;0;0;307;0;0;0;0;0;0;0;0;307;0;147;453;0;2904;3357
COOPERATIVA DE CRÉDITO RURAL ASCOOB COOPEC - ASCOOB COOPEC;9244973;b3S;S5;I;2;POCO VERDE;SE;44075;431;0;0;1438;0;0;1869;0;0;0;0;0;0;0;74;1943;0;233;2176;0;1115;3291
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM EMPRESAS ADMINISTRADORAS DE AEROPORTOS - AEROCRED;5292849;b3S;S5;I;2;GUARULHOS;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;47;0;3239;3285
APOGEO DTVM - PRUDENCIAL;1000084459;n2;S4;I;2;RIO DE JANEIRO;RJ;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;73;0;3202;3276
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ESTABELECIMENTOS HOSPITALARES DO SUL DO ESTADO DO ESPIRITO SANTO - SULCRED;31746993;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;654;654;0;2617;3271
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SELENE;72952138;b3S;S5;I;2;CERQUILHO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199;199;0;3003;3202
BRX CC LTDA. - PRUDENCIAL;1000082413;n2;S4;I;2;RIO DE JANEIRO;RJ;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2119;2119;0;1041;3160
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE OLIVEIRA DOS BREJINHOS - CRESOL OLIVEIRA DOS BREJINHOS;5428587;b3S;S5;I;2;OLIVEIRA DOS BREJINHOS;BA;44075;367;0;0;1882;0;0;2249;0;0;0;0;0;0;0;0;2249;0;254;2503;0;643;3146
PACIFIC INVEST DTVM LTDA - PRUDENCIAL;1000084143;n2;S4;I;2;JOACABA;SC;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;755;755;0;2387;3143
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA COOPEDER LTDA - COOPCREDER;21130869;b3S;S5;I;2;BELO HORIZONTE;MG;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;374;374;0;2761;3135
FFA SCMEPP LTDA - PRUDENCIAL;1000084569;n1;S5;I;2;SAO PAULO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1331;1331;0;1765;3096
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA PERPART, DO IPA E DA ADAGRO - COOPEMATER;11356599;b3S;S5;I;2;RECIFE;PE;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;251;251;0;2844;3095
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA MARIA - PILONCRED;1107759;b3S;S5;I;2;CERQUILHO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;130;0;2894;3024
CORREPARTI CC LTDA - PRUDENCIAL;1000082231;n2;S4;I;2;SAO JOSE DOS PINHAIS;PR;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1122;1122;0;1784;2905
CPCI - COMPANHIA DE CREDITO IMOBILIARIO S/A;1000080972;n1;S4;I;2;PORTO ALEGRE;RS;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;661;661;0;1425;2086;0;764;2850
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DO GRUPO INDORAMA NO BRASIL;62605290;b3S;S5;I;2;POCOS DE CALDAS;MG;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;221;0;2589;2810
MOMENTO DTVM LTDA. - PRUDENCIAL;1000084181;n2;S4;I;2;RIO DE JANEIRO;RJ;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;730;730;0;2061;2791
LASTRO RDV DTVM LTDA - PRUDENCIAL;1000084129;n2;S4;C;2;ARARAS;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;315;315;0;2387;2701
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO E EMPREGADOS EM ESTABELECIMENTOS PRIVADOS DE ENSINO DO MUNICÍPIO DO RIO DE JANEIRO LTDA.;42445122;b3S;S5;I;2;RIO DE JANEIRO;RJ;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;430;430;0;2234;2664
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO COLEGIO PEDRO II;2910387;b3S;S5;I;2;RIO DE JANEIRO;RJ;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174;174;0;2463;2638
FONTECRED SCD - PRUDENCIAL;1000084954;n1;S5;I;2;LAGOA DA PRATA;MG;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;178;178;0;2457;2635
NEXOOS SEP - PRUDENCIAL;1000084947;n1;S5;I;2;SAO PAULO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1510;1510;0;1123;2633
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA;28244622;b3S;S5;I;2;RIO DE JANEIRO;RJ;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;194;194;0;2424;2619
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA SUPERMERCADOS JAU SERVE - COOPERJS;3400651;b3S;S5;I;2;JAU;SP;44075;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;115;116;0;2459;2575
AMAZÔNIA CC LTDA. - PRUDENCIAL;1000082365;n2;S4;I;2;MANAUS;AM;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;616;616;0;1923;2539
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FIEP, SESI, SENAI, IEL E COND EDIFÍCIO AGOSTINHO VELLOSO DA SILVEIRA (CEAVS) - CREDFISP LTDA.;5747018;b3S;S5;I;2;CAMPINA GRANDE;PB;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;222;222;0;2294;2516
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UERJ LTDA. - COOPUERJ;28885036;b3S;S5;I;2;RIO DE JANEIRO;RJ;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;476;476;0;2011;2487
GOOD CC - PRUDENCIAL;1000084521;n2;S4;I;2;PORTO ALEGRE;RS;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;491;491;0;1977;2468
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DA PARAÍBA LTDA. -  COOPERLEGIS;41146382;b3S;S5;I;2;JOAO PESSOA;PB;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;155;0;2295;2450
BR-CAPITAL DTVM S.A. - PRUDENCIAL;1000083814;n2;S4;C;2;SAO PAULO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;302;302;0;2109;2410
