Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE RIO CLARO - COOPRIOCLARO;56396682;b3S;;I;2;RIO CLARO;SP;42705;190;0;0;0;0;0;191;-3;-3;0;0;-51;-57;133;0;0;-53;-126;0;0;27;0;-152;-18;0;-18;0;0;-18;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI;44905255;b3S;;I;2;SAO PAULO;SP;42705;186;0;0;0;0;0;186;0;0;0;0;0;0;186;0;0;-37;-36;0;0;210;-1;136;322;0;322;0;0;322;-635
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO LITORAL NORTE DO RIO GRANDE DO SUL   CRESOL COOPERSLIN;11051952;b3S;;I;2;TORRES;RS;42705;178;0;8;0;0;0;186;-22;-40;0;0;-27;-90;96;2;0;-46;-67;0;0;0;-24;-135;-39;60;21;0;0;21;0
DASCAM CC LTDA - PRUDENCIAL;1000081964;n2;;I;2;SAO PAULO;SP;42705;0;0;183;0;0;0;183;0;0;0;0;31;31;214;3616;26;-2242;-1353;-360;0;0;-31;-343;-129;0;-129;58;0;-71;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALSTOM;88043187;b3S;;I;2;CANOAS;RS;42705;170;0;10;0;0;0;180;-20;0;0;0;-30;-49;131;1;0;-39;-62;0;0;0;-1;-102;29;0;29;0;0;29;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.;548980;b3S;;I;2;BELO HORIZONTE;MG;42705;174;0;5;0;0;0;179;-1;0;0;0;0;-1;178;11;0;-7;-56;1;0;16;0;-37;141;1;140;-1;0;139;-58
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO COPERSUCAR E CTC - UNICOPER;977212;b3S;;I;2;SAO PAULO;SP;42705;170;0;9;0;0;0;179;0;0;0;0;73;73;252;0;0;0;-149;0;0;10;0;-139;113;0;113;0;0;113;-35
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA VIACAO NOSSA SENHORA DO AMPARO LTDA. - COPERFAMP;2192115;b3S;;I;2;MARICA;RJ;42705;170;0;6;0;0;0;176;-5;0;0;0;4;1;175;0;0;-48;-95;0;0;45;1;-98;77;8;85;-2;0;83;-117
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS INSTITUIÇÕES DE SERVIÇO SOCIAL AUTÔNOMO EM MANAUS LTDA.;2321862;b3S;;I;2;MANAUS;AM;42705;152;0;20;0;0;0;172;0;0;0;0;-36;-36;136;8;0;-55;-37;0;0;0;0;-84;52;0;52;0;0;52;-55
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS PROFESSORES ESTADUAIS DA REGIÃO METROPOLITANA DE PORTO ALEGRE - EDUCREDI;5419025;b3S;;I;2;PORTO ALEGRE;RS;42705;153;0;19;0;0;0;172;-15;1;0;0;-15;-31;141;152;0;-131;-170;-7;0;10;0;-145;-4;0;-5;-6;0;-11;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES EM SANEAMENTO BÁSICO NO ESTADO DO ESPÍRITO SANTO - CECMESB-ES;27418557;b3S;;I;2;VITORIA;ES;42705;162;0;9;0;0;0;171;0;0;0;0;-4;-5;166;0;2;-90;-61;1;0;40;0;-111;55;0;55;0;0;55;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA SUPERMERCADOS JAU SERVE - COOPERJS;3400651;b3S;;I;2;JAU;SP;42705;123;0;47;0;0;0;171;0;0;0;0;-3;-3;168;0;0;-35;-49;0;0;8;0;-76;92;0;92;0;0;92;-161
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TABOCAS DO BREJO VELHO - CRESOL TABOCAS DO BREJO VELHO;5478479;b3S;;I;2;TABOCAS DO BREJO VELHO;BA;42705;155;0;13;0;0;0;168;-36;-10;0;0;-13;-58;110;2;0;-34;-47;0;0;0;-14;-92;17;0;17;0;0;17;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA UNIFI - CREDIUNIFI;3685335;b3S;;I;2;SAO PAULO;SP;42705;145;0;19;0;0;0;164;0;0;0;0;0;0;163;0;0;-42;-50;0;0;8;0;-84;79;0;79;0;0;79;-138
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA BECTON DICKINSON INDÚSTRIAS CIRÚRGICAS LTDA., LTDA.;21597133;b3S;;I;2;JUIZ DE FORA;MG;42705;150;0;14;0;0;0;163;0;0;0;0;1;1;164;0;0;-73;-34;-1;0;0;0;-108;56;0;56;-1;0;54;0
LUMINA CC - PRUDENCIAL;1000082310;n2;;I;2;SALVADOR;BA;42705;0;0;1;0;160;0;162;0;0;0;0;0;0;162;0;0;-69;-59;-8;0;0;0;-135;26;0;26;-10;0;17;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE ZANETTINI BAROSSI;52218849;b3S;;I;2;SAO PAULO;SP;42705;142;0;18;0;0;0;160;0;0;0;0;-3;-3;156;0;0;-77;-63;1;0;10;0;-131;26;0;26;0;0;26;-72
COOPERATIVA DE CRÉDITO RURAL ASCOOB COOPEC - ASCOOB COOPEC;9244973;b3S;;I;2;POCO VERDE;SE;42705;150;0;6;0;0;0;156;-14;-16;0;0;-36;-67;89;2;20;-36;-51;0;0;1;-11;-74;15;0;15;0;0;15;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, DEMAIS PROFISSIONAIS DE SAÚDE E DOS EMPRESÁRIOS DA REGIÃO DO SUL DO MARANHÃO - CREDI SUL DO MARANHÃO;26191078;b3S;;I;2;IMPERATRIZ;MA;42705;5;0;149;0;0;0;154;-75;0;0;0;-7;-82;72;6;4;-67;-11;1;0;3;-10;-76;-3;14;10;0;0;10;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA HELIBRAS - HELICOOP;41790809;b3S;;I;2;ITAJUBA;MG;42705;154;0;0;0;0;0;154;0;0;0;0;0;0;154;0;0;-74;-45;0;0;14;0;-106;48;0;48;0;-5;43;-97
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO COLEGIO SANTO INACIO - COESI;2447184;b3S;;I;2;RIO DE JANEIRO;RJ;42705;129;0;21;0;0;0;151;0;0;0;0;20;20;171;0;0;0;-221;0;0;1;0;-220;-49;0;-49;-1;0;-50;0
COOPERATIVA DE CRÉDITO MÚTUO DOS TRABALHADORES DO SISTEMA FINANCEIRO DE CURITIBA E REGIÃO - COOPCREFI;6942423;b3S;;I;2;CURITIBA;PR;42705;132;0;17;0;0;0;148;-23;0;0;0;-33;-56;93;0;0;0;-28;0;0;0;0;-28;65;0;65;0;0;65;-91
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DA ESTÂNCIA TURÍSTICA DE RIBEIRÃO PIRES - CREDIRP;4587402;b3S;;I;2;RIBEIRAO PIRES;SP;42705;127;0;21;0;0;0;148;-2;0;0;0;0;-2;146;0;0;0;-15;0;0;10;-37;-42;104;0;104;0;0;104;-155
APEAL CREDITO IMOBILIARIO S/A - PRUDENCIAL;1000083395;n1;;I;2;MACEIO;AL;42705;0;0;36;0;0;112;148;0;0;0;0;0;0;148;98;0;-35;-133;-6;0;0;-2;-79;69;0;69;0;0;69;0
CREDILON SCM REG. LONDRINA LTD - PRUDENCIAL;1000083120;n1;;I;2;LONDRINA;PR;42705;147;0;0;0;0;0;147;0;0;0;0;-19;-19;128;0;0;-49;-62;-2;0;0;-15;-128;0;0;0;-3;0;-2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDACAO EDUCACIONAL DE BARRETOS - COOPERFEB;2846074;b3S;;I;2;BARRETOS;SP;42705;130;0;17;0;0;0;147;0;0;0;0;2;2;149;0;0;-25;-89;0;0;0;0;-113;35;0;35;0;0;35;-161
RIO BRAVO INV. DTVM LTDA - PRUDENCIAL;1000084136;n2;;I;2;SAO PAULO;SP;42705;0;0;145;0;0;0;145;0;0;0;0;0;0;145;8707;0;-3256;-2694;-674;0;47;-368;1763;1908;-210;1698;-313;-250;1135;0
FUTURA SCM LTDA - PRUDENCIAL;1000083199;n1;;I;2;JOAO PESSOA;PB;42705;145;0;0;0;0;0;145;0;0;0;0;3;3;147;0;3;-48;-34;0;0;0;0;-79;68;0;68;-23;0;45;0
BR-CAPITAL DTVM S.A. - PRUDENCIAL;1000083814;n2;;C;2;SAO PAULO;SP;42705;0;0;145;0;0;0;145;0;0;0;0;0;0;145;998;0;-467;-657;-78;0;0;0;-203;-59;0;-59;101;-24;19;-90
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UERJ LTDA. - COOPUERJ;28885036;b3S;;I;2;RIO DE JANEIRO;RJ;42705;133;0;11;0;0;0;144;0;0;0;0;-629;-629;-485;0;0;-225;551;1;0;188;-4;510;25;-4;20;0;0;20;0
RELIANCE DTVM LTDA. - PRUDENCIAL;1000083742;n2;;I;2;SAO PAULO;SP;42705;0;0;143;0;0;0;143;0;0;0;0;0;0;143;7169;0;-2179;-3830;-699;0;3;-19;445;588;0;588;-36;-483;69;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GARDÊNIA LTDA. - COOPERGARDÊNIA;1499278;b3S;;I;2;POUSO ALEGRE;MG;42705;139;0;2;0;0;0;141;0;0;0;0;-8;-8;133;0;0;-58;-66;-2;0;3;1;-124;9;31;40;-2;0;38;-60
CORPAL SCMEPP LTDA - PRUDENCIAL;1000083216;n1;;I;2;DOURADOS;MS;42705;111;0;28;0;0;0;138;0;0;0;0;10;10;148;0;14;-184;-113;-7;0;0;-1;-291;-142;0;-142;40;0;-103;0
LA INVESTIMENTOS CCVM - PRUDENCIAL;1000082798;n2;;I;2;SALVADOR;BA;42705;0;0;138;0;0;0;138;0;0;0;0;0;0;138;89;0;-52;-414;-12;0;0;-20;-410;-273;0;-273;0;0;-273;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO ESPÍRITO SANTO LTDA. - CECOOPES;5790149;b3C;;I;2;VITORIA;ES;42705;9;0;129;0;0;0;137;-120;0;0;0;120;1;137;0;0;-249;-394;-7;0;567;-35;-118;19;0;19;-1;0;17;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SERRA GERAL - CRESOL SERRA GERAL;5533128;b3S;;I;2;CACULE;BA;42705;128;0;8;0;0;0;137;-30;-15;0;0;-16;-60;76;5;0;-20;-36;0;0;1;-12;-62;15;-8;7;0;0;7;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA VB TRANSPORTES E TURISMO;51920502;b3S;;I;2;CAMPINAS;SP;42705;121;0;13;0;0;0;134;0;0;0;0;-12;-12;122;0;0;0;-127;0;0;6;1;-122;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA FUNDAÇÃO ARTHUR BERNARDES LTDA. - COOFAB;2738981;b3S;;I;2;VICOSA;MG;42705;133;0;0;0;0;0;133;0;0;0;0;0;0;133;0;0;-26;-24;0;0;0;0;-50;82;0;82;0;0;82;-48
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO METALAC - COOPERMETA;65594772;b3S;;I;2;SOROCABA;SP;42705;87;0;41;0;0;0;127;0;0;0;0;1;1;128;0;0;-60;-48;0;0;13;0;-95;33;0;33;0;-5;29;-41
ESC RUY LAGE SOC CT LTDA - PRUDENCIAL;1000082509;n2;;I;2;BELO HORIZONTE;MG;42705;0;0;125;0;0;0;125;0;0;0;0;0;0;125;0;0;-463;-221;-5;0;0;-5;-695;-570;0;-570;-32;0;-602;0
BOM CRÉDITO SCMEPP LTDA. - PRUDENCIAL;1000083065;n1;;I;2;VOLTA REDONDA;RJ;42705;123;0;0;0;0;0;123;0;0;0;0;-5;-5;118;49;0;-31;-106;-8;0;0;-4;-101;18;0;18;-3;0;15;0
COOPESA-COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COESA TRANSPORTES E EMPRESAS COLIGADAS LTDA;68848563;b3S;;I;2;SAO GONCALO;RJ;42705;101;0;22;0;0;0;123;0;0;0;0;0;0;123;2;0;-63;-32;0;0;0;-7;-100;23;0;23;-2;0;21;-42
COOPERATIVA DE CRÉDITO RURAL NORTE DO ITAPICURU;5644916;b3S;;I;2;JAGUARARI;BA;42705;119;0;3;0;0;0;123;-7;-24;0;0;-53;-84;39;4;18;-34;-41;0;0;2;-41;-92;-53;1;-54;0;0;-54;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DAS INDÚSTRIAS METALÚRGICAS DE PORTO ALEGRE E GRANDE PORTO ALEGRE;90560434;b3S;;I;2;CACHOEIRINHA;RS;42705;114;0;8;0;0;0;122;-5;0;0;0;-16;-20;102;0;0;-42;-61;0;0;2;1;-102;1;8;7;0;0;7;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO SAINT GOBAIN;88325097;b3S;;I;2;CAMPO BOM;RS;42705;119;0;2;0;0;0;121;0;0;0;0;0;0;120;0;0;-42;-75;0;0;0;0;-117;4;0;4;0;0;4;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SEBRAE BAHIA - COOPSOL;5658367;b3S;;I;2;SALVADOR;BA;42705;104;0;15;0;0;0;120;0;0;0;0;-14;-14;106;3;0;-56;-4;0;0;0;0;-57;49;0;49;0;0;49;-49
COOPERATIVA CENTRAL DE CREDITO RURAL HORIZONTES NOVOS - CREHNOR CENTRAL;5879577;b3C;;I;2;SARANDI;RS;42705;110;0;8;0;0;0;118;-95;0;0;0;3;-92;25;305;0;-39;-299;0;0;0;0;-33;-8;-3;-10;0;0;-10;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DO GRUPO EMPRESARIAL ITATIAIA LTDA. - COOPERITA;20177390;b3S;;I;2;UBA;MG;42705;107;0;6;0;0;0;114;0;0;0;0;4;4;118;0;0;-27;-38;0;0;0;0;-64;53;0;53;0;0;53;-77
COOPERATIVA DE CRÉDITO MÚTUO DOS DISTRIBUIDORES DE BEBIDAS DO ESTADO DE SÃO PAULO - SICOOB CREDIBESP;7753938;b3S;;I;2;SAO PAULO;SP;42705;105;0;7;0;0;0;112;0;0;0;0;-63;-63;49;0;0;-1;-92;0;0;8;0;-85;-36;1;-36;0;0;-36;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA SANEPAR - CREDISANEPAR;3165497;b3S;;I;2;CASCAVEL;PR;42705;99;0;12;0;0;0;111;-8;0;0;0;-4;-12;99;0;0;-45;-21;0;0;2;-14;-79;20;0;20;0;0;20;-10
ICATU DTVM LTDA - PRUDENCIAL;1000083735;n2;;I;2;RIO DE JANEIRO;RJ;42705;0;0;106;0;0;0;106;0;0;0;0;0;0;106;2800;0;-370;-1884;-207;0;0;-25;314;420;0;420;-46;-115;259;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA GKN DO BRASIL LTDA;5331882;b3S;;I;2;PORTO ALEGRE;RS;42705;103;0;1;0;0;0;103;0;0;0;0;-4;-4;100;0;0;-58;-20;0;0;0;-8;-86;14;0;14;0;0;14;0
GAVEA DTVM LTDA - PRUDENCIAL;1000083986;n2;;I;2;RIO DE JANEIRO;RJ;42705;0;0;103;0;0;0;103;0;0;0;0;0;0;103;474;0;-41;-155;-36;0;85;0;326;429;2;431;-186;0;245;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO VOTORANTIM LIMITADA.;75174953;b3S;;I;2;RIO BRANCO DO SUL;PR;42705;101;0;0;0;0;0;101;0;0;0;0;0;0;101;0;0;-3;-82;0;0;0;0;-86;16;0;16;0;0;16;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES DO MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO NA REGIÃO METROPOLITANA DE BELÉM;83347294;b3S;;I;2;BELEM;PA;42705;53;0;47;0;0;0;100;1;0;0;0;-5;-6;95;397;0;-368;-175;1;0;117;-8;-37;58;-1;57;-2;0;55;0
COOPERATIVA DE CRÉDITO RURAL ILHÉUS LTDA;16348005;b3S;;I;2;ILHEUS;BA;42705;82;0;12;0;0;0;94;-4;0;0;0;-14;-19;75;44;0;-57;-61;0;0;0;0;-75;1;0;1;0;0;1;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA FABRIMAR S.A. INDUSTRIA E COMERCIO LTDA;42240382;b3S;;I;2;RIO DE JANEIRO;RJ;42705;66;0;28;0;0;0;94;0;0;0;0;0;0;94;0;0;0;-60;0;0;21;0;-39;55;0;55;0;0;55;-42
VORTX DTVM - PRUDENCIAL;1000084538;n2;;I;2;SAO PAULO;SP;42705;0;0;93;0;0;0;93;0;0;0;0;0;0;93;865;0;-221;-744;-77;0;0;1;-179;-85;0;-85;0;0;-85;0
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES DA REGIÃO DE IRECÊ - CREDIRURAL;5853210;b3S;;I;2;IRECE;BA;42705;66;0;22;0;0;0;88;-3;-8;0;0;-64;-76;12;47;12;-56;-62;1;0;0;0;-60;-49;0;-49;0;0;-49;0
COOPERJUS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER JUDICIÁRIO FEDERAL E MINISTÉRIO PÚBLICO DA UNIÃO NO ESTADO DO PARÁ.;83332700;b3S;;I;2;BELEM;PA;42705;88;0;0;0;0;0;88;0;0;0;0;-32;-32;56;0;0;-91;-58;-22;0;108;0;-62;-6;0;-6;0;0;-6;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS NAS INDUSTRIAS QUIMICAS, FARMACEUTICAS E SIMILARES DA REGIAO METROPOLITANA DO RIO DE JANEIRO LTDA;5424088;b3S;;I;2;SAO GONCALO;RJ;42705;67;0;20;0;0;0;87;0;0;0;0;-15;-15;72;0;0;0;-43;0;0;1;0;-42;30;0;30;-4;0;26;-62
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS NA CAIXA ECONÔMICA FEDERAL NO ESTADO DE SÃO PAULO - APCEFCREDI-SP;7814673;b3S;;I;2;SAO PAULO;SP;42705;65;0;21;0;0;0;87;1;0;0;0;-18;-19;68;0;0;-43;-70;1;0;0;0;-115;-47;93;46;0;0;46;-15
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA DE PAPÉIS SUDESTE LTDA . - CREDESTE;18340695;b3S;;I;2;JUIZ DE FORA;MG;42705;85;0;0;0;0;0;85;0;0;0;0;0;0;85;0;0;-34;-43;0;0;0;0;-78;7;0;7;0;0;7;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL FLUMINENSE E DOS SERVIDORES PÚBLICOS DA EDUCAÇÃO, SAÚDE E CULTURA NOS MUNICÍPIOS DO RIO DE JANEIRO E NITERÓI LTDA.;29283884;b3S;;I;2;NITEROI;RJ;42705;67;0;18;0;0;0;85;-31;0;0;0;-1;-32;53;692;0;-379;-220;-16;0;170;-3;243;295;-185;110;0;0;110;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BOM CONSELHO - CRESOL BOM CONSELHO;8658915;b3S;;I;2;BOM CONSELHO;PE;42705;76;0;7;0;0;0;83;-6;-3;0;0;10;0;83;0;1;-8;-76;0;0;0;-14;-96;-13;0;-13;0;0;-14;0
CAMBIALL CASH CC LTDA. - PRUDENCIAL;1000082293;n2;;I;2;RECIFE;PE;42705;0;0;0;0;79;0;79;0;0;0;0;0;0;79;0;0;-60;-61;-4;0;0;0;-125;-46;0;-46;0;0;-46;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO HELIO ALONSO-COOPERHA-LTDA;2786691;b3S;;I;2;RIO DE JANEIRO;RJ;42705;68;0;11;0;0;0;79;0;0;0;0;-14;-14;65;0;0;-24;-27;0;0;0;1;-52;12;0;12;-1;0;11;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DOS ORGAOS DO MINISTERIO DA SAUDE NO ESTADO DO RIO DE JANEIRO - CREDISAU;2966385;b3S;;I;2;RIO DE JANEIRO;RJ;42705;59;0;19;0;0;0;78;0;0;0;0;-13;-13;65;0;0;-75;-75;0;0;61;0;-90;-25;0;-25;0;0;-25;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO JOSE NEFFA LTDA;29985421;b3S;;I;2;VITORIA;ES;42705;64;0;13;0;0;0;77;0;0;0;0;0;0;77;0;0;-28;-58;1;0;30;0;-58;20;0;20;1;0;19;-43
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRIUNFO/FLORES - CRESOL TRIUNFO/FLORES;6036510;b3S;;I;2;FLORES;PE;42705;75;0;2;0;0;0;77;-6;-3;0;0;-21;-30;47;0;0;-5;-33;0;0;0;-10;-48;-1;-5;-6;0;0;-6;0
ÁTICO DTVM LTDA. - PRUDENCIAL;1000084291;n2;;I;2;RIO DE JANEIRO;RJ;42705;0;0;77;0;0;-1;76;0;0;0;0;0;0;76;35;0;0;-251;-6;0;0;-2;-223;-147;0;-147;0;0;-147;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE JUIZ DE FORA LTDA. - COCBAN;4158581;b3S;;I;2;JUIZ DE FORA;MG;42705;75;0;0;0;0;0;75;-2;0;0;0;-2;-4;71;0;0;1;-43;0;0;0;0;-43;27;0;27;0;0;27;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FÁBRICA DE CIMENTO VOTORAN;45421856;b3S;;I;2;VOTORANTIM;SP;42705;73;0;0;0;0;0;73;0;0;0;0;-30;-30;43;0;0;-74;-26;1;0;0;0;-101;-58;0;-58;0;0;-58;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO BANESPA DE BOTUCATU E CIDADES LIMÍTROFES;3219207;b3S;;I;2;BOTUCATU;SP;42705;70;0;2;0;0;0;72;0;0;0;0;0;0;72;0;0;0;-21;0;0;0;0;-21;51;0;51;1;0;50;-75
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO USINA PAINEIRAS LTDA - CRED-PAN;27140946;b3S;;I;2;ITAPEMIRIM;ES;42705;69;0;0;0;0;0;69;0;0;0;0;36;36;105;0;0;-24;-30;0;0;0;0;-54;51;0;51;0;0;51;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DO TRIÂNGULO LTDA.;1301541;b3S;;I;2;UBERLANDIA;MG;42705;30;0;39;0;0;0;68;-4;0;0;0;0;-4;64;28;0;-17;-45;-6;0;5;-5;-40;24;0;24;-9;0;15;0
COOPERATIVA DE CRÉDITO DE CAPITAL E EMPRÉSTIMO DOS EMPREGADOS CELETISTAS DE COOPERATIVAS DOS ESTADOS DE SÃO PAULO E MINAS GERAIS - COCREUNI;57987273;b3S;;I;2;ORLANDIA;SP;42705;61;0;7;0;0;0;68;0;0;0;0;-9;-9;59;0;0;-17;-20;0;8;0;0;-30;29;0;29;0;0;29;-21
FACILICRED SCM LTDA - PRUDENCIAL;1000083041;n1;;I;2;CURITIBA;PR;42705;56;0;11;0;0;0;67;0;0;0;0;10;10;77;0;8;-25;-19;-4;0;0;0;-40;37;0;37;-9;0;28;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PETROLINA   CRESOL PETROLINA;5413161;b3S;;I;2;PETROLINA;PE;42705;65;0;1;0;0;0;66;-2;-15;0;0;-38;-54;12;4;1;-7;-33;0;0;0;-10;-44;-32;-11;-44;0;0;-44;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE OURICURI - CRESOL ARARIPE;8087331;b3S;;I;2;OURICURI;PE;42705;59;0;7;0;0;0;66;-8;-3;0;0;-10;-21;45;0;0;-6;-25;0;0;0;-9;-39;6;-6;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO SERTÃO CENTRAL DO CEARÁ - CRESOL SERTÃO CENTRAL;8197413;b3S;;I;2;QUIXADA;CE;42705;62;0;4;0;0;0;66;-4;-13;0;0;-15;-32;34;0;0;-2;-33;0;0;0;-9;-43;-10;-14;-23;0;0;-23;0
TORRES MENDES SCMEPP LTDA. - PRUDENCIAL;1000083326;n1;;I;2;JAU;SP;42705;64;0;1;0;0;0;65;0;0;0;0;-20;-20;45;0;2;-19;-17;-3;0;0;-4;-41;4;0;4;-2;0;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SOMART LTDA.;129753;b3S;;I;2;URUCANIA;MG;42705;38;0;21;0;0;0;59;0;0;0;0;7;7;66;0;0;-15;-31;0;0;0;0;-46;21;2;23;0;0;23;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICA E MATERIAL ELÉTRICO DE SÃO LEOPOLDO E REGIÃO - COOPERMETAL;10719496;b3S;;I;2;SAO LEOPOLDO;RS;42705;56;0;0;0;0;0;57;-2;0;0;0;-8;-9;47;0;0;-24;-28;0;0;12;0;-40;7;0;7;0;0;7;0
SEALANDAIR CC - PRUDENCIAL;1000084466;n2;;I;2;PORTO ALEGRE;RS;42705;0;0;2;0;55;0;56;0;0;0;0;0;0;56;0;0;-16;-61;-3;0;0;0;-80;-23;0;-23;0;0;-23;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA COOPER STANDARD AUTOMOTIVE BRASIL SEALING LTDA. E FLUID SYSTEMS LTDA.;4464352;b3S;;I;2;VARGINHA;MG;42705;54;0;2;0;0;0;56;0;0;0;0;0;0;56;0;0;-21;-39;0;0;0;0;-60;-3;0;-3;0;0;-3;0
COOPERATIVA DE CRÉDITO RURAL DE ECONOMIA SOLIDÁRIA DE CODAJÁS - CODCRED;17015842;b3S;;I;2;CODAJAS;AM;42705;49;0;7;0;0;0;55;-20;0;0;0;0;-20;35;0;14;-18;-17;0;0;1;1;-21;15;0;15;-2;0;13;0
