Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Social de Cooperativas (k)
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE;3990888;b3S;S5;I;2;PORTO ALEGRE;RS;44256;258;0;0;0;0;0;258;1;0;0;0;-14;-15;243;2;0;-130;-127;0;0;0;0;-255;-12;0;-12;0;0;-12;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM INSTITUIÇÕES DO SISTEMA FINANCEIRO NAS REGIÕES DE SÃO PAULO E CAMPINAS (SP) - CREDISCOOP;3674133;b3S;S5;I;2;SAO PAULO;SP;44256;250;0;6;0;0;0;257;-33;0;0;0;-43;-76;181;0;0;-133;-87;0;0;13;0;-209;-28;0;-28;0;0;-28;0
NOSSA TERRA COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DE AGRONEGÓCIO E AFINS;49204605;b3S;S5;I;2;CAJATI;SP;44256;225;0;27;0;0;0;253;0;0;0;0;30;30;283;0;0;-141;-107;1;0;0;-2;-252;31;0;31;0;0;31;0
BRL TRUST DTVM SA - PRUDENCIAL;1000084277;n2;S4;I;2;SAO PAULO;SP;44256;0;0;252;0;0;0;252;0;0;0;0;0;0;252;25109;0;-5891;-4984;-1850;0;2;0;12386;12638;1;12638;-5041;0;7597;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE BEBEDOURO - COOCRESB.;5969937;b3S;S5;I;2;BEBEDOURO;SP;44256;250;0;2;0;0;0;252;-5;-7;0;0;-22;-34;217;14;0;-107;-118;-1;0;22;-4;-193;24;0;24;0;0;24;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ABRIL;43438662;b3S;S5;I;2;SAO PAULO;SP;44256;221;0;28;0;0;0;249;0;0;0;0;-78;-78;171;0;0;-112;-214;-1;0;311;-133;-149;22;0;22;-6;0;16;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS DE EXTRAÇÃO DE FERRO E METAIS BÁSICOS DA REGIÃO DE CONGONHAS LTDA. - COOFERSE;71384697;b3S;S5;I;2;CONGONHAS;MG;44256;231;0;14;0;0;0;244;0;0;0;0;-2;-2;242;0;0;-64;-136;0;0;6;-4;-198;44;0;44;0;0;44;0
CONSEGTUR CC - PRUDENCIAL;1000082303;n2;S4;I;2;SAO PAULO;SP;44256;0;0;0;0;242;0;242;0;0;0;0;0;0;242;36;0;0;-240;-15;0;0;0;-219;24;0;24;-5;0;19;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS LIGADOS AO SINDICATO NACIONAL DOS APOSENTADOS, PENSIONISTAS E IDOSOS DA FORÇA SINDICAL - SICOOB COOPERNAPI;16564240;b3S;S5;I;2;SAO PAULO;SP;44256;220;0;20;0;0;0;240;-16;0;0;0;-29;-45;195;41;21;-148;-113;-5;0;14;-7;-198;-3;0;-3;0;0;-3;0
BOLETOBANCARIO.COM TEC PAGAMENTOS - PRUDENCIAL;1000085094;n4;;I;2;CURITIBA;PR;44256;0;0;236;0;0;0;236;0;0;0;0;0;0;236;24325;0;-6457;-13855;-2744;0;16;-203;1081;1317;-9;1308;-467;0;841;0
FINANSINOS S.A. CFI - PRUDENCIAL;1000083467;n1;S5;I;2;NOVO HAMBURGO;RS;44256;198;0;34;0;0;0;232;0;0;0;0;5;5;237;0;0;-344;-311;-10;0;0;0;-665;-428;0;-428;0;0;-428;0
BIGCASH SCD - PRUDENCIAL;1000085056;n1;S5;I;2;GOVERNADOR VALADARES;MG;44256;227;0;0;0;0;0;227;0;0;0;0;-5;-5;221;0;0;-32;-479;-12;0;18;0;-505;-283;0;-283;0;0;-283;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TICKET SERVIÇOS COMÉRCIO E ADMINISTRAÇÃO;57440521;b3S;S5;I;2;SAO PAULO;SP;44256;182;0;43;0;0;0;225;0;0;0;0;-4;-4;221;0;0;-173;-76;-1;0;33;0;-217;4;0;4;0;0;4;0
VNK SCMEPP - PRUDENCIAL;1000084404;n1;S5;I;2;FORTALEZA;CE;44256;223;0;1;0;0;0;224;0;0;0;0;-10;-10;214;0;0;0;-102;-8;0;0;0;-110;103;0;103;-28;0;76;0
VORTX DTVM - PRUDENCIAL;1000084538;n2;S4;I;2;SAO PAULO;SP;44256;0;0;223;0;0;0;223;0;1;0;0;0;1;222;12598;0;-2843;-7164;-1025;0;6;-10;1562;1784;0;1784;-583;-346;855;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CONFAB;59305565;b3S;S5;I;2;PINDAMONHANGABA;SP;44256;202;0;17;0;0;0;218;0;0;0;0;-3;-3;215;0;0;-61;-50;0;0;0;0;-112;104;0;104;0;0;104;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;6077760;b3S;S5;I;2;RIO CLARO;SP;44256;210;0;7;0;0;0;217;0;0;0;0;-9;-9;208;0;0;0;-118;0;0;0;0;-118;90;0;90;0;0;90;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;52935442;b3S;S5;I;2;SAO PAULO;SP;44256;204;0;5;0;0;0;209;0;0;0;0;-21;-21;188;0;0;-93;-78;0;0;0;0;-171;17;0;17;0;-2;15;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO;48140925;b3S;S5;I;2;MAUA;SP;44256;193;0;15;0;0;0;208;0;0;0;0;58;58;266;0;0;-66;-55;0;0;0;0;-122;144;0;144;0;0;144;0
COOPSEBRAE - COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SEBRAE/PB, SEBRAE/RN E SESC, SENAC E SENAR EM JOÃO PESSOA;41219353;b3S;S5;I;2;JOAO PESSOA;PB;44256;187;0;8;0;0;0;195;-7;0;0;0;-8;-15;180;7;0;-64;-72;1;0;0;-1;-130;50;0;50;0;0;49;-40
LASTRO RDV DTVM LTDA - PRUDENCIAL;1000084129;n2;S4;C;2;ARARAS;SP;44256;0;0;14;0;181;0;195;0;0;0;0;1;1;196;83;0;-331;-433;-13;0;7;-2;-690;-494;35;-459;0;0;-459;0
CREDEXTRA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA REALMAR DISTRIBUIDORA LTDA;4899135;b3S;S5;I;2;SERRA;ES;44256;186;0;5;0;0;0;191;0;0;0;0;-10;-10;180;7;0;-59;-86;0;0;18;0;-120;61;0;61;0;0;61;-10
GLOBAL SCM LTDA - PRUDENCIAL;1000083278;n1;S5;I;2;AMERICANA;SP;44256;189;0;2;0;0;0;191;0;-12;0;0;-8;-20;171;14;9;-6;-135;-8;0;1;-68;-192;-21;0;-21;0;0;-21;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB COOPEC - ASCOOB COOPEC;9244973;b3S;S5;I;2;POCO VERDE;SE;44256;180;0;10;0;0;0;190;-15;-2;0;0;5;-12;178;20;25;-99;-68;0;0;0;-56;-178;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO – COOPERMEL;1504952;b3S;S5;I;2;SAO PAULO;SP;44256;172;0;18;0;0;0;190;0;0;0;0;3;3;193;0;0;-61;-67;1;0;0;-7;-136;58;0;58;0;0;58;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL;53272365;b3S;S5;I;2;VALINHOS;SP;44256;179;0;8;0;0;0;187;0;0;0;0;-6;-6;181;0;0;-109;-52;1;0;0;0;-162;19;0;19;0;-10;9;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA PERPART, DO IPA E DA ADAGRO - COOPEMATER;11356599;b3S;S5;I;2;RECIFE;PE;44256;186;0;0;0;0;0;186;0;0;0;0;-18;-18;168;0;0;-134;-58;0;0;2;-2;-193;-25;1;-26;0;0;-26;0
HR SCMEPP LTDA. - PRUDENCIAL;1000084411;n1;S5;I;2;MACEIO;AL;44256;184;0;1;0;0;0;185;0;0;0;0;-15;-15;169;0;0;-43;-132;-7;0;0;0;-182;-13;0;-13;-55;0;-67;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR;17411307;b3S;S5;I;2;JUNDIAI;SP;44256;178;0;7;0;0;0;185;0;0;0;0;39;39;223;0;0;0;-50;0;0;0;0;-50;174;0;174;0;0;174;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COMPANHIA INDUSTRIAL CATAGUASES E DA BAUMINAS LTDA. - SICOOB COOPECIC;19495266;b3S;S5;I;2;CATAGUASES;MG;44256;176;0;6;0;0;0;182;1;0;0;0;-36;-36;146;11;0;-127;-136;1;0;28;-12;-236;-90;0;-90;0;0;-91;0
SUMUP SCD;1000085238;n1;S5;I;2;SAO PAULO;SP;44256;0;0;179;0;0;0;179;0;0;0;0;0;0;179;1072;293;-3659;-5400;-212;0;58;-271;-8119;-7941;0;-7941;0;0;-7941;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;b3S;S5;I;2;ILHA SOLTEIRA;SP;44256;166;0;12;0;0;0;178;0;0;0;0;1;1;179;0;0;-56;-63;0;0;0;0;-119;60;0;60;0;-4;56;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNESP - COOPUNESP;69136075;b3S;S5;I;2;RIO CLARO;SP;44256;165;0;9;0;0;0;173;-7;0;0;0;-11;-18;156;0;0;-12;-107;0;0;2;-18;-135;21;3;24;0;0;24;0
COOPERATIVA DE CRÉDITO DOS PLANTADORES DE CANA DA REGIÃO DE LENÇÓIS PAULISTA;50848910;b3S;S5;I;2;LENCOIS PAULISTA;SP;44256;100;0;72;0;0;0;172;-10;0;0;0;1;-11;161;0;0;-189;-321;-1;0;5;-2;-507;-346;16;-330;-5;0;-335;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP;5746715;b3S;S5;I;2;BELO HORIZONTE;MG;44256;150;0;21;0;0;0;172;-2;0;0;0;17;16;187;4;0;-133;-125;0;0;0;-4;-259;-72;0;-72;0;0;-72;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN;45045671;b3S;S5;I;2;MOGI DAS CRUZES;SP;44256;162;0;8;0;0;0;170;0;0;0;0;-47;-47;123;0;0;-37;-87;0;0;0;-3;-127;-4;0;-4;0;0;-4;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM EMPRESAS ADMINISTRADORAS DE AEROPORTOS - AEROCRED;5292849;b3S;S5;I;2;GUARULHOS;SP;44256;167;0;1;0;0;0;168;0;0;0;0;22;22;190;0;0;-49;-74;0;0;0;-4;-127;63;0;63;0;0;63;0
COOPERATIVA DE CRéDITO MúTUO DOS FUNCIONáRIOS PúBLICOS DO PODER JUDICIáRIO DA CAPITAL DO ESTADO DE SãO PAULO – SICOOB JUDCRED;7651495;b3S;S5;I;2;SAO PAULO;SP;44256;163;0;5;0;0;0;168;0;-6;0;0;-25;-31;137;1;0;-23;-160;0;0;40;0;-142;-5;0;-5;0;0;-5;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA FIAÇÃO ALPINA - COOPERALPINA;55319370;b3S;S5;I;2;MORUNGABA;SP;44256;158;0;6;0;0;0;164;0;0;0;0;-1;-1;163;0;0;0;-59;0;0;0;0;-59;104;0;104;0;0;104;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.;1819799;b3S;S5;I;2;VOLTA REDONDA;RJ;44256;146;0;16;0;0;0;162;0;0;0;0;27;27;189;0;0;-46;-33;0;0;0;-32;-111;78;0;78;-5;0;73;-11
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DE UBERABA - COPERURA LTDA.;17607375;b3S;S5;I;2;UBERABA;MG;44256;154;0;8;0;0;0;162;0;0;0;0;-4;-4;158;0;0;-69;-3;0;0;0;0;-73;86;1;86;0;0;86;-17
COOPERATIVA DE CRÉDITO RURAL DE PEQUENOS AGRICULTORES E DA REFORMA AGRÁRIA DO CENTRO OESTE DO PARANÁ - CREHNOR LARANJEIRAS;1330387;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;44256;142;0;18;0;0;0;161;-23;0;0;0;-11;-34;126;2;24;-68;-148;0;0;17;-8;-181;-55;10;-45;0;0;-45;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE CERÂMICA - COOPASPACER;2541707;b3S;S5;I;2;SANTA GERTRUDES;SP;44256;154;0;5;0;0;0;158;-9;0;0;0;-31;-40;119;0;0;-1;-59;0;0;3;1;-58;60;0;60;0;0;60;0
IDEAL CTVM;1000084851;n2;S4;I;2;SAO PAULO;SP;44256;0;0;157;0;0;0;157;0;0;0;0;0;0;157;16487;0;-2595;-3401;-1598;0;0;0;8893;9050;-12;9038;-3599;-750;4689;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;S5;I;2;CONTAGEM;MG;44256;140;0;15;0;0;0;154;0;0;0;0;-3;-3;152;0;0;-125;-45;1;0;0;0;-170;-19;0;-19;0;0;-19;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE OLIVEIRA DOS BREJINHOS - CRESOL OLIVEIRA DOS BREJINHOS;5428587;b3S;S5;I;2;OLIVEIRA DOS BREJINHOS;BA;44256;143;0;5;0;0;0;148;-12;-2;0;0;1;-13;134;6;1;-44;-32;0;0;0;-61;-131;4;0;4;0;0;4;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA;29341260;b3S;S5;I;2;RIO DE JANEIRO;RJ;44256;130;0;17;0;0;0;147;0;0;0;0;27;27;174;0;0;-171;-96;0;0;186;0;-81;94;2;96;-2;0;94;0
GAVEA DTVM LTDA - PRUDENCIAL;1000083986;n2;S4;I;2;SAO PAULO;SP;44256;0;0;145;0;0;0;145;0;0;0;0;0;0;145;1109;0;-664;-849;-79;0;19;-1;-465;-319;0;-319;128;0;-191;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI;88952130;b3S;S5;I;2;CHARQUEADAS;RS;44256;128;0;17;0;0;0;144;0;0;0;0;-6;-6;139;0;0;-32;-45;0;0;0;0;-78;60;0;60;0;0;60;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RECKITT BENCKISER;44223196;b3S;S5;I;2;SAO PAULO;SP;44256;138;0;5;0;0;0;143;0;0;0;0;0;0;143;0;0;0;-93;0;0;0;-1;-94;49;0;49;0;0;49;-18
SINGRATUR CC LTDA. - PRUDENCIAL;1000082389;n2;S4;I;2;MARINGA;PR;44256;0;0;0;0;142;0;143;0;0;0;0;0;0;143;0;0;-141;-90;-9;0;12;-6;-232;-90;0;-90;0;0;-90;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA CNC SESC E SENAC ADMINISTRAÇÕES NACIONAIS LTDA;30304919;b3S;S5;I;2;RIO DE JANEIRO;RJ;44256;143;0;0;0;0;0;143;0;0;0;0;25;25;167;0;0;-63;-62;0;0;0;0;-125;43;0;43;0;0;43;0
COOPESTADO - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NA REGIÃO METROPOLITANA DO ESTADO DO RIO DE JANEIRO LIMITADA;4995006;b3S;S5;I;2;RIO DE JANEIRO;RJ;44256;134;0;6;0;0;0;141;0;0;0;0;10;10;151;0;0;-172;-92;0;0;180;1;-86;65;0;65;0;0;64;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS;1551820;b3S;S5;I;2;PONTA GROSSA;PR;44256;138;0;2;0;0;0;141;0;0;0;0;-23;-23;118;0;0;-41;-25;0;0;3;0;-63;55;0;55;0;0;55;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MEMBROS DO MINISTÉRIO PÚBLICO DE SÃO PAULO - PROMOCRED;4478231;b3S;S5;I;2;SAO PAULO;SP;44256;83;0;57;0;0;0;140;-37;0;0;0;21;-17;123;0;0;-54;-58;0;0;0;1;-113;11;0;11;0;-2;9;0
CASA CREDITO S.A. SCM - PRUDENCIAL;1000083175;n1;S5;I;2;SAO PAULO;SP;44256;84;0;56;0;0;0;139;0;-64;0;0;-36;-100;40;72;49;0;-45;-16;0;0;-2;57;97;0;97;-38;0;59;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ACUMENT BRASIL;45068632;b3S;S5;I;2;ATIBAIA;SP;44256;137;0;0;0;0;0;137;0;0;0;0;-21;-21;116;0;0;-115;-42;1;0;0;0;-158;-42;0;-42;0;0;-42;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA COOPEDER LTDA - COOPCREDER;21130869;b3S;S5;I;2;BELO HORIZONTE;MG;44256;134;0;1;0;0;0;135;0;0;0;0;-21;-21;114;0;0;-84;-113;1;0;35;-4;-168;-54;12;-41;0;0;-41;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE INSTITUICOES FINANCEIRAS PUBLICAS NO ESTADO DO ESPIRITO SANTO - CREDBRASIL-ES;2869663;b3S;S5;I;2;VITORIA;ES;44256;129;0;6;0;0;0;135;0;0;0;0;-30;-30;104;0;0;-69;-57;0;0;0;0;-126;-21;0;-21;0;0;-21;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.;548980;b3S;S5;I;2;BELO HORIZONTE;MG;44256;133;0;0;0;0;0;133;0;0;0;0;-4;-4;130;6;0;-3;-25;0;0;0;-25;-48;82;0;82;1;0;81;-9
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SELENE;72952138;b3S;S5;I;2;CERQUILHO;SP;44256;129;0;5;0;0;0;133;0;0;0;0;-11;-11;122;0;0;0;-38;0;0;0;-27;-65;57;0;57;0;0;57;0
PLANTAE CFI;1000085630;n1;S4;I;2;PRESIDENTE PRUDENTE;SP;44256;62;0;69;0;0;0;131;0;0;0;0;-14;-14;117;0;0;-451;-282;-6;0;0;0;-739;-622;0;-622;0;0;-622;0
FINANCRED SCMEPP LTDA. - PRUDENCIAL;1000084679;n1;S5;I;2;CAMPO GRANDE;MS;44256;131;0;0;0;0;0;131;0;0;0;0;-52;-52;79;13;0;-47;-34;-5;0;0;0;-73;6;0;6;-1;0;5;0
EGONCRED SCMEPP LTDA. - PRUDENCIAL;1000084428;n1;S5;I;2;CAMPINAS;SP;44256;130;0;0;0;0;0;130;0;0;0;0;50;50;180;0;0;0;-21;-5;0;0;0;-25;155;0;155;-70;0;85;0
AMAZÔNIA CC LTDA. - PRUDENCIAL;1000082365;n2;S4;I;2;MANAUS;AM;44256;0;0;0;0;129;0;129;0;0;0;0;0;0;129;15;0;-108;-120;-7;0;0;0;-220;-91;0;-91;0;0;-91;0
PACIFIC INVEST DTVM LTDA - PRUDENCIAL;1000084143;n2;S4;I;2;JOACABA;SC;44256;0;0;1;-242;370;0;129;0;0;0;0;0;0;129;37;17;-348;-229;-8;0;0;0;-533;-404;0;-404;0;0;-404;0
SOLIDUS S.A. CCVM - PRUDENCIAL;1000082640;n2;S4;I;2;PORTO ALEGRE;RS;44256;0;0;125;0;0;0;125;0;0;0;0;0;0;125;2079;0;-1110;-1147;-207;0;6;-15;-395;-269;0;-269;0;0;-269;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DO GRUPO DANA - COOPDANA;91018408;b3S;S5;I;2;GRAVATAI;RS;44256;115;0;5;0;0;0;120;0;0;0;0;-2;-2;118;0;0;-50;-24;1;0;0;0;-74;43;0;43;0;0;43;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO MAUA LTDA;5048575;b3S;S5;I;2;SAO GONCALO;RJ;44256;102;0;17;0;0;0;119;0;0;0;0;65;65;184;0;0;-32;-50;0;0;10;-10;-82;101;0;101;-3;0;98;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAMARCO MINERAÇÃO S.A. LTDA - CREDISAM;20622809;b3S;S5;I;2;BELO HORIZONTE;MG;44256;94;0;24;0;0;0;118;0;0;0;0;1;1;119;0;0;-64;-60;0;0;1;1;-124;-5;0;-5;0;0;-5;0
NUMATUR CC LTDA - PRUDENCIAL;1000082451;n2;S5;I;2;SAO PAULO;SP;44256;0;0;8;0;107;0;115;0;0;0;0;0;0;115;9;0;-70;-88;-6;0;0;0;-155;-40;0;-40;0;0;-40;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS - COOPERTREM;1530136;b3S;S5;I;2;OSASCO;SP;44256;86;0;29;0;0;0;114;0;0;0;0;-2;-2;113;0;0;-50;-81;0;0;1;0;-131;-18;0;-18;0;-2;-20;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO DA REGIÃO CENTRO-OESTE PAULISTA - CREDMIL;4152107;b3S;S5;I;2;BAURU;SP;44256;113;0;1;0;0;0;114;-3;0;0;0;96;93;207;0;0;-137;-124;1;0;41;-2;-223;-15;0;-15;0;0;-15;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DA PARAÍBA LTDA. -  COOPERLEGIS;41146382;b3S;S5;I;2;JOAO PESSOA;PB;44256;114;0;0;0;0;0;114;0;0;0;0;1;1;113;0;0;-82;-47;0;0;0;-1;-130;-17;0;-17;0;0;-17;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ;43446335;b3S;S5;I;2;SAO PAULO;SP;44256;92;0;19;0;0;0;111;0;0;0;0;-7;-7;105;0;0;-6;-53;0;0;19;0;-39;65;0;65;0;0;65;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PROLEC GE BRASIL TRANSMISSÃO DE ENERGIA S.A.;88043187;b3S;S5;I;2;CANOAS;RS;44256;109;0;1;0;0;0;110;-2;0;0;0;-6;-8;102;0;0;-35;-43;0;0;0;1;-78;24;0;24;0;0;24;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DOS CORREIOS NOS ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E PARANÁ - CREDCORREIOS;87956355;b3S;S5;I;2;PORTO ALEGRE;RS;44256;102;0;8;0;0;0;110;0;0;0;0;-2;-2;108;20;0;-119;-84;0;0;30;-5;-157;-50;0;-50;0;0;-50;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS LABORATORIOS B.BRAUN LTDA;30586895;b3S;S5;I;2;SAO GONCALO;RJ;44256;98;0;10;0;0;0;109;0;0;0;0;2;2;110;0;0;-49;-34;0;0;0;0;-83;27;0;27;0;0;27;-19
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DOS SUPERMERCADOS RUSSI;2230138;b3S;S5;I;2;JUNDIAI;SP;44256;107;0;0;0;0;0;107;0;0;0;0;-11;-11;96;0;0;-20;-63;0;0;19;0;-65;31;0;31;0;-1;29;-14
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES EM CONSELHOS DE FISCALIZACAO PROFISSIONAL NO MUNICIPIO DO RIO DE JANEIRO LTDA.;2850075;b3S;S5;I;2;RIO DE JANEIRO;RJ;44256;106;0;0;0;0;0;106;0;0;0;0;1;1;105;2;0;-76;-46;0;0;10;0;-110;-4;0;-4;0;0;-4;0
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE IGARAPAVA;52623311;b3S;S5;I;2;IGARAPAVA;SP;44256;105;0;0;0;0;0;105;0;0;0;0;-410;-410;-305;0;0;-40;-58;-2;0;18;0;-82;-387;-47;-434;0;0;-434;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA;28244622;b3S;S5;I;2;RIO DE JANEIRO;RJ;44256;97;0;8;0;0;0;105;0;0;0;0;29;29;134;0;0;-111;-34;0;0;0;-5;-149;-16;0;-16;0;0;-16;0
EBADIVAL - E BAGGIO DTVM LTDA - PRUDENCIAL;1000083876;n2;S5;I;2;CURITIBA;PR;44256;0;0;2;0;102;0;104;0;0;0;0;0;0;104;14;0;-64;-69;-6;0;0;0;-126;-22;0;-22;0;0;-22;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JABOTICABAL - COOPERSERV;881829;b3S;S5;I;2;JABOTICABAL;SP;44256;101;0;0;0;0;0;101;0;0;0;0;14;14;115;7;0;-24;-79;0;0;26;0;-71;44;0;44;0;0;44;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO E EMPREGADOS EM ESTABELECIMENTOS PRIVADOS DE ENSINO DO MUNICÍPIO DO RIO DE JANEIRO LTDA.;42445122;b3S;S5;I;2;RIO DE JANEIRO;RJ;44256;101;0;0;0;0;0;101;0;0;0;0;5;5;106;0;0;-62;-57;0;0;15;-5;-108;-2;0;-2;0;0;-2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO COLEGIO SANTO INACIO - COESI;2447184;b3S;S5;I;2;RIO DE JANEIRO;RJ;44256;98;0;1;0;0;0;99;0;0;0;0;-30;-30;69;0;0;-4;-56;0;0;42;-28;-46;23;0;23;-7;0;16;0
