Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
;;;;;;;;;Depósito Total;;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Conta de Pagamento Pré-Paga (a5);Depósitos Outros (a6);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;
COOPERATIVA DE CRÉDITO CREDIESMERALDAS LTDA. – SICOOB CREDIESMERALDAS;68512748;b3S;S5;I;2;ESMERALDAS;MG;44256;42747;0;0;49344;0;0;92090;0;0;0;0;0;0;0;0;92090;0;3919;96009;0;17177;113186
SUMUP SCD;1000085238;n1;S5;I;2;SAO PAULO;SP;44256;0;0;0;0;73652;0;73652;0;0;0;0;0;0;0;0;73652;0;21321;94973;0;18166;113140
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA;5222094;b3S;S5;I;2;PIRACANJUBA;GO;44256;38173;0;0;26400;0;0;64572;0;0;5624;0;0;0;5624;2666;72862;0;18896;91758;0;21242;113001
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;44256;26063;0;0;61873;0;0;87937;0;0;0;0;0;0;0;11444;99381;0;833;100214;0;12540;112754
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO VALLOUREC NO BRASIL - COOVALL LTDA.;64293582;b3S;S5;I;2;BELO HORIZONTE;MG;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10703;10703;0;100119;110822
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2179673;b3S;S5;I;2;OURINHOS;SP;44256;21725;0;0;59087;0;74;80885;0;10251;0;0;0;0;10251;0;91136;0;1712;92847;0;17683;110530
CREDISIS CAPITALCREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ACRE LTDA;5439425;b3S;S5;I;2;RIO BRANCO;AC;44256;35246;0;0;47446;0;0;82692;0;0;0;0;0;0;0;0;82692;0;4966;87659;0;22758;110416
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JOAQUIM-CRESOL SÃO JOAQUIM;2766672;b3S;S5;I;2;SAO JOAQUIM;SC;44256;10039;361;0;38656;0;0;49056;0;0;0;0;0;0;0;0;49056;0;43246;92302;0;17489;109791
BCO CEDULA S.A. - PRUDENCIAL;1000081469;b1;S4;I;2;RIO DE JANEIRO;RJ;44256;2840;0;0;66603;0;0;69443;0;0;0;0;0;0;0;0;69443;257;440;70140;0;39533;109674
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;S5;I;2;SEARA;SC;44256;13515;0;0;61033;0;0;74548;0;0;0;0;0;0;0;9651;84199;0;7622;91822;0;17310;109132
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4079285;b3S;S5;I;2;ITAJUBA;MG;44256;27994;0;0;56382;0;0;84376;0;1552;0;0;0;0;1552;3652;89580;0;3943;93523;0;15048;108572
COOPERATIVA DE CRÉDITO SICOOB COOPEMAR LTDA;4174720;b3S;S5;I;2;MAIRI;BA;44256;53122;0;0;37727;0;0;90848;0;0;0;0;0;0;0;0;90848;0;4064;94913;0;13285;108197
GREEN NET;1000085362;n4;;I;2;CUIABA;MT;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100213;100213;0;6163;106375
COOPERATIVA DE CREDITO DE ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71506513;b3S;S5;I;2;ITAPAGIPE;MG;44256;21455;0;0;30178;0;0;51633;0;0;3674;0;0;0;3674;0;55306;0;21201;76508;0;28875;105382
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA;84156470;b3S;S5;I;2;BELEM;PA;44256;14483;0;0;21089;0;0;35572;0;0;0;0;0;0;0;0;35572;0;7438;43010;0;61937;104947
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;b3S;S5;I;2;JARAGUA DO SUL;SC;44256;26182;0;0;62797;0;0;88979;0;0;0;0;0;0;0;539;89518;0;1902;91420;0;13303;104723
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PÃO DE AÇÚCAR;46277273;b3S;S5;I;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13028;13028;0;91157;104185
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DE MATO GROSSO DO SUL – SICOOB CENTRO SUL MS;10319386;b3S;S5;I;2;DOURADOS;MS;44256;33312;0;0;44311;0;0;77624;0;0;0;0;0;0;0;190;77814;0;6673;84487;0;19291;103778
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42887133;b3S;S5;I;2;BOM SUCESSO;MG;44256;35220;0;0;52106;0;696;88022;0;0;1870;0;0;0;1870;0;89891;0;2640;92532;0;11202;103734
COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE;86585049;b3S;S5;I;2;UBERABA;MG;44256;45745;0;0;34508;0;62;80315;0;0;0;0;0;0;0;0;80315;0;10162;90477;0;12711;103188
COOPERATIVA DE CREDITO CREDLIDER - SICOOB CREDLIDER;5463934;b3S;S5;I;2;VOTUPORANGA;SP;44256;31988;0;0;38272;0;0;70260;0;1869;0;0;0;0;1869;0;72129;0;14098;86227;0;15984;102210
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2562412;b3S;S5;I;2;PRADOPOLIS;SP;44256;0;0;0;2956;0;0;2956;0;0;0;0;0;0;0;0;2956;0;2660;5615;0;96053;101669
ELITE - CCVM LTDA - PRUDENCIAL;1000082530;n2;S4;I;2;RIO DE JANEIRO;RJ;44256;0;0;0;0;0;52104;52104;171;0;0;0;0;0;0;0;52275;0;32609;84884;0;16680;101563
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE RONDÔNIA – SICOOB CREDJURD;4751713;b3S;S5;I;2;PORTO VELHO;RO;44256;67608;0;0;3203;0;9;70820;0;0;0;0;0;0;0;0;70820;0;2043;72862;0;28700;101563
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ALFREDO WAGNER - CRESOL ALFREDO WAGNER;5494591;b3S;S5;I;2;ALFREDO WAGNER;SC;44256;14743;894;0;29553;0;0;45189;0;0;0;0;0;0;0;0;45189;0;43207;88396;0;12454;100850
GREENCRED - COOPERATIVA DE CREDITO;2347114;b3S;S5;I;2;CURITIBA;PR;44256;8730;0;0;50282;0;2964;61975;0;0;0;0;0;0;0;0;61975;0;13629;75605;0;24164;99769
COOPERATIVA DE CRÉDITO RURAL - CREDICANA;44373041;b3S;S5;I;2;ASSIS;SP;44256;12356;0;0;72615;0;0;84972;0;0;0;0;0;0;0;0;84972;0;823;85795;0;13561;99356
B & T ASSOCIADOS CC LTDA. - PRUDENCIAL;1000081995;n2;S4;I;2;RIO DE JANEIRO;RJ;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81966;81966;0;17219;99185
UNICRED COSTA DO SOL RJ – COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO LTDA.;39231527;b3S;S5;I;2;MACAE;RJ;44256;26614;0;0;54618;0;375;81608;0;0;0;0;0;0;0;0;81608;0;1833;83441;0;14709;98150
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58290800;b3S;S5;I;2;CRUZEIRO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2106;2106;0;95561;97667
COMPANHIA HIPOTECARIA PIRATINI - CHP;1000085520;n1;S4;I;2;PORTO ALEGRE;RS;44256;0;0;0;0;0;0;0;0;11775;0;0;0;0;11775;0;11775;0;79681;91456;0;5609;97065
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE DIONÍSIO CERQUEIRA - CRESOL DIONÍSIO CERQUEIRA;2844024;b3S;S5;I;2;DIONISIO CERQUEIRA;SC;44256;8962;0;0;32239;0;0;41201;0;0;0;0;0;0;0;0;41201;0;41763;82964;0;13975;96939
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;b3S;S5;I;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3627;3627;0;93250;96876
JBCRED S.A. SCFI - PRUDENCIAL;1000083137;n1;S5;I;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2713;2713;0;94000;96712
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA NOTARIAL E REGISTRAL - COOPNORE;7714057;b3S;S5;I;2;PORTO ALEGRE;RS;44256;30083;0;0;52288;0;0;82371;0;0;0;0;0;0;0;0;82371;0;6748;89119;0;7205;96323
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MILITARES ESTADUAIS DO RIO GRANDE DO SUL – SICREDI MIL RS;3212823;b3S;S4;I;2;PORTO ALEGRE;RS;44256;9864;0;7166;54452;0;509;71991;0;0;0;0;0;0;0;0;71991;0;7774;79765;0;16354;96119
FINAXIS - PRUDENCIAL;1000080790;b1;S4;C;2;CURITIBA;PR;44256;54750;0;0;0;0;0;54750;0;0;0;0;0;0;0;0;54750;0;14972;69722;0;25414;95135
COOPERATIVA DE CREDITO , POUPANÇA E INVESTIMENTO DO ESTADO DO PIAUÍ - SICREDI PIAUÍ;3128973;b3S;S5;I;2;TERESINA;PI;44256;18192;0;0;53115;0;128;71434;0;0;0;0;0;0;0;6856;78290;0;6046;84336;0;10525;94861
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JACUTINGA - CRESOL JACUTINGA;2904125;b3S;S5;I;2;JACUTINGA;RS;44256;8974;559;0;34490;0;0;44023;0;0;0;0;0;0;0;0;44023;0;39453;83476;0;11115;94591
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CHAPECO - CRESOL CHAPECO;4281182;b3S;S5;I;2;CHAPECO;SC;44256;10531;178;0;33875;0;0;44584;0;0;0;0;0;0;0;0;44584;0;35953;80537;0;12640;93177
COOPERATIVA DE ECONOMIA E CREDITO MUTUO SICOOB COOPERCREDI - SP;915950;b3S;S5;I;2;SAO PAULO;SP;44256;6411;0;0;19728;0;0;26139;0;0;0;0;0;0;0;0;26139;0;3527;29666;0;61814;91480
F D GOLD DTVM LTDA - PRUDENCIAL;1000083993;n2;S4;I;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63663;63663;0;27777;91440
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;S5;I;2;FLORIANOPOLIS;SC;44256;14803;0;0;55081;0;0;69883;0;0;0;0;0;0;0;7585;77468;0;1631;79099;0;12144;91243
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAPITÓLIO LTDA   SICOOB CREDICAPI;804046;b3S;S5;I;2;CAPITOLIO;MG;44256;20457;0;0;40687;0;0;61143;0;761;3105;0;0;0;3865;0;65009;0;10456;75464;0;15266;90730
CREDITÁ S.A. CFI - PRUDENCIAL;1000083687;n1;S5;I;2;PORTO ALEGRE;RS;44256;0;0;0;47244;0;0;47244;0;0;0;0;0;21302;21302;0;68546;0;1164;69710;0;20956;90666
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;S5;I;2;CATANDUVA;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9612;9612;0;80265;89877
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE GETÚLIO VARGAS - CRESOL GETÚLIO VARGAS;5241145;b3S;S5;I;2;GETULIO VARGAS;RS;44256;10024;613;0;35840;0;0;46476;0;0;0;0;0;0;0;0;46476;0;32110;78586;0;11083;89669
COOPERATIVA DE CRÉDITO SICOOBMAIS  LTDA. – SICOOBMAIS;26359745;b3S;S5;I;2;IGUATAMA;MG;44256;18258;0;0;34908;0;86;53253;0;0;657;0;0;0;657;0;53910;0;14446;68355;0;21173;89528
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CAPARAÓ LTDA. - SICOOB SAÚDE;71261184;b3S;S5;I;2;CARATINGA;MG;44256;20722;0;0;49807;0;0;70529;0;2157;423;0;0;0;2580;0;73110;0;2543;75652;0;11292;86945
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CONCÓRDIA - CRESOL CONCÓRDIA;5425526;b3S;S5;I;2;CONCORDIA;SC;44256;7106;3;0;41422;0;0;48531;0;0;0;0;0;0;0;0;48531;0;29277;77808;0;8800;86608
SOLIDEZ CCTVM LTDA. - PRUDENCIAL;1000082925;n2;S4;I;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75092;75092;0;11481;86573
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;b3S;S5;I;2;ACAILANDIA;MA;44256;42945;0;0;16868;0;0;59813;0;0;0;0;0;0;0;0;59813;0;7861;67674;0;17238;84912
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE MARTINHO CAMPOS LTDA - SICOOB CREDIMAC;64480833;b3S;S5;I;2;MARTINHO CAMPOS;MG;44256;19419;0;0;41227;0;790;61437;0;0;0;0;0;0;0;0;61437;0;7285;68721;0;15760;84481
FAIR CC S.A. - PRUDENCIAL;1000081919;n2;S4;I;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70725;70725;0;13052;83777
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JATAÍ E REGIÃO LTDA.;10143499;b3S;S5;I;2;JATAI;GO;44256;38576;0;0;28462;0;0;67038;0;0;0;0;0;0;0;0;67038;0;1267;68305;0;14818;83123
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE PINHALZINHO - CRESOL PINHALZINHO;7412987;b3S;S5;I;2;PINHALZINHO;SC;44256;8909;325;0;33428;0;0;42662;0;0;0;0;0;0;0;0;42662;0;31560;74222;0;8783;83005
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;b3S;S5;I;2;CERES;GO;44256;36071;0;0;23325;0;0;59396;0;0;0;0;0;0;0;0;59396;0;4074;63470;0;19416;82886
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE APIÚNA - CRESOL APIÚNA;7215632;b3S;S5;I;2;APIUNA;SC;44256;6885;1466;0;36581;0;0;44932;0;0;0;0;0;0;0;0;44932;0;25618;70549;0;12131;82680
BANCO XCMG BRASIL;1000085300;b2;S4;I;3;POUSO ALEGRE;MG;44256;0;0;1000;0;0;0;1000;0;0;0;0;0;0;0;0;1000;0;800;1801;0;80358;82159
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;S5;I;2;CHAPADA GAUCHA;MG;44256;22648;0;0;15520;0;0;38168;0;0;1448;0;0;0;1448;9252;48867;0;15839;64707;0;16520;81227
COOPERATIVA DE CRÉDITO SICOOB UNIDAS;1042487;b3S;S5;I;2;BELEM;PA;44256;15960;0;0;28539;0;0;44499;0;0;0;0;0;0;0;11504;56003;0;3080;59083;0;21997;81080
ATRIA S.A. - CFI - PRUDENCIAL;1000083508;n1;S5;I;2;ARAUCARIA;PR;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17031;17031;0;63438;80469
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1330295;b3S;S5;I;2;VITORIA;ES;44256;12258;0;0;30928;0;0;43187;0;0;0;0;0;0;0;0;43187;0;3783;46970;0;33267;80237
COOPERATIVA DE CRÉDITO SICOOB IPÊ - SICOOB IPÊ;24610065;b3S;S5;I;2;CAMPO GRANDE;MS;44256;13294;0;0;43342;0;11;56647;0;0;0;0;0;0;0;11168;67814;0;1926;69740;0;10360;80100
COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO;2448839;b3S;S5;I;2;RIO RUFINO;SC;44256;15491;0;0;35379;0;3;50873;0;0;972;0;0;0;972;418;52264;0;15275;67539;0;12193;79732
COOPERATIVA DE CRÉDITO COGEM;44401800;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5603;5603;0;74068;79671
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA LTDA. – CREDISIS SUDOESTE/RO;3985375;b3S;S5;I;2;ROLIM DE MOURA;RO;44256;25158;0;0;30444;0;0;55602;0;0;0;0;0;0;0;0;55602;0;5152;60754;0;18618;79372
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE POUSO REDONDO - CRESOL POUSO REDONDO;10453077;b3S;S5;I;2;POUSO REDONDO;SC;44256;5891;257;0;28724;0;0;34872;0;0;0;0;0;0;0;0;34872;0;32320;67192;0;12053;79246
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE CRUZ ALTA LTDA - SICOOB CRUZ ALTA;73326449;b3S;S5;I;2;CRUZ ALTA;RS;44256;12908;0;0;44876;0;0;57784;0;2772;1801;0;0;0;4572;468;62824;0;4335;67159;0;12023;79182
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;b3S;S5;I;2;BELEM;PA;44256;22654;0;0;33627;0;3;56283;0;0;0;0;0;0;0;0;56283;0;4878;61162;0;16645;77807
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SÃO VALENTIM - CRESOL SÃO VALENTIM;3015152;b3S;S5;I;2;SAO VALENTIM;RS;44256;7073;549;0;29814;0;0;37436;0;0;0;0;0;0;0;0;37436;0;31982;69418;0;8378;77796
AGENCIA DE FOMENTO DO RN S.A. - PRUDENCIAL;1000081043;n1;S4;I;1;NATAL;RN;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6986;6986;0;18773;25760;0;51617;77377
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SARANDI-CRESOL SARANDI;5220243;b3S;S5;I;2;SARANDI;RS;44256;8946;247;0;33637;0;0;42830;0;0;0;0;0;0;0;0;42830;0;25552;68382;0;8450;76831
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;b3S;S5;I;2;VITOR MEIRELES;SC;44256;8438;0;0;34546;0;0;42984;0;0;0;0;0;0;0;0;42984;0;25188;68172;0;8645;76818
SICOOB UNISP - COOPERATIVA DE CRÉDITO;74220948;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;44256;9553;0;0;55073;0;1583;66209;0;0;0;0;0;0;0;0;66209;0;1424;67633;0;8926;76559
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;S5;I;2;VICOSA;MG;44256;7394;0;0;39948;0;0;47341;0;0;0;0;0;0;0;0;47341;0;1868;49210;0;27292;76502
COOPERATIVA CENTRAL DE CRÉDITO DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA - ASCOOB CENTRAL;10013534;b3C;S4;I;2;SERRINHA;BA;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72970;72970;0;3163;76133
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO CEARÁ E LIVRE ADMISSÃO NAS MESORREGIÕES METROPOLITANA DE FORTALEZA E SUL CEARENSE - SICOOB CEARÁ;3620772;b3S;S5;I;2;FORTALEZA;CE;44256;11584;0;0;45894;0;0;57478;0;0;0;0;0;0;0;0;57478;0;2509;59987;0;16094;76081
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;S5;I;2;SAO PAULO;SP;44256;968;0;0;59837;0;968;61773;0;0;0;0;0;0;0;0;61773;0;1079;62852;0;12737;75589
TORO CTVM LTDA - PRUDENCIAL;1000084772;n2;S4;I;2;BELO HORIZONTE;MG;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63051;63051;0;12331;75382
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71069587;b3S;S5;I;2;DORES DO INDAIA;MG;44256;14350;0;0;34434;0;0;48784;0;0;2348;0;0;0;2348;0;51132;0;12217;63348;0;11964;75313
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7958405;b3S;S5;I;2;RIO FORTUNA;SC;44256;9189;2;0;45650;0;0;54841;0;0;0;0;0;0;0;0;54841;0;12774;67614;0;7388;75002
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63229629;b3S;S5;I;2;SERRINHA;BA;44256;13900;0;0;53166;0;0;67066;0;0;0;0;0;0;0;1574;68640;0;1910;70549;0;4250;74799
LECCA - PRUDENCIAL;1000080680;n1;S4;C;2;RIO DE JANEIRO;RJ;44256;0;0;0;32770;0;0;32770;0;0;0;0;0;16794;16794;0;49564;0;4252;53815;0;20799;74615
H.H.PICCHIONI - PRUDENCIAL;1000080226;n2;S4;C;2;BELO HORIZONTE;MG;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66973;66973;0;7414;74388
BRL TRUST DTVM SA - PRUDENCIAL;1000084277;n2;S4;I;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47322;47322;0;26523;73844
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;S5;I;2;MONTES CLAROS;MG;44256;29804;0;0;23274;0;0;53079;0;0;0;0;0;0;0;0;53079;0;6137;59215;0;14077;73292
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;b3S;S5;I;2;BELO HORIZONTE;MG;44256;1;0;0;33418;0;0;33419;0;0;0;0;0;0;0;0;33419;0;3563;36982;0;36213;73195
ADVANCED CC LTDA - PRUDENCIAL;1000082004;n2;S5;I;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68557;68557;0;4631;73188
COOPERATIVA DE CRÉDITO DOS MILITARES E DA SEGURANÇA PÚBLICA NO DISTRITO FEDERAL LTDA. - SICOOB DFMIL;4649337;b3S;S5;I;2;BRASILIA;DF;44256;13942;0;0;23311;0;1;37255;0;0;0;0;0;0;0;16055;53310;0;2808;56118;0;16514;72632
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS;3862898;b3S;S5;I;2;BELO HORIZONTE;MG;44256;12019;0;0;31419;0;0;43438;0;0;0;0;0;0;0;0;43438;0;2165;45603;0;26423;72027
AGÊNCIA DE FOMENTO MATO GROSSO - PRUDENCIAL;1000081146;n1;S4;I;1;CUIABA;MT;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42520;42520;0;10637;53157;0;18651;71808
ACCREDITO SCD;1000085331;n1;S5;I;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;725;725;0;70934;71659
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;b3S;S5;I;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1042;1042;0;70461;71503
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TIRADENTES DO SUL - CRESOL TIRADENTES DO SUL;8805562;b3S;S5;I;2;TIRADENTES DO SUL;RS;44256;5095;567;0;23436;0;0;29097;0;0;0;0;0;0;0;9243;38340;0;26953;65292;0;5485;70777
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DO ACRE - SICOOB ACRE;3528402;b3S;S5;I;2;RIO BRANCO;AC;44256;17477;0;0;7732;0;0;25208;0;0;0;0;0;0;0;10173;35381;0;7464;42846;0;27066;69912
COOPERATIVA DE CREDITO POTIGUAR – SICOOB POTIGUAR;2382755;b3S;S5;I;2;NATAL;RN;44256;21659;0;0;25785;0;0;47444;0;0;0;0;0;0;0;3003;50447;0;2957;53404;0;14258;67662
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE QUILOMBO - CRESOL QUILOMBO;73254757;b3S;S5;I;2;QUILOMBO;SC;44256;6144;353;0;27789;0;0;34286;0;0;0;0;0;0;0;0;34286;0;23796;58082;0;8540;66623
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92935741;b3S;S5;I;2;PORTO ALEGRE;RS;44256;67;0;0;27367;0;0;27433;0;0;0;0;0;0;0;0;27433;0;5045;32478;0;34009;66487
