Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Social de Cooperativas (k)
SANTINVEST - PRUDENCIAL;1000080446;n1;S5;I;2;FLORIANOPOLIS;SC;43891;10686;0;139;0;0;0;10824;-1846;0;0;0;-356;-2202;8622;0;6;-1338;-1608;-424;0;588;-8;-2784;5838;0;5838;-2146;-953;2739;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;43891;9385;0;1384;0;0;0;10769;-2127;-584;0;0;-596;-3307;7463;1621;703;-2843;-2714;-193;0;694;-2237;-4969;2494;1;2494;-206;-3;2285;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER E DA BOEING BRASIL COMMERCIAL - COOPEREMB;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43891;10061;0;679;0;0;0;10740;-545;0;0;0;-268;-813;9927;534;9;-1331;-1119;-30;0;401;-59;-1593;8334;1;8334;0;0;8334;-5
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;43891;9143;0;1567;0;0;0;10710;-1992;-1458;0;0;-1423;-4874;5836;1600;230;-2485;-2430;-48;0;368;-383;-3148;2688;19;2707;-61;0;2646;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. – SICOOB NOSSACOOP;1760242;b3S;S5;I;2;BELO HORIZONTE;MG;43891;9469;0;1151;0;0;0;10620;-1821;-848;0;0;-1057;-3727;6893;3562;1429;-3691;-4786;-393;0;732;-426;-3573;3321;-85;3236;-103;-450;2683;0
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;I;2;CAPIVARI;SP;43891;9305;0;1222;0;0;0;10527;-1635;-340;0;0;-2046;-4021;6506;1487;635;-3834;-3660;-130;0;943;-621;-5179;1327;0;1327;-361;0;965;-110
CREFAZ SCMEPP LTDA - PRUDENCIAL;1000083357;n1;S5;I;2;MARINGA;PR;43891;10503;0;3;0;0;0;10506;0;0;0;0;-137;-137;10370;0;1922;-421;-8805;-454;0;0;-18;-7775;2595;-22;2572;-879;0;1693;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10218474;b3S;S5;I;2;SAO BENTO DO SUL;SC;43891;9727;0;763;0;0;0;10491;-1288;-685;0;0;-3626;-5599;4892;1316;785;-2919;-3282;-12;0;24;-851;-4940;-48;-6;-54;0;-280;-334;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;S5;I;2;ADAMANTINA;SP;43891;8613;0;1810;0;0;0;10423;-2328;-521;0;0;-693;-3542;6881;863;174;-2907;-2305;-43;0;875;-242;-3586;3295;-24;3271;-27;0;3244;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PERNAMBUCO - SICOOB PERNAMBUCO;3732359;b3S;S5;I;2;SAO JOSE DO EGITO;PE;43891;9873;0;486;0;0;0;10359;-1128;-150;0;0;-3247;-4525;5834;2162;2011;-3847;-4577;-146;0;1761;-754;-3391;2443;-98;2345;-168;0;2177;-162
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;S4;I;2;PALMEIRA DAS MISSOES;RS;43891;9573;0;727;0;0;8;10309;-1199;-680;0;0;-1624;-3502;6806;1795;683;-3310;-2422;-56;0;735;-1377;-3951;2855;2;2857;-92;-184;2582;0
UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO;1286361;b3S;S5;I;2;TOLEDO;PR;43891;9445;0;861;0;0;0;10305;-2348;0;0;0;-1016;-3365;6941;1141;159;-2897;-2091;-29;0;50;-700;-4366;2575;-5;2570;0;0;2570;-346
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;43891;9508;0;796;0;0;0;10304;-1153;-1719;0;0;-30;-2902;7402;1473;750;-2809;-2585;-124;0;1333;-618;-2579;4823;-25;4798;-240;-6;4552;-179
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;S4;I;2;SAO PAULO;SP;43891;80;0;10288;-95;0;0;10273;-75;0;0;0;-20;-95;10178;18300;9422;-10678;-15109;-2865;0;1349;-530;-111;10067;0;10067;-2341;-4403;3323;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;43891;8223;0;2049;0;0;0;10272;-582;-671;0;0;-994;-2247;8025;379;157;-1604;-1178;-33;0;1035;-451;-1694;6330;1;6330;-73;0;6257;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;S5;I;2;JOINVILLE;SC;43891;9655;0;603;0;0;0;10259;-947;-786;0;0;-1886;-3619;6640;1361;1074;-3153;-3221;-14;0;78;-973;-4849;1791;0;1790;0;-217;1574;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;43891;9519;0;730;0;0;0;10249;-2951;0;0;0;-424;-3374;6874;1440;552;-4020;-4163;-21;107;28;-81;-6158;716;27;743;0;0;743;-50
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE GOIÂNIA LTDA.;10209619;b3S;S5;I;2;GOIANIA;GO;43891;9595;0;578;0;0;0;10173;-990;1;0;0;-4542;-5533;4641;1503;1552;-2692;-3541;-115;0;2132;-973;-2134;2507;95;2602;-280;0;2323;-217
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;S5;I;2;FOZ DO IGUACU;PR;43891;9516;0;648;0;0;0;10164;-1443;-148;0;0;-2905;-4495;5668;1285;2040;-3058;-2828;-95;0;1245;-1419;-2830;2839;160;2998;-132;-244;2622;-140
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAIBA LTDA.;3428338;b3S;S5;I;2;CAMPINA GRANDE;PB;43891;9607;0;515;0;0;0;10121;-1450;-225;0;0;-73;-1748;8374;265;56;-1942;-1673;-10;0;885;-954;-3373;5001;0;5001;0;-541;4460;-53
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;43891;7957;0;1949;0;0;0;9907;-2128;-491;0;0;-1300;-3918;5988;1616;837;-3388;-2668;-117;0;607;-499;-3612;2376;-4;2372;-180;-129;2062;0
OM DTVM LTDA - PRUDENCIAL;1000084239;n2;S4;I;2;SAO PAULO;SP;43891;0;0;3945;0;5956;0;9901;0;0;0;0;-32;-32;9870;355;0;-1253;-6252;-511;0;231;-316;-7746;2124;0;2124;-988;0;1135;0
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;S5;I;2;APUCARANA;PR;43891;8825;0;1074;0;0;0;9899;-1520;-416;0;0;-3273;-5209;4691;1034;1556;-3487;-3085;-58;0;716;-647;-3970;721;-95;626;-41;-45;540;0
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;S5;I;2;RIO DE JANEIRO;RJ;43891;8303;0;1542;0;0;0;9845;-1787;0;0;0;-2738;-4525;5320;1215;739;-4683;-2569;-83;0;235;-1329;-6475;-1155;-28;-1184;-36;-104;-1324;0
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;43891;7906;0;1816;0;0;0;9722;-1114;-1346;0;0;-1088;-3548;6174;578;687;-2468;-1493;-61;0;737;-463;-2483;3691;1;3691;-74;-199;3419;-234
FFA SCMEPP LTDA - PRUDENCIAL;1000084569;n1;S5;I;2;SAO PAULO;SP;43891;9708;0;1;0;0;0;9709;0;0;0;0;-27;-27;9682;986;0;-705;-7628;-547;0;15;-2;-7880;1802;0;1802;-727;0;1075;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;S5;I;2;LAGOA DA PRATA;MG;43891;8904;0;709;0;0;0;9613;-1606;-333;0;0;-2118;-4057;5556;2368;184;-3367;-2506;-93;0;706;-214;-2921;2635;23;2658;-62;-208;2388;-208
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;43891;8052;0;1504;0;0;0;9556;-2170;-589;0;0;-3215;-5974;3581;886;178;-2302;-2971;-52;0;1912;-611;-2959;622;-164;458;-7;0;451;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP - CRESOL FRONTEIRAS PR/SC/SP;5276770;b3S;S5;I;2;REALEZA;PR;43891;8665;0;634;0;0;67;9366;-834;-2495;0;0;-149;-3478;5888;1109;844;-2857;-1356;-14;0;38;-1403;-3639;2249;54;2303;-7;-207;2088;0
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;S4;I;2;PASSO FUNDO;RS;43891;6980;0;2363;0;0;0;9343;-3294;-5848;0;0;-57;-9199;144;0;0;-2623;852;0;0;5944;-4015;159;302;-4;299;0;-427;-128;0
COOPERATIVA DE CRÉDITO CREDIUNA LTDA – SICOOB CREDIUNA;64237530;b3S;S5;I;2;ITAUNA;MG;43891;8171;0;1126;0;0;0;9297;-1258;-539;0;0;-3583;-5380;3917;1432;1530;-2985;-3053;-116;0;2026;-551;-1717;2200;-21;2179;-279;0;1900;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;b3S;S5;I;2;GOIANIA;GO;43891;7237;0;1995;0;0;0;9232;-1940;0;0;0;-2044;-3984;5248;2312;1216;-2459;-3675;-65;0;660;-661;-2671;2577;385;2962;-272;0;2690;-891
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;43891;8225;0;938;0;0;0;9163;-1451;-448;0;0;-1040;-2939;6224;1145;487;-3318;-2982;-71;0;637;-419;-4520;1703;23;1727;-56;-93;1578;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS – SICOOB CREDCEG;7789195;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;43891;7886;0;1246;0;0;0;9131;-1829;0;0;0;-18;-1848;7284;451;403;-1117;-1038;-21;0;579;-345;-1087;6197;0;6197;-100;0;6097;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO;7026923;b3S;S5;I;2;UMUARAMA;PR;43891;7856;0;1249;0;0;0;9105;-1574;-924;0;0;-1663;-4161;4944;839;1269;-3154;-2804;-54;0;771;-585;-3718;1226;-13;1213;-35;-77;1101;-273
COOPERATIVA  DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIRONDÔNIA LTDA;1664968;b3S;S5;I;2;PORTO VELHO;RO;43891;8392;0;621;0;0;0;9014;-1269;-192;0;0;-2139;-3600;5414;866;703;-2400;-2220;-87;0;1790;-710;-2058;3356;7;3362;-213;0;3149;0
ADVANCED CC LTDA - PRUDENCIAL;1000082004;n2;S4;I;2;SAO PAULO;SP;43891;0;0;31;0;8979;0;9011;0;0;0;0;0;0;9011;2618;0;-5813;-8781;-680;0;87;-188;-12758;-3747;0;-3747;0;0;-3747;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;2;LAJEADO;RS;43891;8261;0;742;0;0;0;9003;-3190;0;0;0;-251;-3441;5562;764;110;-2012;-2787;-21;42;17;-55;-3942;1620;66;1686;-2;-330;1354;-425
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;S4;I;2;PORTO VELHO;RO;43891;354;0;8565;0;0;0;8919;-8424;0;0;0;-201;-8625;294;3;0;-2084;-928;-13;0;3109;0;87;381;1;382;-1;0;381;0
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;S4;C;2;DOIS IRMAOS;RS;43891;7159;0;1746;0;0;0;8905;-829;0;0;0;-4828;-5657;3248;38304;20;-5569;-6309;-4672;0;153;-18721;3205;6453;33;6487;-2544;0;3943;0
COOPERATIVA DE CRÉDITO DO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;43891;8396;0;507;0;0;0;8903;-788;-1695;0;0;-303;-2786;6117;1169;603;-2640;-1573;-99;0;590;-359;-2310;3806;12;3819;-236;-96;3487;0
BNY MELLON - PRUDENCIAL;1000080910;b1;S4;C;3;RIO DE JANEIRO;RJ;43891;0;0;8774;0;0;0;8774;-116;0;0;0;-233;-349;8425;100024;1590;-31339;-16112;-8078;17;1949;-2850;45201;53627;4;53631;-17556;0;36075;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LTDA. – SICOOB CREDIJUSTRA;37079720;b3S;S5;I;2;BRASILIA;DF;43891;8105;0;663;0;0;0;8768;-1909;-347;0;0;-907;-3164;5604;639;77;-2558;-2293;-49;0;1805;-152;-2531;3073;1;3072;-37;0;3035;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;S5;I;2;ERECHIM;RS;43891;8262;0;424;0;0;74;8759;-1544;-734;0;0;-862;-3139;5620;629;311;-1213;-784;1;0;76;-1790;-2772;2848;-44;2804;1;-73;2730;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;43891;6488;0;2245;0;0;0;8732;-2898;0;0;0;-1879;-4777;3955;1115;907;-2552;-2909;-88;0;701;-206;-3031;924;15;939;0;0;939;-267
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE MANAUS;1566038;b3S;S5;I;2;MANAUS;AM;43891;8445;0;267;0;0;0;8712;-589;0;0;0;-4505;-5094;3618;530;335;-1725;-1460;-53;0;1355;-2223;-3241;378;-321;57;-23;-13;20;0
NOVA FUTURA DTVM LTDA - PRUDENCIAL;1000083759;n2;S4;I;2;SAO PAULO;SP;43891;0;0;8116;577;0;0;8692;0;0;0;0;0;0;8692;7229;6697;-2525;-13378;-1852;0;2109;-138;-1857;6835;0;6835;-2442;-603;3789;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;43891;7396;0;1294;0;0;0;8689;-2509;-125;0;0;-4260;-6894;1796;986;886;-2223;-3103;-45;0;965;-406;-2941;-1145;-354;-1499;0;0;-1499;0
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. – SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;43891;7829;0;846;0;0;0;8675;-991;-1350;0;0;-1281;-3622;5053;955;632;-2307;-1822;-97;0;689;-230;-2180;2873;12;2885;-127;-159;2599;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;43891;6100;0;2559;0;0;0;8659;-2111;-2;0;0;-896;-3009;5651;976;1537;-2489;-2300;-69;0;919;-405;-1831;3820;-7;3813;-120;-230;3463;0
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;S4;I;2;PORTO ALEGRE;RS;43891;180;0;8451;0;0;0;8631;-8160;0;0;0;1;-8161;470;144;33;-2715;2185;-7;0;0;-28;-389;81;-79;3;-3;0;0;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;43891;0;0;8506;0;0;0;8506;-8282;0;0;0;0;-8282;224;9;0;-5219;4772;0;0;0;-3;-441;-217;-7;-224;1;0;-225;0
BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL;1000081823;b1;S4;I;3;SAO PAULO;SP;43891;2644;0;4399;0;1455;0;8498;-3430;0;0;0;2329;-1100;7398;33;3;-1644;-1715;-243;0;0;-2;-3568;3830;0;3830;-568;-63;3200;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. – SICOOB CECREMEF;33370115;b3S;S5;I;2;RIO DE JANEIRO;RJ;43891;4637;0;3770;0;0;0;8407;-3853;0;0;0;-1112;-4965;3443;652;136;-2281;-2300;-48;0;711;-203;-3333;110;0;110;-21;0;89;0
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184068;b3C;S4;I;2;BELO HORIZONTE;MG;43891;130;0;8269;0;0;0;8399;-7855;0;0;0;9;-7846;553;8;0;-2120;1566;0;0;0;-5;-551;2;0;2;-2;0;0;0
F D GOLD DTVM LTDA - PRUDENCIAL;1000083993;n2;S4;I;2;SAO PAULO;SP;43891;0;0;8360;0;0;0;8360;0;0;0;0;0;0;8360;0;0;-683;-4643;-389;0;5;-4;-5714;2646;0;2646;-1056;0;1590;0
COOPERATIVA DE CRÉDITO CREDSAOPAULO - SICOOB CREDSAOPAULO;2197569;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43891;7229;0;1127;0;0;0;8356;-2186;0;0;0;-3936;-6122;2234;1084;675;-3691;-4232;-156;0;1374;-537;-5484;-3250;10;-3241;-44;0;-3284;0
BANCO B3 - PRUDENCIAL;1000081225;b1;S4;I;2;SAO PAULO;SP;43891;0;0;7427;0;883;0;8310;-3386;0;0;0;0;-3386;4924;538;6808;0;-5262;-906;0;0;-18;1160;6084;0;6084;-2746;0;3338;0
STARA FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083711;n1;S5;I;2;NAO-ME-TOQUE;RS;43891;8009;0;267;0;0;0;8276;-3144;-2;0;0;-376;-3523;4753;0;0;-326;-256;-264;0;216;0;-630;4123;30;4153;-1803;0;2350;0
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA – SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;43891;6929;0;1344;0;0;0;8273;-1425;-521;0;0;-1071;-3018;5255;1955;1567;-3775;-3534;-161;0;1046;-614;-3516;1739;73;1812;-265;-156;1391;-241
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;S5;I;2;GOIANIA;GO;43891;7701;0;373;0;0;147;8222;-199;-349;0;0;-450;-999;7223;158;131;-1119;-1331;-17;0;40;-26;-2164;5058;-87;4972;-1;0;4970;0
ANDBANK - PRUDENCIAL;1000081256;b1;S4;C;3;SAO PAULO;SP;43891;1013;0;5243;76;1887;0;8219;-62;0;0;0;182;119;8339;9173;0;-8356;-10365;-977;0;4725;-3263;-9063;-725;0;-725;154;0;-570;0
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;43891;567;0;7869;-221;0;0;8215;-1812;0;0;-309;27;-2094;6122;3871;3;-4397;-4581;-839;0;11;-114;-6046;76;-45;30;114;-216;-72;0
AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;1000081139;n1;S4;C;1;RIO DE JANEIRO;RJ;43891;5021;0;3103;89;0;0;8213;0;-625;0;0;-390;-1016;7197;3402;0;-7255;-2003;-600;0;325;-6;-6137;1060;0;1060;-580;0;479;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;I;2;TRES BARRAS DO PARANA;PR;43891;7574;0;555;0;0;3;8133;-629;-2932;0;0;-1177;-4738;3395;1258;787;-2060;-1244;-11;0;88;-1089;-2272;1123;3;1126;0;-177;949;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;S5;I;2;CURITIBA;PR;43891;6033;0;2093;0;0;0;8126;-1650;0;0;0;-12;-1662;6464;71;0;-1909;-1226;-12;0;1;-5;-3082;3382;0;3382;-24;-80;3279;-633
COOPERATIVA DE CRÉDITO DO NORDESTE E CENTROS NORTE E SUL DA BAHIA LTDA. - SICOOB COOPERE;73398646;b3S;S5;I;2;VALENTE;BA;43891;7730;0;371;0;0;0;8101;-704;-55;0;0;-1507;-2265;5836;1145;1681;-2047;-2910;-101;0;784;-864;-2312;3523;1;3523;-170;0;3353;-277
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4484490;b3S;S5;I;2;BIRIGUI;SP;43891;7518;0;545;0;0;0;8063;-1299;-29;0;0;-1256;-2585;5479;1640;713;-2867;-2163;-42;0;303;-1160;-3577;1902;2;1904;-28;-434;1442;0
CREDISAN COOPERATIVA DE CRÉDITO;62109566;b3S;S5;I;2;SAO JOAO DA BOA VISTA;SP;43891;6863;0;1182;0;0;0;8045;-1189;0;0;0;-258;-1447;6598;320;1081;-4305;-2273;-23;0;499;-373;-5074;1524;-7;1517;-20;0;1497;0
STATE STREET BRASIL - PRUDENCIAL;1000081627;b1;S4;I;3;SAO PAULO;SP;43891;0;0;7993;0;27;0;8020;0;0;0;0;0;0;8020;0;0;-3591;-3738;-378;0;98;0;-7609;411;0;411;-172;0;239;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95163002;b3S;S5;I;2;SANTO ANGELO;RS;43891;7695;0;197;0;0;0;7891;-2094;-110;0;0;-389;-2593;5299;569;274;-1622;-1938;-13;135;12;-67;-2650;2649;0;2649;0;0;2649;-159
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;S5;I;2;SANTO ANTONIO DO MONTE;MG;43891;7138;0;752;0;0;0;7890;-1373;-585;0;0;-1822;-3780;4110;1172;248;-2709;-2327;-99;0;642;-368;-3442;668;8;677;-148;-91;438;0
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2923389;b3S;S5;I;2;ARACAJU;SE;43891;7055;0;823;0;0;0;7877;-1739;-34;0;0;-1180;-2953;4924;868;521;-1856;-1531;-16;0;762;-1737;-2989;1935;151;2086;-7;-526;1552;-70
COOPERATIVA DE CRÉDITO CREDINTER LTDA. – SICOOB CREDINTER;24048910;b3S;S5;I;2;GUARANESIA;MG;43891;7020;0;844;0;0;0;7864;-1155;-718;0;0;-1279;-3153;4711;1601;1011;-2847;-2680;-115;0;774;-582;-2839;1872;121;1993;-265;-139;1589;0
COOPERATIVA DE CRÉDITO CREDISETE LTDA. - SICOOB CREDISETE;22753982;b3S;S5;I;2;SETE LAGOAS;MG;43891;6503;0;1350;0;0;0;7853;-1499;-103;0;0;-370;-1972;5881;1600;1531;-3293;-2726;-102;0;693;-605;-2901;2980;-53;2927;-148;-80;2699;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2934201;b3S;S5;I;2;CHOPINZINHO;PR;43891;7016;0;817;0;0;17;7849;-851;-3046;0;0;-877;-4774;3076;1311;607;-1992;-1246;-10;0;29;-944;-2245;831;20;851;-25;-176;650;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS REGIÕES SUDOESTE, SUL E OESTE DE GOIÁS;3047549;b3S;S5;I;2;RIO VERDE;GO;43891;6980;0;869;0;0;0;7849;-1267;-165;0;0;-1792;-3223;4626;1009;623;-2550;-1780;-86;0;578;-231;-2437;2189;0;2189;-77;0;2112;0
SICREDI NORTE - COOPERATIVA DE CRÉDITO;83315408;b3S;S5;I;2;BELEM;PA;43891;7132;0;657;0;0;0;7789;-1367;-398;0;0;-914;-2680;5110;420;270;-2315;-1845;-10;0;135;-633;-3980;1130;0;1130;-8;0;1123;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.;2338666;b3S;S5;I;2;BRASILIA;DF;43891;7357;0;391;0;0;0;7748;-1134;-411;0;0;-1999;-3545;4204;730;397;-2324;-2351;-77;0;1454;-329;-2500;1703;6;1709;-69;0;1640;-1208
COOPERATIVA DE CRÉDITO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DE EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA – SICOOB COOPEMG;3269540;b3S;S5;I;2;BELO HORIZONTE;MG;43891;7093;0;577;0;0;0;7671;-1328;-573;0;0;-500;-2400;5270;645;150;-1506;-671;-48;0;493;-622;-1559;3712;17;3728;-26;0;3702;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;43891;7305;0;335;0;0;0;7640;-811;-1456;0;0;-1738;-4006;3635;997;760;-1839;-1902;-69;0;665;-497;-1885;1750;113;1863;-179;-300;1384;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41931445;b3S;S5;I;2;FORMIGA;MG;43891;7046;0;581;0;0;0;7627;-1121;-362;0;0;-1704;-3187;4440;1376;729;-2916;-2399;-103;0;975;-947;-3284;1156;-124;1032;-118;-91;823;0
