Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE ITABIRA LTDA. - SICOOB COSEMI;16651002;b3S;S5;I;2;ITABIRA;MG;43983;9;0;0;1493;0;0;1502;0;0;0;0;0;0;0;0;1502;0;602;2104;0;7299;9403
TURMALINA CC S.A. - PRUDENCIAL;1000082255;n2;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;987;987;0;8330;9317
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI;44905255;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;328;328;0;8818;9146
LEROSA S.A. CVC - PRUDENCIAL;1000082633;n2;S4;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5452;5452;0;3639;9091
SOCIALCRED S/A SCMEPP - PRUDENCIAL;1000083027;n1;S5;I;2;RIO DE JANEIRO;RJ;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;94;0;8939;9033
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAMARCO MINERAÇÃO S.A. LTDA - CREDISAM;20622809;b3S;S5;I;2;BELO HORIZONTE;MG;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;829;829;0;8186;9015
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS - COOPERTREM;1530136;b3S;S5;I;2;OSASCO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;188;188;0;8783;8971
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE IGARAPAVA;52623311;b3S;S5;I;2;IGARAPAVA;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;798;798;0;8085;8883
COOPERATIVA DE CRÉDITO DOS BANCÁRIOS DE SÃO PAULO E MUNICÍPIOS LIMÍTROFES;3422007;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;5097;0;0;5097;0;0;0;0;0;0;0;0;5097;0;158;5255;0;3421;8676
CONECTA CC LTDA - PRUDENCIAL;1000082406;n2;S5;I;2;SALVADOR;BA;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7801;7801;0;785;8586
CAROL DTVM LTDA. - PRUDENCIAL;1000084095;n2;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4694;4694;0;3825;8519
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP;5746715;b3S;S5;I;2;BELO HORIZONTE;MG;43983;0;0;0;1157;0;0;1157;0;0;0;0;0;0;0;0;1157;0;620;1776;0;6606;8382
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS LTDA;42100982;b3S;S5;I;2;RIO DE JANEIRO;RJ;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;139;0;8209;8347
SCD CREDITAS - PRUDENCIAL;1000084909;n1;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;53;0;53;0;0;0;0;0;0;0;0;53;0;1392;1445;0;6657;8101
LABOR CC - PRUDENCIAL;1000082073;n2;S5;I;2;RECIFE;PE;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1921;1921;0;6172;8093
AG. FOMENTO ESTADO DE RORAIMA - PRUDENCIAL;1000081036;n1;S4;I;1;BOA VISTA;RR;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;836;836;0;7145;7981
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA SEGURANÇA PÚBLICA DE SÃO PAULO - CREDIAFAM;4804353;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161;161;0;7785;7947
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS FERROVIÁRIAS NO ESTADO DE SÃO PAULO;53932869;b3S;S5;I;2;OSASCO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;295;295;0;7580;7875
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED;778858;b3S;S5;I;2;BRASILIA;DF;43983;0;0;0;1731;0;0;1731;0;0;0;0;0;0;0;0;1731;0;864;2595;0;5060;7655
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO;1504952;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;176;176;0;7440;7617
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR;17411307;b3S;S5;I;2;JUNDIAI;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;369;369;0;7132;7501
CRETOVALE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA VALE;28145589;b3S;S5;I;2;VITORIA;ES;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1098;1098;0;6372;7470
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO TELEFÔNICA;57598120;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;0;7158;7413
UNIÃO ALTERNATIVA CC LTDA. - PRUDENCIAL;1000082396;n2;S4;I;2;PORTO ALEGRE;RS;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3561;3561;0;3824;7385
BOA VIAGEM SCC LTDA. - PRUDENCIAL;1000082080;n2;S4;I;2;RECIFE;PE;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3451;3451;0;3920;7371
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CRED MORLAN;731320;b3S;S5;I;2;ORLANDIA;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;69;0;7267;7337
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.;5841967;b3S;S5;I;2;SAPIRANGA;RS;43983;1115;0;0;2431;0;0;3546;0;0;0;0;0;0;0;0;3546;0;304;3850;0;3471;7321
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DE ÓRGAOS GESTORES DE RECURSOS HÍDRICOS DO ESTADO DE SÃO PAULO - COOPERHIDRO;53800488;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;1632;0;0;1632;0;0;0;0;0;0;0;0;1632;0;297;1929;0;5379;7307
MS SCMEPP LTDA - PRUDENCIAL;1000083333;n1;S5;I;2;FORTALEZA;CE;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;509;509;0;6668;7177
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - SICOOB COOPERFAC;57259525;b3S;S5;I;2;JABOTICABAL;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;367;367;0;6694;7061
SOROCABA CRÉDITO SCMEPP - PRUDENCIAL;1000083230;n1;S5;I;2;FORTALEZA;CE;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3299;3299;0;3706;7005
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO AKZO NOBEL BRASIL - COOP AKZONOBEL;57996878;b3S;S5;I;2;MAUA;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;582;582;0;6408;6990
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO;48140925;b3S;S5;I;2;MAUA;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;627;627;0;6302;6929
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;b3S;S5;I;2;ILHA SOLTEIRA;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;114;0;6745;6860
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA ADMINISTRAÇÃO PÚBLICA MUNICIPAL DE PORTO ALEGRE;5460750;b3S;S5;I;2;PORTO ALEGRE;RS;43983;0;0;0;1633;0;0;1633;0;0;0;0;0;0;0;0;1633;0;2610;4243;0;2613;6856
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS LIGADOS AO SINDICATO NACIONAL DOS APOSENTADOS, PENSIONISTAS E IDOSOS DA FORÇA SINDICAL - SICOOB COOPERNAPI;16564240;b3S;S5;I;2;SAO PAULO;SP;43983;1946;0;0;1184;0;0;3130;0;0;0;0;0;0;0;0;3130;0;2636;5766;0;1071;6837
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;S5;I;2;CONTAGEM;MG;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;522;526;0;6181;6706
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO IRB-BRASIL RE LTDA.;42153585;b3S;S5;I;2;RIO DE JANEIRO;RJ;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;626;626;0;6076;6701
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA OWENS CORNING FIBERGLAS AMÉRICA DO SUL;48172860;b3S;S5;I;2;RIO CLARO;SP;43983;0;0;0;1249;0;0;1249;0;0;0;0;0;0;0;0;1249;0;163;1412;0;5218;6630
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS ENGENHEIROS, ARQUITETOS, AGRÔNOMOS E AFINS DO ESTADO DO RIO GRANDE DO SUL - PROJETA UNICRED;9187555;b3S;S5;I;2;PORTO ALEGRE;RS;43983;1866;0;0;3752;0;0;5618;0;0;0;0;0;0;0;0;5618;0;331;5950;0;603;6552
CREFAZ SCMEPP LTDA - PRUDENCIAL;1000083357;n1;S5;I;2;MARINGA;PR;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3175;3175;0;3275;6450
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERVIDORES PÚBLICOS ATIVOS, INATIVOS E PENSIONISTAS DA ADMINISTRAÇÃO DIRETA, INDIRETA E ASSEMBLÉIA LEGISLATIVA DO ESTADO DO RIO GRANDE SUL - COOPSERGS;5591437;b3S;S5;I;2;PORTO ALEGRE;RS;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5266;5266;0;1136;6403
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ;43446335;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;439;439;0;5920;6358
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;6077760;b3S;S5;I;2;RIO CLARO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;297;297;0;6057;6354
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM;67031757;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;105;0;6225;6330
MONOPÓLIO CC - PRUDENCIAL;1000084356;n2;S4;I;2;BELEM;PA;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1793;1793;0;4339;6132
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;52935442;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;126;0;5998;6124
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI;88952130;b3S;S5;I;2;CHARQUEADAS;RS;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;369;369;0;5643;6012
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS, APOSENTADOS E PENSIONISTAS DA COMPANHIA ESTADUAL DE ENERGIA ELÉTRICA E ELETRICITÁRIOS DO RIO GRANDE DO SUL   CRECE;92825397;b3S;S5;I;2;PORTO ALEGRE;RS;43983;0;0;0;2548;0;0;2548;0;0;0;0;0;0;0;0;2548;0;729;3277;0;2662;5939
LISTO SCD - PRUDENCIAL;1000084930;n1;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4413;4413;0;1481;5894
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN;45045671;b3S;S5;I;2;MOGI DAS CRUZES;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;532;532;0;5299;5831
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141155;b3S;S5;I;2;SAO GONCALO;RJ;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;593;593;0;5199;5792
VISION S.A. CC - PRUDENCIAL;1000081892;n2;S4;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3252;3252;0;2415;5667
COOPSEBRAE - COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SEBRAE/PB, SEBRAE/RN E SESC, SENAC E SENAR EM JOÃO PESSOA;41219353;b3S;S5;I;2;JOAO PESSOA;PB;43983;0;0;0;1411;0;1;1412;0;0;0;0;0;0;0;0;1412;0;257;1669;0;3922;5591
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CAMDA-COCREALPA - CREDI-CAMDA;5165103;b3S;S5;I;2;ADAMANTINA;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;457;457;0;5122;5579
MAGLIANO S.A. CCVM - PRUDENCIAL;1000082839;n2;S4;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;370;370;0;5191;5561
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO MAUA LTDA;5048575;b3S;S5;I;2;SAO GONCALO;RJ;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;453;453;0;5087;5541
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COMPANHIA INDUSTRIAL CATAGUASES E DA BAUMINAS LTDA. - SICOOB COOPECIC;19495266;b3S;S5;I;2;CATAGUASES;MG;43983;0;0;0;173;0;0;173;0;0;0;0;0;0;0;112;285;0;558;843;0;4651;5494
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS DO PODER JUDICIÁRIO DA CAPITAL DO ESTADO DE SÃO PAULO - JUDCRED;7651495;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1414;1414;0;665;2079;0;3354;5433
GDC PART SERV FIDUC DTVM LTDA - PRUDENCIAL;1000084208;n2;S5;I;2;RIO DE JANEIRO;RJ;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4311;4311;0;1113;5424
COOPERATIVA DE CRÉDITO, POUPANÇA E SERVIÇOS FINANCEIROS DO CENTRO OESTE;5491616;b3S;S5;I;2;MINEIROS;GO;43983;722;0;0;3201;0;0;3923;0;0;0;0;0;0;0;0;3923;0;93;4016;0;1390;5405
TURCAMBIO CC LTDA. - PRUDENCIAL;1000082334;n2;S4;I;2;GAROPABA;SC;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2245;2245;0;3141;5385
CARTOS SCD - PRUDENCIAL;1000084442;n1;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2757;2757;0;970;3727;0;1656;5383
LA INVESTIMENTOS CCVM - PRUDENCIAL;1000082798;n2;S4;I;2;SALVADOR;BA;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2242;2242;0;3013;5255
COLUNA S.A. DTVM - PRUDENCIAL;1000083728;n2;S4;I;2;RIO DE JANEIRO;RJ;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1080;1080;0;4151;5231
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.;1819799;b3S;S5;I;2;VOLTA REDONDA;RJ;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;951;951;0;4276;5227
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE BEBEDOURO - COOCRESB.;5969937;b3S;S5;I;2;BEBEDOURO;SP;43983;202;0;0;818;0;0;1020;0;0;0;0;0;0;0;1079;2099;0;197;2295;0;2898;5193
COOPERATIVA DE CRÉDITO DOS METALÚRGICOS DO ABC - CREDABC;5740092;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;43983;0;0;0;1395;0;0;1395;0;0;0;0;0;0;0;0;1395;0;126;1521;0;3645;5166
HSCM SCMEPP LTDA. - PRUDENCIAL;1000083089;n1;S5;I;2;IBIA;MG;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356;356;0;4788;5144
DASCAM CC LTDA - PRUDENCIAL;1000081964;n2;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1764;1764;0;3326;5090
LEVYCAM CCV LTDA - PRUDENCIAL;1000082592;n2;S4;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2996;2996;0;2036;5032
COOPESTADO - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NA REGIÃO METROPOLITANA DO ESTADO DO RIO DE JANEIRO LIMITADA;4995006;b3S;S5;I;2;RIO DE JANEIRO;RJ;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;809;809;0;4170;4979
CENTRAL COOPERATIVA DE CRÉDITO NO ESTADO DO ESPÍRITO SANTO - CECOOP;5790149;b3C;S4;I;2;VITORIA;ES;43983;450;0;0;2342;0;0;2791;0;0;0;0;0;0;0;0;2791;0;1084;3876;0;1096;4972
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DOS SUPERMERCADOS RUSSI;2230138;b3S;S5;I;2;JUNDIAI;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;297;297;0;4663;4960
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DE UBERABA - COPERURA LTDA.;17607375;b3S;S5;I;2;UBERABA;MG;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201;201;0;4687;4889
PENTAGONO S/A DTVM - PRUDENCIAL;1000083773;n2;S5;I;2;RIO DE JANEIRO;RJ;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1894;1894;0;2987;4881
EXECUTIVE CC LTDA. - PRUDENCIAL;1000082468;n2;S5;I;2;NOVO HAMBURGO;RS;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1175;1175;0;3662;4838
ACCIÓN MICROFINANÇAS SCMEPP - PRUDENCIAL;1000083319;n1;S5;I;3;MANAUS;AM;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;593;593;0;911;1504;93;3192;4789
INTRADER DTVM LTDA - PRUDENCIAL;1000084301;n2;S4;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1285;1285;0;3478;4763
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM INSTITUIÇÕES DO SISTEMA FINANCEIRO NAS REGIÕES DE SÃO PAULO E CAMPINAS (SP) - CREDISCOOP;3674133;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;2484;0;0;2484;0;0;0;0;0;0;0;0;2484;0;323;2807;0;1923;4730
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SIDERÚRGICAS, METALÚRGICAS E ELETRO-MECÂNICAS DE JOÃO MONLEVADE LTDA. - CREDIBELGO;24235459;b3S;S5;I;2;JOAO MONLEVADE;MG;43983;0;0;0;231;0;0;231;0;0;0;0;0;0;0;0;231;0;222;453;0;4189;4642
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA UNIVERSIDADE FEDERAL DE MINAS GERAIS LTDA. - COOPECREMT-UFMG;1918144;b3S;S5;I;2;BELO HORIZONTE;MG;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;640;640;0;3917;4557
CREDEXTRA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA REALMAR DISTRIBUIDORA LTDA;4899135;b3S;S5;I;2;SERRA;ES;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;675;675;0;3874;4549
SOCRED S.A. SCM - PRUDENCIAL;1000083247;n1;S5;I;2;BELEM;PA;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;355;355;0;278;633;0;3911;4545
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS;1551820;b3S;S5;I;2;PONTA GROSSA;PR;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;34;0;4498;4532
TANGER SCD - PRUDENCIAL;1000084992;n1;S5;I;2;LINS;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;30;0;4409;4438
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DO GRUPO DANA - COOPDANA;91018408;b3S;S5;I;2;GRAVATAI;RS;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;96;0;4321;4416
DOURADA CORRETORA - PRUDENCIAL;1000082224;n2;S4;I;2;CURITIBA;PR;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;1457;1466;0;2928;4394
DEBONI DTVM LTDA - PRUDENCIAL;1000084150;n2;S4;I;2;CURITIBA;PR;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1808;1808;0;2542;4350
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL;53272365;b3S;S5;I;2;VALINHOS;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;310;310;0;4038;4348
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNESP - COOPUNESP;69136075;b3S;S5;I;2;RIO CLARO;SP;43983;0;0;0;832;0;0;832;0;0;0;0;0;0;0;0;832;0;87;919;0;3390;4309
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA FIAÇÃO ALPINA - COOPERALPINA;55319370;b3S;S5;I;2;MORUNGABA;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;43;0;4226;4269
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RECKITT BENCKISER;44223196;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;52;0;4216;4268
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA CNC SESC E SENAC ADMINISTRAÇÕES NACIONAIS LTDA;30304919;b3S;S5;I;2;RIO DE JANEIRO;RJ;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;372;372;0;3824;4197
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA ASCAR/EMATER-RS LTDA-CRESAL;90278987;b3S;S5;I;2;PORTO ALEGRE;RS;43983;0;0;0;718;0;0;718;0;0;0;0;0;0;0;0;718;0;115;833;0;3343;4177
IB CCTVM - PRUDENCIAL;1000084765;n2;S4;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;494;0;0;0;0;0;0;0;494;0;1456;1951;0;2197;4147
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE;3990888;b3S;S5;I;2;PORTO ALEGRE;RS;43983;0;0;0;111;0;0;111;0;0;0;0;0;0;0;0;111;0;1398;1509;0;2570;4079
INTEGRAL ACCESS DTVM - PRUDENCIAL;1000085049;n2;S4;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;43;0;4034;4077
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE INSTITUICOES FINANCEIRAS PUBLICAS NO ESTADO DO ESPIRITO SANTO - CREDBRASIL-ES;2869663;b3S;S5;I;2;VITORIA;ES;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;987;987;0;3052;4039
NUMBER ONE SCC LTDA. - PRUDENCIAL;1000081988;n2;S5;I;2;RIO DE JANEIRO;RJ;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1075;1075;0;2894;3969
COOPERATIVA DE CRÉDITO RURAL DE PEQUENOS AGRICULTORES E DA REFORMA AGRÁRIA DO CENTRO OESTE DO PARANÁ - CREHNOR LARANJEIRAS;1330387;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;43983;1074;0;0;2210;0;0;3284;0;0;0;0;0;0;0;0;3284;0;48;3333;0;554;3886
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS LABORATORIOS B.BRAUN LTDA;30586895;b3S;S5;I;2;SAO GONCALO;RJ;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;434;434;0;3381;3815
