Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;44166;0;0;0;196138;0;0;196138;0;0;29189;11485;0;0;40673;933796;1170607;7262;1872767;3050637;10193;548447;3609277
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;44166;392517;0;350943;893872;25130;0;1662462;0;56647;0;350634;0;0;407282;170656;2240400;0;837423;3077822;610;511118;3589550
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3410327;3410327;0;173388;3583715
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;44166;162290;121995;860886;1238809;0;0;2383981;0;0;0;0;0;0;0;0;2383981;0;218783;2602764;469;854838;3458071
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;44166;579378;0;34914;1785452;0;12671;2412415;0;0;0;0;0;0;0;3802;2416217;0;601065;3017281;0;421275;3438557
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;44166;415937;0;100814;2015053;0;1361;2533164;0;0;0;0;0;0;0;8286;2541451;0;520596;3062047;0;362383;3424429
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;44166;487628;0;220691;1223908;0;11115;1943342;0;0;0;0;0;0;0;4661;1948003;0;927973;2875976;0;514057;3390033
BCO DA CHINA BRASIL S.A. - PRUDENCIAL;1000081816;b1;S4;I;3;SAO PAULO;SP;44166;103881;0;0;1541667;0;1220;1646768;0;0;75418;0;0;0;75418;595149;2317336;0;584323;2901659;2847;431605;3336110
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;44166;140103;0;85838;853960;42335;246069;1368305;2491;9974;0;130633;0;0;140607;172019;1683422;5931;1235225;2924578;308;409760;3334646
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;44166;440526;0;220175;1345832;0;16653;2023186;0;0;0;0;0;0;0;38476;2061662;0;821020;2882682;0;336969;3219652
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;44166;502767;8697;0;1907691;0;4452;2423607;0;39796;0;258;0;0;40054;0;2463661;0;178508;2642169;0;565978;3208147
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3069435;3069435;0;130765;3200200
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2932689;2932689;0;140898;3073587
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;44166;388874;0;40;1342039;0;1304;1732257;0;0;0;0;0;0;0;1608;1733864;0;746182;2480047;0;563323;3043370
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2824946;2824946;0;154771;2979717
GUIDE;1000084837;n2;S4;C;3;SAO PAULO;SP;44166;0;0;0;0;0;0;0;2266472;0;0;0;0;0;0;0;2266472;0;576784;2843256;0;109080;2952336
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;S4;I;2;CRUZ ALTA;RS;44166;309091;0;16489;935247;0;2675;1263501;0;0;0;0;0;0;0;15097;1278598;0;1123465;2402063;0;530611;2932674
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;b3S;S5;I;2;VILHENA;RO;44166;987475;0;0;412992;0;164;1400631;0;0;108738;0;0;0;108738;151751;1661120;0;806829;2467949;0;413713;2881662
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;S4;I;2;TANGARA DA SERRA;MT;44166;665821;0;79386;899595;0;873;1645675;0;0;0;0;0;0;0;13847;1659521;0;708115;2367636;0;465157;2832793
GENIAL - PRUDENCIAL;1000080941;b1;S4;C;2;RIO DE JANEIRO;RJ;44166;341032;0;0;244250;0;0;585282;487304;605963;0;0;0;0;605963;0;1678549;27824;1013738;2720111;0;89829;2809940
BANCO DIGIO - PRUDENCIAL;1000084655;b2;S4;I;3;BARUERI;SP;44166;0;0;165114;758846;84119;0;1008079;0;0;0;0;0;0;0;0;1008079;0;1427415;2435494;0;372462;2807956
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;44166;0;0;0;1830612;0;0;1830612;0;0;0;0;0;0;0;0;1830612;0;290827;2121439;0;552549;2673988
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1636356;1636356;0;281207;1917563;0;743032;2660595
COOPERATIVA DE CRÉDITO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;S5;I;2;LINHARES;ES;44166;641435;0;0;1019092;0;1224;1661751;0;8727;119706;0;0;0;128433;33691;1823875;0;249565;2073440;179;566732;2640351
COOPERATIVA DE CRÉDITO SICOOB METROPOLITANO;3459850;b3S;S5;I;2;MARINGA;PR;44166;667626;0;0;1268881;0;5252;1941759;0;66127;86671;0;0;0;152797;22531;2117088;0;245673;2362760;0;268272;2631033
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;S4;I;1;SAO PAULO;SP;44166;56;0;0;0;0;0;56;0;0;0;0;0;0;0;1262183;1262239;0;203901;1466140;0;1159769;2625909
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;44166;0;0;0;1621680;0;226558;1848238;0;0;0;0;0;0;0;0;1848238;0;70053;1918291;0;639882;2558173
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;S4;I;2;CAMPO GRANDE;MS;44166;426221;0;110;1066642;0;284;1493257;0;0;0;0;0;0;0;21257;1514514;0;730818;2245332;0;290596;2535928
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;44166;271949;0;14183;1456063;0;15382;1757577;0;0;0;0;0;0;0;3100;1760677;0;242766;2003443;0;531492;2534936
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;S4;I;2;SORRISO;MT;44166;565222;0;10918;912188;0;506;1488834;0;0;0;0;0;0;0;2084;1490918;0;504753;1995671;0;487585;2483256
AF PARANÁ - PRUDENCIAL;1000081115;n1;S4;C;1;CURITIBA;PR;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;365226;365226;0;195196;560422;0;1848481;2408904
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;S4;I;2;CAMPO VERDE;MT;44166;260893;0;174342;434471;0;317;870023;0;0;0;0;0;0;0;5679;875702;0;1219691;2095393;0;310687;2406080
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;S5;I;2;RIO VERDE;GO;44166;404963;0;0;637621;0;0;1042584;0;0;183767;0;0;0;183767;135901;1362252;0;378314;1740566;0;621811;2362377
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;44166;0;0;562530;0;0;0;562530;0;0;0;0;0;0;0;746829;1309359;31;77575;1386964;8901;947961;2343827
BMW - PRUDENCIAL;1000080635;n1;S4;C;3;SAO PAULO;SP;44166;0;0;126117;33758;0;0;159875;0;0;0;0;0;0;0;1628453;1788329;14012;70459;1872799;7973;449926;2330697
WILL FINANCEIRA;1000084600;n1;S4;C;2;SAO PAULO;SP;44166;0;0;5170;301926;15412;0;322509;0;0;0;0;0;1023360;1023360;0;1345869;0;888746;2234616;0;80286;2314901
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;S4;I;2;CANARANA;MT;44166;363783;0;9704;355766;0;627;729880;0;0;0;0;0;0;0;8082;737962;0;1101686;1839648;0;410597;2250245
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE – SICREDI GRANDES RIOS MT/PA;37442605;b3S;S4;I;2;COLIDER;MT;44166;643251;0;117869;485375;0;81;1246576;0;0;0;0;0;0;0;10880;1257455;0;516944;1774399;0;393581;2167980
COOPERATIVA DE CRÉDITO UNICRED VALOR CAPITAL LTDA – UNICRED VALOR CAPITAL;74064502;b3S;S5;I;2;FLORIANOPOLIS;SC;44166;403850;0;0;1405814;0;284;1809948;0;4440;0;0;0;0;4440;0;1814388;0;32216;1846604;0;319518;2166123
PAYPAL IP - PRUDENCIAL;1000085018;n4;;I;2;SAO PAULO;SP;44166;0;0;0;0;522317;0;522317;0;0;0;0;0;0;0;0;522317;0;1547687;2070004;0;51969;2121973
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87733770;b3S;S4;I;2;RODEIO BONITO;RS;44166;181917;0;83130;1028759;0;8728;1302534;0;0;0;0;0;0;0;0;1302534;0;483316;1785850;0;287953;2073803
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO;35571249;b3S;S5;I;2;JOAO PESSOA;PB;44166;304405;0;0;1204783;0;0;1509188;0;0;0;0;0;0;0;0;1509188;0;99629;1608817;0;460757;2069574
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3566655;b3S;S4;I;2;SAO GABRIEL DO OESTE;MS;44166;277418;0;40716;596007;0;63;914204;0;0;0;0;0;0;0;6246;920450;0;889775;1810225;0;257047;2067272
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;S5;I;2;VENDA NOVA DO IMIGRANTE;ES;44166;552305;0;0;776365;0;7630;1336299;0;6960;75665;0;0;0;82624;25550;1444473;0;130266;1574739;0;426034;2000773
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;S5;I;2;PIMENTA BUENO;RO;44166;607173;0;0;499128;0;0;1106302;0;2078;85572;0;0;0;87650;40588;1234539;0;453408;1687947;0;296723;1984670
INTESA SANPAOLO BRASIL S.A. - PRUDENCIAL;1000084057;b1;S4;I;3;SAO PAULO;SP;44166;15799;0;0;11558;0;0;27357;0;0;0;0;0;0;0;1561333;1588691;18404;14993;1622088;898;359127;1982113
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;S4;I;2;CHAPECO;SC;44166;40;0;199066;0;0;0;199106;0;0;0;0;0;0;0;797733;996838;0;894421;1891259;0;55345;1946604
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;44166;329178;0;0;945912;0;4244;1279334;0;9221;120143;0;0;0;129364;24796;1433494;0;214207;1647701;14;247663;1895377
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;S4;I;2;PORTO VELHO;RO;44166;1520;0;0;0;0;0;1520;0;0;0;0;0;0;0;0;1520;0;1797740;1799260;0;85066;1884326
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS – CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1812491;1812491;0;66590;1879081
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG – SICREDI REGIÃO CENTRO RS/MG;95594941;b3S;S4;I;2;SANTA MARIA;RS;44166;221317;0;12022;833710;0;9290;1076338;0;0;0;0;0;0;0;30891;1107230;0;429511;1536741;0;329736;1866477
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DA PRODUÇÃO -  SICREDI REGIÃO DA PRODUÇÃO RS/SC/MG;89468565;b3S;S4;I;2;SARANDI;RS;44166;250811;0;64533;952872;0;3759;1271975;0;0;0;0;0;0;0;1651;1273626;0;363865;1637490;0;199260;1836750
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;S4;I;2;SAO PAULO;SP;44166;0;0;0;1586470;0;0;1586470;0;0;0;0;0;0;0;0;1586470;0;65854;1652324;0;134262;1786586
BCO LUSO BRASILEIRO S.A. - PRUDENCIAL;1000081706;b1;S4;I;2;SAO PAULO;SP;44166;73407;0;0;1162289;0;0;1235696;0;33458;0;139377;0;0;172835;61124;1469655;104;114637;1584396;31;199001;1783428
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO AGROEMPRESARIAL - SICREDI AGROEMPRESARIAL PR/SP;79457883;b3S;S4;I;2;MANDAGUARI;PR;44166;258818;0;19487;998946;0;1759;1279011;0;0;0;0;0;0;0;1032;1280043;0;308512;1588555;0;187670;1776225
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO – SICREDI OURO BRANCO RS;87853206;b3S;S4;I;2;TEUTONIA;RS;44166;321709;0;8770;787020;0;10816;1128315;0;0;0;0;0;0;0;3922;1132237;0;349738;1481975;0;286420;1768395
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;S4;I;2;PORTO ALEGRE;RS;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1646267;1646267;0;102051;1748318
COOPERATIVA DE CRÉDITO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;44166;483150;0;0;637020;0;27176;1147345;0;7785;35968;0;0;0;43753;16901;1207999;0;141152;1349150;0;389908;1739059
UBS - PRUDENCIAL;1000080989;b2;S4;C;3;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1300053;1300053;0;416087;1716140
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;S4;I;3;PORTO ALEGRE;RS;44166;224487;0;0;1029927;18731;15926;1289072;145460;0;0;0;0;0;0;0;1434532;0;142762;1577294;0;92555;1669849
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;S4;I;2;CAPANEMA;PR;44166;297521;0;127764;574822;0;3099;1003207;0;0;0;0;0;0;0;15412;1018618;0;397207;1415826;0;242031;1657857
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;S4;I;2;LONDRINA;PR;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1573287;1573287;0;50003;1623290
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;S4;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;1498692;0;0;0;0;0;0;0;1498692;0;34669;1533361;0;81225;1614586
COOPERATIVA DE CRÉDITO ALIANÇA RS/SC - SICREDI ALIANÇA RS/SC;87795639;b3S;S4;I;2;MARAU;RS;44166;284780;0;47400;690713;0;6330;1029222;0;0;0;0;0;0;0;2252;1031475;0;369066;1400541;0;196127;1596668
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;S4;I;2;PASSO FUNDO;RS;44166;0;0;314428;0;0;0;314428;0;0;0;0;0;0;0;641406;955835;0;593698;1549533;0;43616;1593149
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92555150;b3S;S4;I;2;TAPEJARA;RS;44166;259861;0;59872;535021;0;7119;861872;0;0;0;0;0;0;0;1376;863248;0;473237;1336485;0;221849;1558334
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184068;b3C;S4;I;2;BELO HORIZONTE;MG;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1447392;1447392;0;101424;1548816
YAMAHA MOTOR - PRUDENCIAL;1000080721;b2;S4;C;3;GUARULHOS;SP;44166;0;0;248938;129026;0;0;377964;0;0;0;320754;0;0;320754;300045;998764;69619;111440;1179822;5729;356313;1541864
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO ALIANÇA - SICREDI ALIANÇA PR/SP;79052122;b3S;S4;I;2;MARECHAL CANDIDO RONDON;PR;44166;235209;0;65719;640872;0;919;942719;0;0;0;0;0;0;0;10788;953507;0;378130;1331636;0;204766;1536402
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;S4;I;2;ITAQUI;RS;44166;215868;0;12118;505199;0;10444;743630;0;0;0;0;0;0;0;534;744164;0;378842;1123007;0;401694;1524700
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE LAJEADO - SICREDI INTEGRAÇÃO RS/MG;91159764;b3S;S4;I;2;LAJEADO;RS;44166;252693;0;6393;873326;0;13085;1145497;0;0;0;0;0;0;0;1540;1147037;0;131536;1278573;0;243417;1521990
BCO KDB BRASIL S.A. - PRUDENCIAL;1000081603;b1;S4;C;3;SAO PAULO;SP;44166;77638;0;0;594195;0;0;671833;0;0;0;0;0;0;0;522608;1194441;29659;3282;1227382;0;279593;1506975
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;S4;I;2;CAMPO GRANDE;MS;44166;241858;0;5223;532612;0;119;779812;0;0;0;0;0;0;0;1035;780847;0;505561;1286408;0;176159;1462567
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE IBIRAIARAS – SICREDI IBIRAIARAS RS/MG;89990501;b3S;S4;I;2;IBIRAIARAS;RS;44166;235059;0;7632;583471;0;10187;836349;0;0;0;0;0;0;0;382;836732;0;358759;1195491;0;252528;1448019
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;S4;I;2;GOIANIA;GO;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;0;1322432;1322456;0;120963;1443419
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES – SICREDI UNIVALES MT/RO;70431630;b3S;S4;I;2;JUINA;MT;44166;385323;0;36051;270226;0;570;692170;0;0;0;0;0;0;0;8723;700893;0;387650;1088544;0;337474;1426018
COOPERATIVA DE CRÉDITO SICOOB ENGECRED LTDA.;4388688;b3S;S5;I;2;GOIANIA;GO;44166;191444;0;0;789206;0;455;981106;0;26668;17720;0;0;0;44388;100991;1126484;0;14905;1141389;0;257717;1399106
ICBC DO BRASIL BM S.A. - PRUDENCIAL;1000081830;b1;S4;I;3;SAO PAULO;SP;44166;30766;0;0;579823;0;0;610588;0;0;70367;40279;0;0;110646;452169;1173404;0;22432;1195835;0;199038;1394873
COOPERATIVA DE CRÉDITO SICOOB OURO VERDE;5582619;b3S;S5;I;2;LONDRINA;PR;44166;333675;0;0;591565;0;4400;929640;0;0;95509;0;0;0;95509;0;1025149;0;205431;1230580;21;163693;1394293
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO REGIÕES DAS CULTURAS – SICREDI DAS CULTURAS RS/MG;90729369;b3S;S4;I;2;IJUI;RS;44166;168104;0;11278;500453;0;3185;683021;0;0;0;0;0;0;0;387;683407;0;423996;1107404;0;269313;1376716
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94433109;b3S;S5;I;2;PORTO ALEGRE;RS;44166;189768;0;0;932906;0;12406;1135080;0;6638;0;0;0;0;6638;0;1141718;0;20202;1161920;0;198884;1360804
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO URUGUAI CATARINENSE – SICOOB CREDIAUC;78840071;b3S;S5;I;2;CONCORDIA;SC;44166;221966;0;0;739469;0;16242;977677;0;2679;68224;0;0;0;70903;6436;1055017;0;125533;1180550;0;178416;1358966
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ZONA SUL - SICREDI ZONA SUL RS;90497256;b3S;S4;I;2;PELOTAS;RS;44166;239698;0;6275;500411;0;8179;754564;0;0;0;0;0;0;0;13983;768547;0;364616;1133163;0;221908;1355071
COOPERATIVA DE CRÉDITO DO TRIÂNGULO MINEIRO E SÃO FRANCISCO LTDA. - SICOOB ARACOOP;3320525;b3S;S5;I;2;ARAGUARI;MG;44166;294196;0;0;371540;0;120;665856;0;6793;91911;0;0;0;98703;29943;794502;0;341901;1136403;0;216819;1353222
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;S4;I;2;JOINVILLE;SC;44166;247991;0;134814;676470;0;372;1059647;0;0;0;0;0;0;0;9680;1069327;0;114109;1183436;0;164720;1348156
BANCO PAULISTA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;44166;161850;0;30000;611884;0;3;803737;89131;27492;149473;1113;0;0;178077;6701;1077647;1961;70377;1149985;0;187667;1337652
NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL;1000081768;b1;S4;I;3;PORTO ALEGRE;RS;44166;6413;0;0;966832;0;0;973245;0;0;0;136796;0;0;136796;25225;1135267;0;32118;1167384;0;168107;1335491
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOROESTE RS – SICREDI NOROESTE RS;89049738;b3S;S4;I;2;TRES DE MAIO;RS;44166;166501;0;11507;482401;0;4847;665256;0;0;0;0;0;0;0;29548;694804;0;340828;1035632;0;299079;1334711
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL RIOGRANDENSE - SICREDI UNIÃO METROPOLITANA RS;92796564;b3S;S4;I;2;PORTO ALEGRE;RS;44166;248399;0;3392;792283;0;8631;1052704;0;0;0;0;0;0;0;2294;1054999;0;148715;1203713;0;125261;1328975
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO PARQUE DAS ARAUCARIAS - SICREDI PARQUE DAS ARAUCARIAS PR/SC/SP;82065285;b3S;S4;I;2;MARIOPOLIS;PR;44166;222393;0;18404;602663;0;2281;845740;0;0;0;0;0;0;0;9556;855296;0;305418;1160715;0;161381;1322095
COOPERATIVA DE CRÉDITO AGROCREDI LTDA. - SICOOB AGROCREDI;42873828;b3S;S4;I;2;GUAXUPE;MG;44166;299853;0;0;511387;0;1694;812935;0;0;52956;0;0;0;52956;86248;952139;0;82973;1035112;0;279429;1314541
COOPERATIVA DE CREDITO CENTRO-SERRANA DO ESPIRITO SANTO - SICOOB CENTRO-SERRANO;31804966;b3S;S5;I;2;SANTA MARIA DE JETIBA;ES;44166;379328;0;0;520497;0;4433;904259;0;5817;59368;0;0;0;65185;22617;992061;0;104357;1096418;0;216583;1313001
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO IGUACU - SICREDI IGUACU PR/SC/SP;84974278;b3S;S4;I;2;SAO JOAO;PR;44166;268080;0;11824;547217;0;2165;829286;0;0;0;0;0;0;0;8197;837483;0;245513;1082996;0;229894;1312889
COMMERZBANK BRASIL - PRUDENCIAL;1000084583;b1;S4;I;3;SAO PAULO;SP;44166;2546;0;0;10383;0;0;12929;0;0;0;0;0;0;0;903293;916223;11426;244850;1172499;678;137529;1310706
COOPERATIVA DE CRÉDITO UNICRED UNIÃO LTDA - UNICRED UNIÃO;74114042;b3S;S5;I;2;ITAJAI;SC;44166;176308;0;0;940194;0;2362;1118864;0;1643;0;0;0;0;1643;0;1120508;0;18364;1138872;0;163081;1301953
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;S4;I;3;BARUERI;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;466556;466556;0;137548;604103;0;696015;1300118
COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E LITORAL CATARINENSE – SICREDI VALE LITORAL SC;10348181;b3S;S4;I;2;ITAPEMA;SC;44166;291155;0;39795;664685;0;0;995635;0;0;0;0;0;0;0;10196;1005831;0;94033;1099863;0;149956;1249819
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;S4;I;2;CRISTALINA;GO;44166;174276;0;61037;591285;0;0;826599;0;0;0;0;0;0;0;5189;831788;0;262463;1094251;0;153252;1247504
