Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;;I;2;SAO PAULO;SP;42248;4192;0;279;0;0;0;4471;0;0;0;0;-22;-22;4449;0;0;-250;-137;-116;0;27;0;-476;3972;0;3972;-42;0;3931;-102
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;;I;2;LAGOA DA PRATA;MG;42248;3692;0;770;0;0;0;4462;-1545;-259;0;0;-315;-2118;2344;941;541;-1582;-908;-22;0;173;-42;-899;1445;-9;1436;-24;-93;1319;-437
RENOVA S.A. CC - PRUDENCIAL;1000082200;n2;;I;2;SAO PAULO;SP;42248;0;0;8;0;4454;0;4462;0;0;0;0;-25;-25;4436;1990;6;-2870;-3555;-400;0;90;-62;-4801;-364;0;-364;0;0;-364;0
COOPERATIVA DE CRÉDITO RURAL DE PITANGUI LTDA-SICOOB CREDICOOP;41931221;b3S;;I;2;PITANGUI;MG;42248;3435;0;1008;0;0;0;4443;-1482;-129;0;0;-491;-2102;2341;111;91;-1049;-737;-8;0;49;-64;-1607;733;0;734;-17;0;717;0
NOVO MUNDO CC S.A. - PRUDENCIAL;1000082028;n2;;I;2;SAO PAULO;SP;42248;0;0;0;0;4393;0;4393;0;0;0;0;0;0;4393;855;1;-1490;-1975;-293;0;137;-3;-2768;1625;0;1625;-702;0;923;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;42248;3125;0;1257;0;0;0;4382;-1335;-430;0;0;-680;-2445;1937;471;25;-635;-635;1;0;0;-149;-924;1014;-53;960;0;0;960;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL - SICREDI AJURIS;3750034;b3S;;I;2;PORTO ALEGRE;RS;42248;1690;0;2680;0;0;0;4371;-3304;-36;0;0;-14;-3354;1017;159;4;-243;-157;-8;0;90;-225;-380;637;0;637;-49;0;588;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE UMUARAMA - SICOOB ARENITO;7026923;b3S;;I;2;UMUARAMA;PR;42248;3180;0;1161;0;0;0;4341;-1579;-82;0;0;-297;-1958;2383;402;429;-898;-1209;-17;0;3;-238;-1527;856;-18;838;-22;0;816;-277
CREDSUPER - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;4138455;b3S;;I;2;NATAL;RN;42248;4241;0;94;0;0;0;4335;-448;-1497;0;0;-298;-2243;2092;25;44;-467;-285;-2;0;64;-190;-811;1280;-135;1145;0;0;1145;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE MANAUS - SICOOB UNIAM;1566038;b3S;;I;2;MANAUS;AM;42248;3261;0;1072;0;0;0;4333;-859;0;0;0;-841;-1700;2633;260;60;-902;-709;-12;0;76;-92;-1319;1314;-11;1303;-54;0;1249;-325
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO;6910457;b3S;;I;2;SANTA CRUZ DAS PALMEIRAS;SP;42248;3640;0;679;0;0;0;4320;-1907;-3;0;0;-385;-2296;2024;58;116;-763;-763;-6;0;3;-58;-1414;610;-2;608;0;0;608;0
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;;I;2;JI-PARANA;RO;42248;60;0;4255;0;0;0;4316;-1949;-24;0;0;-5;-1978;2338;430;1;-1004;-832;-5;0;465;1;-946;1392;1;1391;0;0;1391;0
JURISCRED - COOPERATIVA DE CRÉDITO DOS MEMBROS DO PODER JUDICIÁRIO, DO MINISTÉRIO PÚBLICO, DE ÓRGÃOS JURÍDICOS E DE SERVIDORES PÚBLICOS ESTADUAIS E MUNICIPAIS EM ALAGOAS;4179861;b3S;;I;2;MACEIO;AL;42248;3248;0;1063;0;0;0;4311;-1494;0;0;0;-413;-1907;2404;45;105;-713;-319;-17;0;104;-302;-1097;1307;3;1310;0;-55;1255;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DA MANTIQUEIRA LTDA. - SICOOB CREDICAMPO;21661202;b3S;;I;2;ENTRE RIOS DE MINAS;MG;42248;2750;0;1536;0;0;0;4287;-1447;-91;0;0;-237;-1775;2512;311;474;-1178;-990;-21;0;150;-195;-1449;1062;-123;939;-4;-92;843;-189
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO DISTRITO FEDERAL LTDA - SICOOB EMPRESARIAL;5856736;b3S;;I;2;BRASILIA;DF;42248;1918;0;2358;0;0;0;4275;-2025;-144;0;0;-1083;-3252;1024;150;103;-667;-753;-8;681;15;-19;-499;524;-23;502;-2;0;499;-354
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.;2338666;b3S;;I;2;BRASILIA;DF;42248;3809;0;426;0;0;0;4235;-1021;-194;0;0;-475;-1690;2546;74;121;-1146;-713;-10;204;14;-57;-1513;1033;-16;1017;-2;0;1015;-465
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MONTE CARMELO E REGIÃO LTDA - SICOOB MONTECREDI;71392047;b3S;;I;2;MONTE CARMELO;MG;42248;2132;0;2095;0;0;0;4226;-2136;-359;0;0;-51;-2546;1680;198;42;-456;-431;-14;0;107;-84;-637;1043;-6;1037;-37;-14;986;-234
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO OESTE DE MINAS GERAIS LTDA. - SICOOB CREDIOESTE;25420696;b3S;;I;2;ABAETE;MG;42248;3473;0;751;0;0;0;4224;-1173;-196;0;0;-219;-1588;2636;320;366;-1374;-821;-23;0;92;-189;-1629;1007;0;1007;-46;-52;909;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;;I;2;NITEROI;RJ;42248;2763;0;1459;0;0;0;4221;-1458;0;0;0;-1171;-2628;1593;78;20;-825;-1005;0;0;0;0;-1732;-139;0;-139;0;0;-139;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR LTDA. - SICOOB COFAL;21797311;b3S;;I;2;BELO HORIZONTE;MG;42248;2668;0;1552;0;0;0;4220;-2306;0;0;0;79;-2227;1993;159;54;-841;-489;-22;0;68;-32;-1103;890;0;890;-37;0;853;-427
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS REGIÕES SUDOESTE, SUL E OESTE DE GOIÁS;3047549;b3S;;I;2;RIO VERDE;GO;42248;3373;0;799;0;0;0;4172;-1139;0;0;0;-1092;-2230;1942;106;361;-1212;-1138;-13;0;19;-100;-1976;-34;0;-34;-11;0;-45;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE POMPÉU LTDA. - SICOOB CREDIPÉU;66262643;b3S;;I;2;POMPEU;MG;42248;2899;0;1264;0;0;0;4162;-1691;-172;0;0;-150;-2013;2149;136;67;-923;-571;-22;0;681;-886;-1518;631;0;631;-32;0;599;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE DIVINÓPOLIS LTDA - SICOOB CREDIVERDE;25528753;b3S;;I;2;DIVINOPOLIS;MG;42248;2726;0;1422;0;0;0;4149;-1353;-32;0;0;-13;-1399;2750;404;528;-1024;-927;-26;0;35;-137;-1147;1603;-6;1597;-67;-30;1501;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.;41805003;b3S;;I;2;PIUMHI;MG;42248;2978;0;1134;0;0;0;4112;-1286;-263;0;0;73;-1476;2636;198;136;-1116;-639;-19;0;102;-81;-1420;1217;-4;1213;-29;0;1184;-160
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL;106180;b3C;;I;2;CUIABA;MT;42248;310;0;3762;0;0;0;4072;-3610;0;0;0;6;-3604;468;70;0;-1365;-874;-7;0;1910;0;-267;201;1;200;-11;0;189;0
BBVA BRASIL BI S.A. - PRUDENCIAL;1000081366;b2;;I;3;SAO PAULO;SP;42248;0;0;4068;0;0;0;4068;0;0;0;1;0;1;4067;0;0;-1040;-729;-189;0;144;-21;-1835;2232;0;2232;-1071;0;1161;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;;I;2;ARAGUARI;MG;42248;3034;0;1024;0;0;0;4057;-1470;-641;0;0;-40;-2151;1906;150;114;-724;-755;-11;0;310;-463;-1379;528;-3;525;-24;-41;460;0
ANDBANK - PRUDENCIAL;1000081256;b1;;C;3;SAO PAULO;SP;42248;1443;0;2582;0;0;0;4025;-1619;0;0;0;15;-1604;2420;1919;7;-2355;-2578;-275;0;154;-378;-3505;-1085;5;-1080;3411;-129;2202;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DE SAÚDE E EMPRESÁRIOS DA REGIÃO DOS CAMPOS GERAIS LTDA.;3234384;b3S;;I;2;PONTA GROSSA;PR;42248;2349;0;1653;0;0;0;4002;-2080;-19;0;0;28;-2071;1932;16;75;-626;-695;-6;0;31;-15;-1219;712;0;712;-1;-22;689;-671
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COSAN - BARRACRED COSAN;1439107;b3S;;I;2;BARRA BONITA;SP;42248;3126;0;871;0;0;0;3998;0;0;0;0;-93;-93;3904;33;0;-788;-401;-45;0;1;0;-1200;2704;-99;2605;-452;0;2153;-2254
COOPERATIVA DE CRÉDITO RURAL DE PORTO VELHO LTDA. - SICOOB PORTOCREDI;4544165;b3S;;I;2;PORTO VELHO;RO;42248;2575;0;1401;0;0;0;3976;-742;-161;0;0;-507;-1410;2566;181;565;-1330;-1363;-17;0;47;-149;-2066;500;-9;492;-7;0;484;-597
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;;I;2;ERECHIM;RS;42248;2917;0;1056;0;0;0;3972;-1528;-175;0;0;-157;-1860;2112;362;18;-410;-339;1;0;12;-119;-475;1637;-2;1635;0;-205;1430;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO DO ESTADO DO RIO DE JANEIRO LTDA.;2000895;b3S;;I;2;RIO DE JANEIRO;RJ;42248;3301;0;637;0;0;0;3939;-1081;-77;0;0;-5;-1163;2776;148;28;-1021;-535;-10;0;113;-181;-1458;1318;-1;1317;-9;0;1307;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS INDUSTRIAIS VINCULADOS À FIEMG LTDA - SICOOB CREDIFIEMG;7469260;b3S;;I;2;BELO HORIZONTE;MG;42248;1807;0;2104;0;0;0;3911;-2288;0;0;0;-263;-2551;1360;100;109;-367;-257;-3;0;34;-54;-439;921;-14;907;-2;0;905;-216
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;;I;2;PRIMAVERA DO LESTE;MT;42248;2574;0;1322;0;0;0;3896;-2118;-197;0;0;554;-1761;2135;265;303;-1122;-1145;-15;0;310;-444;-1848;287;-3;284;-24;0;260;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS ENGENHEIROS DE BELO HORIZONTE E REGIÃO METROPOLITANA DE BELO HORIZONTE LTDA. - SICOOB ENGECRED;2606305;b3S;;I;2;BELO HORIZONTE;MG;42248;2575;0;1292;0;0;0;3867;-1671;0;0;0;-360;-2031;1836;51;264;-706;-721;-21;0;5;-73;-1202;634;-6;628;-3;0;625;-205
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITURAMA LTDA. - SICOOB CREDIRAMA;3412878;b3S;;I;2;ITURAMA;MG;42248;3055;0;809;0;0;0;3864;-923;-381;0;0;1260;-44;3820;254;187;-934;-969;-30;0;154;-87;-1425;2395;0;2394;-28;0;2366;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE IJUI LTDA;1526924;b3S;;I;2;IJUI;RS;42248;2149;0;1688;0;0;0;3837;-1945;0;0;0;69;-1875;1962;65;37;-391;-467;-1;0;0;-10;-766;1195;0;1195;-10;-30;1155;-520
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45691128;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42248;2394;0;1416;0;0;0;3810;0;0;0;0;-633;-633;3177;0;0;-515;-264;-2;0;487;-528;-823;2355;-10;2345;0;-42;2303;-1989
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DA REGIÃO DO IGUAÇU - UNIPRIME DO IGUAÇU;1848322;b3S;;I;2;PATO BRANCO;PR;42248;2559;0;1229;0;0;0;3788;-1859;-31;0;0;-120;-2010;1778;90;30;-665;-430;-3;0;16;-4;-966;812;0;812;-2;0;810;-450
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DO ESTADO DE SÃO PAULO - SICREDI CENTRO PAULISTA SP;3974280;b3S;;I;2;BAURU;SP;42248;2435;0;1345;0;0;0;3780;-1423;-30;0;0;-433;-1886;1894;366;207;-1019;-822;-25;0;36;-732;-1988;-94;-14;-108;-31;0;-139;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS GERAIS LTDA.   SICOOB CREDIPINHO;71154876;b3S;;I;2;JOAO PINHEIRO;MG;42248;3381;0;394;0;0;0;3775;-592;-519;0;0;-253;-1364;2411;247;338;-994;-767;-18;0;124;-123;-1193;1218;-14;1204;-27;0;1177;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE CAMPINA GRANDE E REGIÃO - SICOOB CGCRED;11907520;b3S;;I;2;CAMPINA GRANDE;PB;42248;2953;0;801;0;0;0;3754;-1010;0;0;0;-461;-1471;2283;182;373;-638;-824;-7;0;71;-55;-898;1385;3;1388;-11;0;1377;-166
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS E SUL DA BAHIA LTDA - SICOOB CREDINORTE;64276058;b3S;;I;2;NANUQUE;MG;42248;2657;0;1079;0;0;0;3736;-925;-324;0;0;-1501;-2751;986;190;262;-980;-754;-20;0;77;-177;-1402;-416;-5;-421;-29;0;-450;-305
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI;2144899;b3S;;I;2;OURO PRETO DO OESTE;RO;42248;3224;0;507;0;0;0;3731;-423;-522;0;0;-57;-1002;2729;204;330;-1250;-903;-20;0;18;-42;-1664;1065;-121;944;0;0;944;-310
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DA GRANDE SÃO PAULO - SICREDI GRANDE SÃO PAULO SP;4306351;b3S;;I;2;SAO PAULO;SP;42248;2661;0;1065;0;0;0;3725;-1408;-21;0;0;-694;-2122;1603;315;148;-1085;-580;-23;0;105;-396;-1516;87;-15;73;-18;0;55;0
ATRIA S.A. - CFI - PRUDENCIAL;1000083508;n1;;I;2;ARAUCARIA;PR;42248;3614;0;97;0;0;0;3711;-622;0;0;0;782;160;3872;0;21;-14;-287;-132;0;1;-406;-817;3055;0;3055;0;0;3055;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE, DAS CIÊNCIAS E DAS ARTES DE DOURADOS - UNIPRIME DOURADOS;37554441;b3S;;I;2;DOURADOS;MS;42248;2312;0;1392;0;0;0;3704;-1265;0;0;0;-41;-1306;2398;20;21;-467;-286;-75;0;24;-4;-767;1631;0;1631;-6;0;1625;-513
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;;I;2;RIO DE JANEIRO;RJ;42248;2319;0;1348;0;0;0;3667;-3064;0;0;0;-952;-4016;-349;20;91;-1616;-978;-108;-235;1875;-404;-1354;-1703;0;-1703;0;0;-1703;0
MÚLTIPLA CFI S/A - PRUDENCIAL;1000083584;n1;;C;2;ARAXA;MG;42248;3006;0;640;0;0;0;3646;-1629;0;0;0;-1565;-3193;452;6781;0;-846;-5541;-793;0;77;-164;-486;-33;28;-5;-171;0;-176;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO GORUTUBA LTDA - SICOOB CREDIVAG;25404542;b3S;;I;2;JANAUBA;MG;42248;2643;0;985;0;0;0;3628;-741;-252;0;0;-364;-1357;2271;219;531;-913;-718;-15;0;45;-105;-956;1315;0;1315;-33;-36;1246;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO PROFISSIONAIS ÁREA DA SAÚDE PEQ EMPRESÁRIOS MICROEMPRESÁRIOS MICROEMPREENDEDORES REGIÃO GRANDE FLORIANÓPOLIS VALE DO ITAJAÍ VALE DO ITAPOCÚ SICOOB MULTICREDI SC;2883398;b3S;;I;2;BLUMENAU;SC;42248;2987;0;614;0;0;0;3600;-848;1;0;0;-1055;-1904;1697;218;213;-731;-683;-10;0;0;-42;-1034;662;0;662;-29;0;633;-99
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO CLARO E REGIÃO LTDA. - UNICRED RIO CLARO E REGIÃO;1259518;b3S;;I;2;RIO CLARO;SP;42248;2118;0;1459;0;0;0;3577;-1588;0;0;0;-147;-1735;1842;341;81;-760;-941;0;0;9;-5;-1277;565;0;565;-3;-43;520;-222
TURMALINA CC S.A. - PRUDENCIAL;1000082255;n2;;I;2;SAO PAULO;SP;42248;0;0;34;0;3542;0;3576;0;0;0;0;0;0;3576;179;0;-935;-1866;-184;0;0;-11;-2816;760;0;760;-330;0;430;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO SÃO FRANCISCO LTDA. - UNICRED VALE DO SÃO FRANCISCO;4237413;b3S;;I;2;PETROLINA;PE;42248;3060;0;489;0;0;0;3549;-822;0;0;0;-310;-1132;2417;180;158;-723;-348;-3;0;66;-187;-857;1560;3;1564;0;-31;1532;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED REGIÃO DA CAMPANHA LTDA - UNICRED REGIÃO DA CAMPANHA;1705236;b3S;;I;2;SANTANA DO LIVRAMENTO;RS;42248;2806;0;742;0;0;0;3548;-1531;0;0;0;23;-1508;2040;85;30;-451;-643;-1;0;0;-7;-986;1054;0;1054;0;0;1054;-223
COOPERATIVA DE CRÉDITO MÚTUO E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4886317;b3S;;I;2;CURITIBA;PR;42248;1062;0;2433;0;0;0;3495;-2944;-16;0;0;-24;-2984;511;139;1;-246;-255;-7;0;131;-187;-423;88;-3;86;-35;0;51;0
GREENCRED COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO  DOS MÉDICOS, DEMAIS CATEGORIAS AFINS E PROFESSORES DE ENSINO SUPERIOR DE CURITIBA, REGIÃO METROPOLITANA E LITORAL;2347114;b3S;;I;2;CURITIBA;PR;42248;1544;0;1929;0;0;0;3474;-1420;0;0;0;-9;-1429;2045;0;0;-263;-434;1;0;0;0;-698;1347;0;1347;-245;0;1102;-251
COOPERATIVA DE CRÉDITO RURAL DE ABELARDO LUZ - SULCREDI/CREDILUZ;1073966;b3S;;I;2;ABELARDO LUZ;SC;42248;2758;0;709;0;0;0;3468;-720;-177;0;0;-720;-1618;1850;59;15;-788;-878;0;0;158;-75;-1508;342;6;347;-71;0;276;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4484490;b3S;;I;2;BIRIGUI;SP;42248;2606;0;853;0;0;0;3459;-971;-27;0;0;-410;-1409;2050;512;256;-997;-751;-10;0;31;-784;-1744;307;-6;300;-15;0;285;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DA SAÚDE DE PRESIDENTE PRUDENTE E REGIÃO - UNIPRIME OESTE PAULISTA;74220948;b3S;;I;2;PRESIDENTE PRUDENTE;SP;42248;1027;0;2424;0;0;0;3451;-2383;0;0;0;-46;-2429;1022;4;102;-459;-242;-4;0;5;-97;-690;332;-15;317;0;0;317;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PARAOPEBA LTDA. - SICOOB CREDIPARAOPEBA;22749014;b3S;;I;2;PARAOPEBA;MG;42248;1907;0;1536;0;0;0;3443;-1241;-83;0;0;-304;-1628;1814;259;306;-690;-619;-15;0;60;-83;-781;1033;10;1044;-49;-32;963;-312
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DA REGIÃO SUL DA BAHIA - UNICRED REGIÃO SUL DA BAHIA;97489280;b3S;;I;2;ITABUNA;BA;42248;1951;0;1485;0;0;0;3436;-1011;0;0;0;100;-911;2525;41;132;-841;-391;-2;0;116;-224;-1170;1355;2;1356;0;-41;1315;0
BCO INBURSA INV S.A. - PRUDENCIAL;1000081335;b2;;C;3;SAO PAULO;SP;42248;0;0;3408;0;0;0;3408;0;0;0;0;0;0;3408;0;0;-2598;-2054;-161;0;114;0;-4699;-1291;0;-1291;0;0;-1291;0
COOPERATIVA DE CRÉDITO RURAL DE GUARANI LTDA - SICOOB GUARANICREDI;26014175;b3S;;I;2;GUARANI;MG;42248;2132;0;1227;0;0;0;3358;-1690;-90;0;0;-37;-1818;1541;151;77;-775;-663;-9;0;2;-17;-1234;307;0;307;-18;0;288;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS ALTOS LTDA - SICOOB CREDIAGRO;429890;b3S;;I;2;CAMPOS ALTOS;MG;42248;2664;0;679;0;0;0;3343;-788;-544;0;0;-320;-1651;1692;253;191;-528;-375;-10;0;734;-630;-366;1326;0;1326;-34;0;1292;-406
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO OESTE MINEIRO LTDA.   SICOOB UNIÃO CENTRO OESTE;26072728;b3S;;I;2;ARCOS;MG;42248;2515;0;809;0;0;0;3323;-823;-102;0;0;-311;-1236;2087;287;254;-801;-660;-17;0;83;-115;-970;1117;-2;1115;-51;-50;1014;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO DO CENTRO OESTE DE MINAS LTDA;1703620;b3S;;I;2;BOM DESPACHO;MG;42248;2653;0;650;0;0;0;3304;-1382;-101;0;0;-65;-1549;1755;335;215;-954;-665;-19;0;7;-57;-1138;617;-3;614;-22;0;592;-172
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO E MÉDIO SÃO FRANCISCO LTDA - SICOOB SÃO FRANCISCO.;912488;b3S;;I;2;MORADA NOVA DE MINAS;MG;42248;2696;0;566;0;0;0;3262;-796;-468;0;0;1458;194;3456;184;268;-1000;-760;-31;0;47;-63;-1355;2101;-190;1911;0;0;1911;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS EM TRANSPORTES RODOVIÁRIOS DE FRANCISCO BELTRÃO E REGIÃO - RODOCRÉDITO;10311218;b3S;;I;2;FRANCISCO BELTRAO;PR;42248;2499;0;737;0;0;0;3236;-863;-315;0;0;-821;-1998;1238;174;142;-512;-711;-2;0;0;-42;-951;287;-2;286;0;-30;256;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO CENTRO LESTE DE RONDÔNIA LTDA - CREDISIS LESTE;3612764;b3S;;I;2;CACOAL;RO;42248;2783;0;413;0;0;0;3197;-990;1;0;0;-253;-1244;1952;63;12;-644;-482;-3;0;17;-71;-1109;843;0;843;0;0;843;-281
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DO SUDESTE PAULISTA LTDA. - UNICRED SUDESTE PAULISTA;5608957;b3S;;I;2;SOROCABA;SP;42248;2088;0;1105;0;0;0;3194;-1435;0;0;0;-202;-1637;1557;227;63;-780;-786;-1;0;2;-18;-1295;262;0;262;0;0;262;-149
COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA E AGROPECUARISTAS DA REGIÃO OESTE PAULISTA - SICOOB COOPCRED;53623781;b3S;;I;2;VALPARAISO;SP;42248;2661;0;523;0;0;0;3184;-631;-145;0;0;-665;-1441;1743;120;116;-1024;-569;-6;0;4;-69;-1428;315;0;315;-6;0;309;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO-SUL GOIANO LTDA;33579731;b3S;;I;2;MORRINHOS;GO;42248;2684;0;499;0;0;0;3183;-659;-70;0;0;-66;-795;2388;96;116;-1122;-679;-4;0;50;-47;-1590;797;6;803;-3;0;800;0
TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;1000082619;n2;;I;2;SAO PAULO;SP;42248;0;0;2675;443;57;0;3176;0;0;0;0;0;0;3176;10406;10;-6688;-4107;-1155;0;313;-4;-1225;1951;1;1950;-741;-112;1098;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO LESTE DA BACIA DO RIO DOCE LTDA   SICOOB CREDILESTE;5158093;b3S;;I;2;CARATINGA;MG;42248;2164;0;1009;0;0;0;3173;-1115;0;0;0;-154;-1269;1904;133;94;-607;-597;-13;0;33;-111;-1068;836;-4;832;-2;0;830;-308
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE GOIÂNIA LTDA.;4406371;b3S;;I;2;GOIANIA;GO;42248;2842;0;330;0;0;0;3172;-508;0;0;0;-501;-1009;2163;133;348;-845;-716;-4;0;32;-112;-1162;1000;-27;973;-9;0;964;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DAS INSTITUIÇÕES JURÍDICAS DA UNIÃO EM MINAS GERAIS LTDA.   SICOOB COOPJUS;25363615;b3S;;I;2;BELO HORIZONTE;MG;42248;2477;0;681;0;0;0;3158;-1213;0;0;0;32;-1181;1977;19;0;-622;-538;-6;0;12;-82;-1218;759;2;761;-4;0;757;-354
