Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;b3S;S5;I;2;BELEM;PA;44348;22621;0;0;23489;0;3;46112;0;0;0;0;0;0;0;5000;51112;0;5251;56363;0;15825;72189
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SÃO VALENTIM - CRESOL SÃO VALENTIM;3015152;b3S;S5;I;2;SAO VALENTIM;RS;44348;6200;1155;0;30365;0;0;37721;0;0;0;0;0;0;0;0;37721;0;25708;63428;0;8729;72157
ACCREDITO SCD;1000085331;n1;S5;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;658;658;0;69897;70555
F D GOLD DTVM LTDA - PRUDENCIAL;1000083993;n2;S4;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45109;45109;0;25349;70458
AF ESTADO DE PERNAMBUCO S.A. - PRUDENCIAL;1000081177;n1;S4;I;1;RECIFE;PE;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11291;11291;0;1403;12694;0;57627;70320
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JAGUARUNA – CRESOL JAGUARUNA;5410056;b3S;S5;I;2;JAGUARUNA;SC;44348;9350;96;0;39287;0;0;48733;0;0;0;0;0;0;0;0;48733;0;12881;61615;0;7409;69024
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;b3S;S5;I;2;DORES DO INDAIA;MG;44348;14617;0;0;40526;0;0;55143;0;0;0;0;0;0;0;0;55143;0;1249;56392;0;12078;68470
SIMPALA CFI - PRUDENCIAL;1000085070;n1;S4;C;2;PORTO ALEGRE;RS;44348;0;0;0;53662;0;0;53662;0;0;0;0;0;236;236;0;53899;0;6026;59925;191;7770;67886
COOPERATIVA DE CRÉDITO SICOOB CREDCOOP LTDA.;2528151;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;44348;13788;0;0;14705;0;0;28493;0;0;0;0;0;0;0;19287;47779;0;1322;49101;0;18679;67780
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;S5;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5673;5673;0;61130;66803
BIORC FINANCEIRA - CFI S.A. - PRUDENCIAL;1000083663;n1;S5;I;2;FLORIANOPOLIS;SC;44348;0;0;0;5184;0;0;5184;0;0;0;0;0;52840;52840;0;58024;0;1380;59404;0;6749;66153
FINAXIS - PRUDENCIAL;1000080790;b1;S4;C;2;CURITIBA;PR;44348;26022;0;0;0;0;0;26022;0;0;0;0;0;0;0;0;26022;0;14515;40537;0;25570;66107
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER LEGISLATIVO FEDERAL E DO DISTRITO FEDERAL - SICOOB LEGISLATIVO;3329154;b3S;S5;I;2;BRASILIA;DF;44348;4027;0;0;25870;0;0;29897;0;0;0;0;0;0;0;15533;45430;0;3109;48539;0;17449;65988
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92935741;b3S;S5;I;2;PORTO ALEGRE;RS;44348;36;0;0;27302;0;0;27338;0;0;0;0;0;0;0;0;27338;0;4380;31718;0;34222;65940
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RORAIMA LTDA.;2137018;b3S;S5;I;2;BOA VISTA;RR;44348;16957;0;0;26461;0;0;43418;0;450;50;0;0;0;501;0;43919;0;8970;52889;0;12994;65882
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;b3S;S5;I;2;ARCOS;MG;44348;19398;0;0;32429;0;0;51827;0;0;0;0;0;0;0;18;51845;0;1971;53816;0;11824;65640
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO RIO GRANDE MG - SICREDI CREDIGRANDE MG;25626490;b3S;S4;I;2;LAVRAS;MG;44348;21845;0;182;22820;0;0;44847;0;0;0;0;0;0;0;0;44847;0;11109;55956;0;9171;65128
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89280960;b3S;S5;I;2;CAXIAS DO SUL;RS;44348;4;0;0;1322;0;0;1326;0;0;0;0;0;0;0;1977;3302;0;8025;11328;0;53593;64920
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;b3S;S5;I;2;GUAXUPE;MG;44348;21786;0;0;30325;0;0;52111;0;0;0;0;0;0;0;1818;53929;0;2214;56144;0;8768;64911
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE QUILOMBO - CRESOL QUILOMBO;73254757;b3S;S5;I;2;QUILOMBO;SC;44348;5708;906;0;26754;0;0;33367;0;0;0;0;0;0;0;0;33367;0;22154;55521;0;9069;64590
CREDISIS CREDIBRÁS COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO OESTE DE RONDÔNIA;5597773;b3S;S5;I;2;NOVA BRASILANDIA;RO;44348;19768;0;0;22300;0;0;42068;0;0;0;0;0;0;0;0;42068;0;5496;47565;0;16564;64128
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO METROPOLITANA DE PORTO ALEGRE - COOPESA;6975532;b3S;S5;I;2;PORTO ALEGRE;RS;44348;58990;0;0;316;0;0;59306;0;0;0;0;0;0;0;0;59306;0;338;59644;0;4315;63959
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA.- SICOOB CECREF;19402130;b3S;S5;I;2;BELO HORIZONTE;MG;44348;5651;0;0;22321;0;0;27972;0;0;0;0;0;0;0;3908;31880;0;5475;37355;0;26528;63883
OLIVEIRA TRUST DTVM S.A. - PRUDENCIAL;1000084040;n2;S4;C;2;RIO DE JANEIRO;RJ;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;34719;34726;0;29097;63823
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BANDEIRANTES – SICREDI BANDEIRANTES SP;4853988;b3S;S4;I;2;SAO CARLOS;SP;44348;11967;0;328;33860;0;0;46156;0;0;0;0;0;0;0;0;46156;0;8708;54864;0;8931;63795
FC FINANCEIRA CFI;1000085506;n1;S4;I;2;SAO PAULO;SP;44348;0;0;0;42492;0;0;42492;0;0;0;0;0;0;0;0;42492;0;2097;44589;0;19199;63788
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SISTEMA DE JUSTIÇA NO ESTADO DO CEARÁ – SICREDI COOPERJURIS;8041950;b3S;S5;I;2;FORTALEZA;CE;44348;2171;0;0;37402;0;0;39573;0;0;0;0;0;0;0;9017;48590;0;3308;51898;0;11327;63226
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE AMERICANA, LIMEIRA E REGIÃO - SICOOB ACICRED;9579249;b3S;S5;I;2;AMERICANA;SP;44348;17748;0;0;34956;0;0;52705;0;0;0;0;0;0;0;0;52705;0;1930;54635;0;8560;63194
SICOOB CRED COPERCANA COOPERATIVA DE CRÉDITO;64739121;b3S;S5;I;2;SERTAOZINHO;SP;44348;5242;0;0;31538;0;0;36780;0;566;0;0;0;0;566;0;37346;0;2678;40024;0;22797;62821
PIAUÍ FOMENTO - PRUDENCIAL;1000081160;n1;S4;I;1;TERESINA;PI;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20228;20228;0;16640;36868;0;25728;62596
ZANON CFI;1000085324;n1;S5;I;2;PORTO ALEGRE;RS;44348;0;0;5027;29207;0;0;34233;0;0;0;0;0;0;0;0;34233;0;561;34795;406;27303;62504
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74244344;b3S;S5;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;1500;0;60365;61865
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74248949;b3S;S5;I;2;SAO JOAO DA BOA VISTA;SP;44348;5283;0;0;32419;0;0;37702;0;0;0;0;0;0;0;0;37702;0;1704;39406;0;22319;61725
COOPERATIVA DE CRéDITO, POUPANçA E INVESTIMENTO DOS ADVOGADOS E SERVENTUáRIOS DO PODER JUDICIáRIO NO ESTADO DO RIO GRANDE DO SUL – SICREDI COOABCRED RS;19962468;b3S;S4;I;2;PORTO ALEGRE;RS;44348;10833;0;96;43585;0;0;54515;0;0;0;0;0;0;0;0;54515;0;3060;57575;0;4052;61627
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DAS EMPRESAS, EMPREGADOS E PRESTADORES DE SERVIÇO DAS METALÚRGICAS, SIDERÚRGICAS E INDUSTRIAIS – SICOOB COPESITA;19875244;b3S;S5;I;2;TIMOTEO;MG;44348;14265;0;0;23280;0;0;37545;0;0;0;0;0;0;0;0;37545;0;2785;40330;0;21155;61485
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARAXÁ LTDA - SICOOB COOCREZ;71378426;b3S;S5;I;2;ARAXA;MG;44348;9825;0;0;26375;0;0;36200;0;0;0;0;0;0;0;0;36200;0;3432;39631;0;21506;61137
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR;2924977;b3S;S4;I;2;CURITIBA;PR;44348;13548;0;734;30588;0;356;45227;0;0;0;0;0;0;0;10;45237;0;6510;51746;0;9306;61052
COOPERATIVA DE CRÉDITO NO PIAUÍ - SICOOB PIAUÍ;5477038;b3S;S5;I;2;TERESINA;PI;44348;19902;0;0;26893;0;0;46795;0;0;0;0;0;0;0;0;46795;0;4241;51037;0;9963;61000
COOPERATIVA DE CRÉDITO MÚTUO DOS DESPACHANTES DE TRÂNSITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CREDITRAN;4715685;b3S;S5;I;2;FLORIANOPOLIS;SC;44348;13054;0;0;22730;0;0;35783;0;0;0;0;0;0;0;602;36385;0;11242;47627;0;13107;60734
WARREN CCVM LTDA - PRUDENCIAL;1000082664;n2;S4;I;2;PORTO ALEGRE;RS;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6602;6602;0;34909;41511;0;18954;60466
CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL;1000082712;n1;S4;C;2;RECIFE;PE;44348;0;0;0;0;5873;0;5873;229;0;0;0;0;0;0;0;6101;1555;6496;14152;0;46249;60401
IDEAL CTVM;1000084851;n2;S4;I;2;SAO PAULO;SP;44348;0;0;0;0;0;34;34;0;0;0;0;0;0;0;0;34;0;21613;21646;0;38486;60132
COOPERATIVA DE CRÉDITO CLÁSSICA DOS EMPREGADOS DA VALE S/A E ENTIDADES VINCULADAS LTDA. – SICOOB COOPVALE;33924028;b3S;S5;I;2;RIO DE JANEIRO;RJ;44348;11099;0;0;29694;0;0;40793;0;0;0;0;0;0;0;0;40793;0;3709;44503;0;15324;59827
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE FORMOSA DO SUL - CRESOL FORMOSA;5269976;b3S;S5;I;2;FORMOSA DO SUL;SC;44348;7315;594;0;24546;0;0;32455;0;0;0;0;0;0;0;0;32455;0;18360;50815;0;8263;59078
BCO LA NACION ARGENTINA - PRUDENCIAL;1000081270;b1;S4;I;3;SAO PAULO;SP;44348;839;0;0;25;0;0;864;9409;0;0;0;0;0;0;18703;28976;0;3240;32216;0;26634;58850
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA VALE DO CONTESTADO - CRESOL VALE DO CONTESTADO;9433005;b3S;S5;I;2;IRINEOPOLIS;SC;44348;7791;797;0;20353;0;0;28942;0;0;0;0;0;0;0;0;28942;0;20957;49899;0;8225;58124
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS POLICIAIS FEDERAIS DO RIO GRANDE DO SUL E SANTA CATARINA – SICREDI POL RS/SC;3000142;b3S;S4;I;2;PORTO ALEGRE;RS;44348;4058;0;1592;39624;0;27;45301;0;0;0;0;0;0;0;0;45301;0;5636;50936;0;7119;58055
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESCRIVÃES, NOTÁRIOS E REGISTRADORES NO ESTADO DO PARANÁ - SICREDI CREDENOREG PR;6078926;b3S;S4;I;2;CURITIBA;PR;44348;17674;0;769;27024;0;20;45487;0;0;0;0;0;0;0;0;45487;0;3811;49298;0;8706;58004
COOPERATIVA DE CRÉDITO MÚTUO DOS CORRETORES DE SEGUROS DO ESTADO DE SÃO PAULO - SICOOB CREDICOR/SP;8030602;b3S;S5;I;2;SAO PAULO;SP;44348;15540;0;0;33058;0;5;48604;0;0;0;0;0;0;0;0;48604;0;825;49429;0;8471;57900
NOVINVEST CVM LTDA - PRUDENCIAL;1000082808;n2;S4;I;2;SAO PAULO;SP;44348;0;0;0;0;0;34659;34659;0;0;0;0;0;0;0;0;34659;4860;5352;44871;0;13025;57896
GERAL CCVM LTDA - PRUDENCIAL;1000082918;n2;S4;I;2;PORTO ALEGRE;RS;44348;0;0;0;0;0;9219;9219;0;0;0;0;0;0;0;0;9219;0;18143;27362;0;30480;57842
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA. - SICOOB COOPEC;32615247;b3S;S5;I;2;ITABUNA;BA;44348;3175;0;0;16037;0;0;19212;0;0;0;0;0;0;0;0;19212;0;2656;21868;0;35863;57731
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE PORTO XAVIER – CRESOL PORTO XAVIER;5442759;b3S;S5;I;2;PORTO XAVIER;RS;44348;5092;512;0;19206;0;0;24811;0;0;0;0;0;0;0;0;24811;0;22507;47317;0;10157;57474
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU - ASCOOB ITAPICURU.;3921543;b3S;S5;I;2;SANTALUZ;BA;44348;10670;0;0;40352;0;0;51021;0;0;0;0;0;0;0;1016;52037;0;2794;54831;0;2104;56935
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SANTA MARIA-CRESOL SANTA MARIA;5220232;b3S;S5;I;2;SANTA MARIA;RS;44348;5318;1217;0;27966;0;0;34501;0;0;0;0;0;0;0;3500;38001;0;11408;49409;0;6683;56093
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB METALCRED;4833655;b3S;S5;I;2;SAO PAULO;SP;44348;3030;0;0;6292;0;0;9322;0;0;0;0;0;0;0;0;9322;0;5106;14427;0;41241;55668
TRANSFERWISE BRASIL CC - PRUDENCIAL;1000085647;n2;S4;C;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30822;30822;0;24705;55527
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA;2833202;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;44348;13520;0;0;25324;0;0;38844;0;0;0;0;0;0;0;0;38844;0;2884;41727;0;13658;55385
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIPAULISTA;3139644;b3S;S5;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4868;4868;0;50047;54915
COOPERATIVA DE CRéDITO, POUPANçA E INVESTIMENTO DAS CARREIRAS DO MINISTéRIO PúBLICO, TRIBUNAL DE CONTAS E SECRETARIA DA FAZENDA DO RIO GRANDE DO SUL – SICREDI MP RS;3662047;b3S;S4;I;2;PORTO ALEGRE;RS;44348;1229;0;4705;38669;0;1746;46350;0;0;0;0;0;0;0;0;46350;0;1551;47900;0;6632;54533
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE CORONEL MARTINS - CRESOL PEDRA BRANCA;5070112;b3S;S5;I;2;CORONEL MARTINS;SC;44348;4834;866;0;16836;0;0;22536;0;0;0;0;0;0;0;0;22536;0;20943;43479;0;10952;54431
TREVISO CC S.A. - PRUDENCIAL;1000081885;n2;S4;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49907;49907;0;4186;54093
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE XANXERÊ - CRESOL XANXERÊ;7509426;b3S;S5;I;2;XANXERE;SC;44348;6807;1108;0;23614;0;0;31529;0;0;0;0;0;0;0;0;31529;0;16394;47923;0;5859;53782
COOPERATIVA DE CRÉDITO DE SÃO FRANCISCO DE SALES LTDA. – SICOOB CREDISALES;1374196;b3S;S5;I;2;SAO FRANCISCO DE SALES;MG;44348;13791;0;0;18864;0;0;32655;0;0;1282;0;0;0;1282;0;33937;0;6923;40861;0;12320;53180
COOPERATIVA DE CRÉDITO RURAL DE OURO   SULCREDI/OURO;7853842;b3S;S5;I;2;OURO;SC;44348;5804;0;0;31123;0;0;36927;0;0;0;0;0;0;0;4019;40945;0;1412;42357;0;10607;52964
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL MARANHENSE - SICOOB SUL MARANHENSE;26526166;b3S;S5;I;2;BALSAS;MA;44348;24486;0;0;21613;0;0;46100;0;0;151;0;0;0;151;0;46250;0;906;47157;0;5531;52688
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE RIO CRIXÁS LTDA.;7108146;b3S;S5;I;2;CRIXAS;GO;44348;21410;0;0;15772;0;19;37201;0;0;0;0;0;0;0;6;37207;0;1706;38913;0;13410;52323
COOPERATIVA DE CRéDITO MúTUO DE LIVRE ADMISSãO DA REGIãO ADMINISTRATIVA DE SOROCABA – SICOOB COOPERASO;10175348;b3S;S5;I;2;SOROCABA;SP;44348;19453;0;0;14670;0;0;34123;0;1143;0;0;0;0;1143;0;35266;0;2472;37738;0;14008;51746
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TEÓFILO OTONI LTDA.;1709266;b3S;S5;I;2;TEOFILO OTONI;MG;44348;8905;0;0;29461;0;0;38366;0;0;0;0;0;0;0;0;38366;0;4177;42543;0;8941;51484
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COOP - COOPERATIVA DE CONSUMO E DOS EMPREGADOS DO SUPER MERCADO ZONA SUL S/A;47074323;b3S;S5;I;2;SANTO ANDRE;SP;44348;8212;0;0;15157;0;28;23398;0;0;0;0;0;0;0;0;23398;0;1785;25182;0;24486;49668
COOPERATIVA DE CRÉDITO DE GUAPÉ LTDA - SICOOB CREDIGUAPÉ;71009237;b3S;S5;I;2;GUAPE;MG;44348;11080;0;0;17836;0;0;28915;0;0;0;0;0;0;0;530;29445;0;13046;42491;0;7010;49501
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DE TREZE DE MAIO - CRESOL TREZE DE MAIO;9330158;b3S;S5;I;2;TREZE DE MAIO;SC;44348;3523;0;0;32127;0;0;35650;0;0;0;0;0;0;0;0;35650;0;9747;45398;0;4079;49477
SIMPAUL CCVM - PRUDENCIAL;1000082640;n2;S4;I;2;PORTO ALEGRE;RS;44348;0;0;0;0;0;28619;28619;0;0;0;0;0;0;0;0;28619;0;7861;36481;0;12573;49053
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ÁUREA - CRESOL ÁUREA;2904138;b3S;S5;I;2;AUREA;RS;44348;4250;1488;0;22938;0;0;28677;0;0;0;0;0;0;0;0;28677;0;13481;42157;0;6243;48400
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE ESTADO DE FAZENDA DO DISTRITO FEDERAL - SICOOB CREDSEF;3603683;b3S;S5;I;2;BRASILIA;DF;44348;1626;0;0;28368;0;216;30209;0;0;0;0;0;0;0;5445;35654;0;1056;36710;0;11596;48306
SENSO CCVM S.A. - PRUDENCIAL;1000082750;n2;S4;I;2;RIO DE JANEIRO;RJ;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;16098;16136;0;31993;48129
SICREDI COOMAMP - COOPERATIVA DE CRÉDITO DOS MEMBROS DE INSTITUIÇÕES PÚBLICAS DAS CARREIRAS JURÍDICAS E DOS SERVIDORES PÚBLICOS FEDERAIS, ESTADUAIS E MUNICIPAIS EM SÃO LUÍS/MA E MUNICÍPIOS CIRCUNVIZIN;5545390;b3S;S5;I;2;SAO LUIS;MA;44348;2860;0;0;24060;0;71;26991;0;0;0;0;0;0;0;2109;29100;0;3492;32593;0;14975;47568
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO - COOPERSERV;5667301;b3S;S5;I;2;LENCOIS PAULISTA;SP;44348;4868;0;0;22651;0;0;27519;0;0;0;0;0;0;0;1661;29179;0;1524;30703;0;16224;46927
BCO INDUSCRED DE INVESTIM. S/A - PRUDENCIAL;1000081342;b2;S4;I;2;SAO PAULO;SP;44348;0;0;0;18914;0;0;18914;0;0;0;0;0;0;0;0;18914;0;153;19066;0;27695;46761
COOPERATIVA DE CRÉDITO DOS SERVIDORES DA UNIÃO, EMPRESÁRIOS, PROFISSIONAIS AUTÔNOMOS E LIBERAIS - SICOOB CENTRO NORDESTE;3102185;b3S;S5;I;2;JOAO PESSOA;PB;44348;9041;0;0;13631;0;0;22673;0;0;0;0;0;0;0;5767;28440;0;2343;30783;0;15886;46669
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS CONTABILISTAS E CORRETORES DE SEGUROS DA GRANDE BELO HORIZONTE LTDA. - SICOOB CREDITABIL;2217068;b3S;S5;I;2;BELO HORIZONTE;MG;44348;12537;0;0;24304;0;0;36841;0;0;0;0;0;0;0;0;36841;0;1011;37852;0;8549;46401
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JACINTO MACHADO - CRESOL JACINTO MACHADO;9463721;b3S;S5;I;2;JACINTO MACHADO;SC;44348;6273;347;0;22884;0;0;29504;0;0;0;0;0;0;0;0;29504;0;12565;42069;0;4291;46360
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DE SÃO JOÃO DO SUL - CRESOL SÃO JOÃO DO SUL;9488496;b3S;S5;I;2;SAO JOAO DO SUL;SC;44348;7448;478;0;20095;0;0;28020;0;0;0;0;0;0;0;0;28020;0;13281;41301;0;5023;46324
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO OESTE - CREDISIS OESTE;4985665;b3S;S5;I;2;ESPIGAO D'OESTE;RO;44348;19995;0;0;5948;0;0;25943;0;0;0;0;0;0;0;0;25943;0;8751;34694;0;10574;45268
PARMETAL DTVM LTDA - PRUDENCIAL;1000084019;n2;S4;I;2;BARUERI;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21619;21619;0;23242;44860
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE JOACABA;2853045;b3S;S5;I;2;JOACABA;SC;44348;867;0;0;30596;0;0;31463;0;0;0;0;0;0;0;0;31463;0;815;32278;0;12287;44564
SERVICOOP - COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS ESTADUAIS DO RIO GRANDE DO SUL;3973814;b3S;S5;I;2;PORTO ALEGRE;RS;44348;3049;0;0;20952;0;0;24000;0;0;0;0;0;0;0;0;24000;0;3939;27940;0;16422;44361
COOPERATIVA DE CRÉDITO CREDINOSSO LTDA - SICOOB CREDINOSSO;6324872;b3S;S5;I;2;MONTES CLAROS;MG;44348;16237;0;0;17372;0;30;33639;0;0;0;0;0;0;0;0;33639;0;1588;35227;0;8984;44211
H.COMMCOR DTVM LTDA. - PRUDENCIAL;1000084222;n2;S4;I;2;SAO PAULO;SP;44348;0;0;0;0;0;17394;17394;0;0;0;0;0;0;0;0;17394;0;13856;31249;0;12847;44096
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO SUL DO MARANHÃO – SICREDI SUL DO MARANHÃO;26191078;b3S;S5;I;2;IMPERATRIZ;MA;44348;20689;0;0;12825;0;0;33513;0;0;0;0;0;0;0;510;34023;0;2259;36282;0;5625;41907
COOPERATIVA DE CAPITAL E EMPRÉSTIMO COOPERMULTICRED - COOPERMC;51010858;b3S;S5;I;2;GUARULHOS;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;481;481;0;41283;41764
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB DO GRANDE ABC - SICOOB GRANDE ABC;7946216;b3S;S5;I;2;SANTO ANDRE;SP;44348;12211;0;0;22770;0;103;35084;0;0;0;0;0;0;0;0;35084;0;1124;36208;0;5258;41466
COOPERÁGUIA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ÁGUIA BRANCA;27171974;b3S;S5;I;2;CARIACICA;ES;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5657;5657;0;35757;41414
RPW SCMEPP - PRUDENCIAL;1000083209;n1;S5;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5377;5377;0;23237;28614;0;12586;41200
DIRECAO S.A. CFI - PRUDENCIAL;1000083625;n1;S5;I;2;SANTOS;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;268;268;0;40773;41041
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFESSORES, FUNCIONÁRIOS E ALUNOS DA UNIVERSIDADE DE CAXIAS DO SUL – SICREDI COOPERUCS;4525997;b3S;S4;I;2;CAXIAS DO SUL;RS;44348;7713;0;2399;16896;0;233;27241;0;0;0;0;0;0;0;0;27241;0;4238;31478;0;8980;40458
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CENTRAIS ELÉTRICAS DE SANTA CATARINA - CREDELESC;8850613;b3S;S5;I;2;FLORIANOPOLIS;SC;44348;9693;0;0;22546;0;0;32239;0;0;0;0;0;0;0;0;32239;0;1116;33355;0;6952;40308
AGK CC S.A. - PRUDENCIAL;1000082035;n2;S4;I;2;SAO PAULO;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35682;35682;0;4544;40225
