Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL;53272365;b3S;S5;I;2;VALINHOS;SP;01/03/2021;179;0;8;0;0;0;187;0;0;0;0;-6;-6;181;0;0;-109;-52;1;0;0;0;-162;19;0;19;0;-10;9;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA PERPART, DO IPA E DA ADAGRO - COOPEMATER;11356599;b3S;S5;I;2;RECIFE;PE;01/03/2021;186;0;0;0;0;0;186;0;0;0;0;-18;-18;168;0;0;-134;-58;0;0;2;-2;-193;-25;1;-26;0;0;-26;0
HR SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;20158571;n1;S5;I;2;MACEIO;AL;01/03/2021;184;0;1;0;0;0;185;0;0;0;0;-15;-15;169;0;0;-43;-132;-7;0;0;0;-182;-13;0;-13;-55;0;-67;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR;17411307;b3S;S5;I;2;JUNDIAI;SP;01/03/2021;178;0;7;0;0;0;185;0;0;0;0;39;39;223;0;0;0;-50;0;0;0;0;-50;174;0;174;0;0;174;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COMPANHIA INDUSTRIAL CATAGUASES E DA BAUMINAS LTDA. - SICOOB COOPECIC;19495266;b3S;S5;I;2;CATAGUASES;MG;01/03/2021;176;0;6;0;0;0;182;1;0;0;0;-36;-36;146;11;0;-127;-136;1;0;28;-12;-236;-90;0;-90;0;0;-91;0
SUMUP SOCIEDADE DE CRÉDITO DIRETO S.A.;37241230;n1;S5;I;2;SAO PAULO;SP;01/03/2021;0;0;179;0;0;0;179;0;0;0;0;0;0;179;1072;293;-3659;-5400;-212;0;58;-271;-8119;-7941;0;-7941;0;0;-7941;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;b3S;S5;I;2;ILHA SOLTEIRA;SP;01/03/2021;166;0;12;0;0;0;178;0;0;0;0;1;1;179;0;0;-56;-63;0;0;0;0;-119;60;0;60;0;-4;56;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNESP - COOPUNESP;69136075;b3S;S5;I;2;RIO CLARO;SP;01/03/2021;165;0;9;0;0;0;173;-7;0;0;0;-11;-18;156;0;0;-12;-107;0;0;2;-18;-135;21;3;24;0;0;24;0
COOPERATIVA DE CRÉDITO DOS PLANTADORES DE CANA DA REGIÃO DE LENÇÓIS PAULISTA;50848910;b3S;S5;I;2;LENCOIS PAULISTA;SP;01/03/2021;100;0;72;0;0;0;172;-10;0;0;0;1;-11;161;0;0;-189;-321;-1;0;5;-2;-507;-346;16;-330;-5;0;-335;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP;5746715;b3S;S5;I;2;BELO HORIZONTE;MG;01/03/2021;150;0;21;0;0;0;172;-2;0;0;0;17;16;187;4;0;-133;-125;0;0;0;-4;-259;-72;0;-72;0;0;-72;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN;45045671;b3S;S5;I;2;MOGI DAS CRUZES;SP;01/03/2021;162;0;8;0;0;0;170;0;0;0;0;-47;-47;123;0;0;-37;-87;0;0;0;-3;-127;-4;0;-4;0;0;-4;0
INFINITY CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;3014007;n2;S4;I;2;SAO PAULO;SP;01/03/2021;0;0;168;0;0;0;168;0;0;0;0;0;0;168;0;0;-241;-105;-10;0;0;0;-356;-188;0;-188;0;0;-188;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM EMPRESAS ADMINISTRADORAS DE AEROPORTOS - AEROCRED;5292849;b3S;S5;I;2;GUARULHOS;SP;01/03/2021;167;0;1;0;0;0;168;0;0;0;0;22;22;190;0;0;-49;-74;0;0;0;-4;-127;63;0;63;0;0;63;0
COOPERATIVA DE CRéDITO MúTUO DOS FUNCIONáRIOS PúBLICOS DO PODER JUDICIáRIO DA CAPITAL DO ESTADO DE SãO PAULO – SICOOB JUDCRED;7651495;b3S;S5;I;2;SAO PAULO;SP;01/03/2021;163;0;5;0;0;0;168;0;-6;0;0;-25;-31;137;1;0;-23;-160;0;0;40;0;-142;-5;0;-5;0;0;-5;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA FIAÇÃO ALPINA - COOPERALPINA;55319370;b3S;S5;I;2;MORUNGABA;SP;01/03/2021;158;0;6;0;0;0;164;0;0;0;0;-1;-1;163;0;0;0;-59;0;0;0;0;-59;104;0;104;0;0;104;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.;1819799;b3S;S5;I;2;VOLTA REDONDA;RJ;01/03/2021;146;0;16;0;0;0;162;0;0;0;0;27;27;189;0;0;-46;-33;0;0;0;-32;-111;78;0;78;-5;0;73;-11
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DE UBERABA - COPERURA LTDA.;17607375;b3S;S5;I;2;UBERABA;MG;01/03/2021;154;0;8;0;0;0;162;0;0;0;0;-4;-4;158;0;0;-69;-3;0;0;0;0;-73;86;1;86;0;0;86;-17
COOPERATIVA DE CRÉDITO RURAL DE PEQUENOS AGRICULTORES E DA REFORMA AGRÁRIA DO CENTRO OESTE DO PARANÁ - CREHNOR LARANJEIRAS;1330387;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;01/03/2021;142;0;18;0;0;0;161;-23;0;0;0;-11;-34;126;2;24;-68;-148;0;0;17;-8;-181;-55;10;-45;0;0;-45;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE CERÂMICA - COOPASPACER;2541707;b3S;S5;I;2;SANTA GERTRUDES;SP;01/03/2021;154;0;5;0;0;0;158;-9;0;0;0;-31;-40;119;0;0;-1;-59;0;0;3;1;-58;60;0;60;0;0;60;0
IDEAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;31749596;n2;S4;I;2;SAO PAULO;SP;01/03/2021;0;0;157;0;0;0;157;0;0;0;0;0;0;157;16487;0;-2595;-3401;-1598;0;0;0;8893;9050;-12;9038;-3599;-750;4689;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;S5;I;2;CONTAGEM;MG;01/03/2021;140;0;15;0;0;0;154;0;0;0;0;-3;-3;152;0;0;-125;-45;1;0;0;0;-170;-19;0;-19;0;0;-19;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE OLIVEIRA DOS BREJINHOS - CRESOL OLIVEIRA DOS BREJINHOS;5428587;b3S;S5;I;2;OLIVEIRA DOS BREJINHOS;BA;01/03/2021;143;0;5;0;0;0;148;-12;-2;0;0;1;-13;134;6;1;-44;-32;0;0;0;-61;-131;4;0;4;0;0;4;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA;29341260;b3S;S5;I;2;RIO DE JANEIRO;RJ;01/03/2021;130;0;17;0;0;0;147;0;0;0;0;27;27;174;0;0;-171;-96;0;0;186;0;-81;94;2;96;-2;0;94;0
HEDGE INVESTMENTS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;7253654;n2;S4;I;2;SAO PAULO;SP;01/03/2021;0;0;145;0;0;0;145;0;0;0;0;0;0;145;1109;0;-664;-849;-79;0;19;-1;-465;-319;0;-319;128;0;-191;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI;88952130;b3S;S5;I;2;CHARQUEADAS;RS;01/03/2021;128;0;17;0;0;0;144;0;0;0;0;-6;-6;139;0;0;-32;-45;0;0;0;0;-78;60;0;60;0;0;60;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RECKITT BENCKISER;44223196;b3S;S5;I;2;SAO PAULO;SP;01/03/2021;138;0;5;0;0;0;143;0;0;0;0;0;0;143;0;0;0;-93;0;0;0;-1;-94;49;0;49;0;0;49;-18
SINGRATUR CORRETORA DE CÂMBIO LTDA;16854999;n2;S4;I;2;MARINGA;PR;01/03/2021;0;0;0;0;142;0;143;0;0;0;0;0;0;143;0;0;-141;-90;-9;0;12;-6;-232;-90;0;-90;0;0;-90;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA CNC SESC E SENAC ADMINISTRAÇÕES NACIONAIS LTDA;30304919;b3S;S5;I;2;RIO DE JANEIRO;RJ;01/03/2021;143;0;0;0;0;0;143;0;0;0;0;25;25;167;0;0;-63;-62;0;0;0;0;-125;43;0;43;0;0;43;0
COOPESTADO - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NA REGIÃO METROPOLITANA DO ESTADO DO RIO DE JANEIRO LIMITADA;4995006;b3S;S5;I;2;RIO DE JANEIRO;RJ;01/03/2021;134;0;6;0;0;0;141;0;0;0;0;10;10;151;0;0;-172;-92;0;0;180;1;-86;65;0;65;0;0;64;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS;1551820;b3S;S5;I;2;PONTA GROSSA;PR;01/03/2021;138;0;2;0;0;0;141;0;0;0;0;-23;-23;118;0;0;-41;-25;0;0;3;0;-63;55;0;55;0;0;55;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MEMBROS DO MINISTÉRIO PÚBLICO DE SÃO PAULO - PROMOCRED;4478231;b3S;S5;I;2;SAO PAULO;SP;01/03/2021;83;0;57;0;0;0;140;-37;0;0;0;21;-17;123;0;0;-54;-58;0;0;0;1;-113;11;0;11;0;-2;9;0
CASA DO CRÉDITO S.A. SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR;5442029;n1;S5;I;2;SAO PAULO;SP;01/03/2021;84;0;56;0;0;0;139;0;-64;0;0;-36;-100;40;72;49;0;-45;-16;0;0;-2;57;97;0;97;-38;0;59;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ACUMENT BRASIL;45068632;b3S;S5;I;2;ATIBAIA;SP;01/03/2021;137;0;0;0;0;0;137;0;0;0;0;-21;-21;116;0;0;-115;-42;1;0;0;0;-158;-42;0;-42;0;0;-42;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA COOPEDER LTDA - COOPCREDER;21130869;b3S;S5;I;2;BELO HORIZONTE;MG;01/03/2021;134;0;1;0;0;0;135;0;0;0;0;-21;-21;114;0;0;-84;-113;1;0;35;-4;-168;-54;12;-41;0;0;-41;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE INSTITUICOES FINANCEIRAS PUBLICAS NO ESTADO DO ESPIRITO SANTO - CREDBRASIL-ES;2869663;b3S;S5;I;2;VITORIA;ES;01/03/2021;129;0;6;0;0;0;135;0;0;0;0;-30;-30;104;0;0;-69;-57;0;0;0;0;-126;-21;0;-21;0;0;-21;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.;548980;b3S;S5;I;2;BELO HORIZONTE;MG;01/03/2021;133;0;0;0;0;0;133;0;0;0;0;-4;-4;130;6;0;-3;-25;0;0;0;-25;-48;82;0;82;1;0;81;-9
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SELENE;72952138;b3S;S5;I;2;CERQUILHO;SP;01/03/2021;129;0;5;0;0;0;133;0;0;0;0;-11;-11;122;0;0;0;-38;0;0;0;-27;-65;57;0;57;0;0;57;0
SOROCRED MEIOS DE PAGAMENTOS LTDA.;60114865;n4;S4;I;2;SOROCABA;SP;01/03/2021;0;0;132;0;0;0;132;0;0;0;0;0;0;132;5730;0;-180;-1060;-700;0;1481;-49;5222;5354;0;5354;-1817;0;3537;0
PLANTAE S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;35551187;n1;S4;I;2;PRESIDENTE PRUDENTE;SP;01/03/2021;62;0;69;0;0;0;131;0;0;0;0;-14;-14;117;0;0;-451;-282;-6;0;0;0;-739;-622;0;-622;0;0;-622;0
FINANCRED - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.;27348513;n1;S5;I;2;CAMPO GRANDE;MS;01/03/2021;131;0;0;0;0;0;131;0;0;0;0;-52;-52;79;13;0;-47;-34;-5;0;0;0;-73;6;0;6;-1;0;5;0
EGONCRED - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;20251847;n1;S5;I;2;CAMPINAS;SP;01/03/2021;130;0;0;0;0;0;130;0;0;0;0;50;50;180;0;0;0;-21;-5;0;0;0;-25;155;0;155;-70;0;85;0
AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;16927221;n2;S4;I;2;MANAUS;AM;01/03/2021;0;0;0;0;129;0;129;0;0;0;0;0;0;129;15;0;-108;-120;-7;0;0;0;-220;-91;0;-91;0;0;-91;0
PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;73279093;n2;S4;I;2;JOACABA;SC;01/03/2021;0;0;1;-242;370;0;129;0;0;0;0;0;0;129;37;17;-348;-229;-8;0;0;0;-533;-404;0;-404;0;0;-404;0
SIMPAUL CORRETORA DE CAMBIO E VALORES MOBILIARIOS  S.A.;68757681;n2;S4;I;2;PORTO ALEGRE;RS;01/03/2021;0;0;125;0;0;0;125;0;0;0;0;0;0;125;2079;0;-1110;-1147;-207;0;6;-15;-395;-269;0;-269;0;0;-269;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DO GRUPO DANA - COOPDANA;91018408;b3S;S5;I;2;GRAVATAI;RS;01/03/2021;115;0;5;0;0;0;120;0;0;0;0;-2;-2;118;0;0;-50;-24;1;0;0;0;-74;43;0;43;0;0;43;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO MAUA LTDA;5048575;b3S;S5;I;2;SAO GONCALO;RJ;01/03/2021;102;0;17;0;0;0;119;0;0;0;0;65;65;184;0;0;-32;-50;0;0;10;-10;-82;101;0;101;-3;0;98;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAMARCO MINERAÇÃO S.A. LTDA - CREDISAM;20622809;b3S;S5;I;2;BELO HORIZONTE;MG;01/03/2021;94;0;24;0;0;0;118;0;0;0;0;1;1;119;0;0;-64;-60;0;0;1;1;-124;-5;0;-5;0;0;-5;0
NUMATUR CORRETORA DE CÂMBIO LTDA.;18145784;n2;S5;I;2;SAO PAULO;SP;01/03/2021;0;0;8;0;107;0;115;0;0;0;0;0;0;115;9;0;-70;-88;-6;0;0;0;-155;-40;0;-40;0;0;-40;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS - COOPERTREM;1530136;b3S;S5;I;2;OSASCO;SP;01/03/2021;86;0;29;0;0;0;114;0;0;0;0;-2;-2;113;0;0;-50;-81;0;0;1;0;-131;-18;0;-18;0;-2;-20;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO DA REGIÃO CENTRO-OESTE PAULISTA - CREDMIL;4152107;b3S;S5;I;2;BAURU;SP;01/03/2021;113;0;1;0;0;0;114;-3;0;0;0;96;93;207;0;0;-137;-124;1;0;41;-2;-223;-15;0;-15;0;0;-15;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DA PARAÍBA LTDA. -  COOPERLEGIS;41146382;b3S;S5;I;2;JOAO PESSOA;PB;01/03/2021;114;0;0;0;0;0;114;0;0;0;0;1;1;113;0;0;-82;-47;0;0;0;-1;-130;-17;0;-17;0;0;-17;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ;43446335;b3S;S5;I;2;SAO PAULO;SP;01/03/2021;92;0;19;0;0;0;111;0;0;0;0;-7;-7;105;0;0;-6;-53;0;0;19;0;-39;65;0;65;0;0;65;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PROLEC GE BRASIL TRANSMISSÃO DE ENERGIA S.A.;88043187;b3S;S5;I;2;CANOAS;RS;01/03/2021;109;0;1;0;0;0;110;-2;0;0;0;-6;-8;102;0;0;-35;-43;0;0;0;1;-78;24;0;24;0;0;24;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DOS CORREIOS NOS ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E PARANÁ - CREDCORREIOS;87956355;b3S;S5;I;2;PORTO ALEGRE;RS;01/03/2021;102;0;8;0;0;0;110;0;0;0;0;-2;-2;108;20;0;-119;-84;0;0;30;-5;-157;-50;0;-50;0;0;-50;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS LABORATORIOS B.BRAUN LTDA;30586895;b3S;S5;I;2;SAO GONCALO;RJ;01/03/2021;98;0;10;0;0;0;109;0;0;0;0;2;2;110;0;0;-49;-34;0;0;0;0;-83;27;0;27;0;0;27;-19
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DOS SUPERMERCADOS RUSSI;2230138;b3S;S5;I;2;JUNDIAI;SP;01/03/2021;107;0;0;0;0;0;107;0;0;0;0;-11;-11;96;0;0;-20;-63;0;0;19;0;-65;31;0;31;0;-1;29;-14
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES EM CONSELHOS DE FISCALIZACAO PROFISSIONAL NO MUNICIPIO DO RIO DE JANEIRO LTDA.;2850075;b3S;S5;I;2;RIO DE JANEIRO;RJ;01/03/2021;106;0;0;0;0;0;106;0;0;0;0;1;1;105;2;0;-76;-46;0;0;10;0;-110;-4;0;-4;0;0;-4;0
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE IGARAPAVA;52623311;b3S;S5;I;2;IGARAPAVA;SP;01/03/2021;105;0;0;0;0;0;105;0;0;0;0;-410;-410;-305;0;0;-40;-58;-2;0;18;0;-82;-387;-47;-434;0;0;-434;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA;28244622;b3S;S5;I;2;RIO DE JANEIRO;RJ;01/03/2021;97;0;8;0;0;0;105;0;0;0;0;29;29;134;0;0;-111;-34;0;0;0;-5;-149;-16;0;-16;0;0;-16;0
EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;89784367;n2;S5;I;2;CURITIBA;PR;01/03/2021;0;0;2;0;102;0;104;0;0;0;0;0;0;104;14;0;-64;-69;-6;0;0;0;-126;-22;0;-22;0;0;-22;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JABOTICABAL - COOPERSERV;881829;b3S;S5;I;2;JABOTICABAL;SP;01/03/2021;101;0;0;0;0;0;101;0;0;0;0;14;14;115;7;0;-24;-79;0;0;26;0;-71;44;0;44;0;0;44;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO E EMPREGADOS EM ESTABELECIMENTOS PRIVADOS DE ENSINO DO MUNICÍPIO DO RIO DE JANEIRO LTDA.;42445122;b3S;S5;I;2;RIO DE JANEIRO;RJ;01/03/2021;101;0;0;0;0;0;101;0;0;0;0;5;5;106;0;0;-62;-57;0;0;15;-5;-108;-2;0;-2;0;0;-2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO COLEGIO SANTO INACIO - COESI;2447184;b3S;S5;I;2;RIO DE JANEIRO;RJ;01/03/2021;98;0;1;0;0;0;99;0;0;0;0;-30;-30;69;0;0;-4;-56;0;0;42;-28;-46;23;0;23;-7;0;16;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA CIA DE ELETRICIDADE DO ESTADO DO RJ CREDICERJ LTDA;30138226;b3S;S5;I;2;NITEROI;RJ;01/03/2021;98;0;1;0;0;0;98;0;0;0;0;3;3;101;0;0;-77;-60;0;0;43;-2;-96;6;0;6;0;0;6;0
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DE ALAGOAS;12272183;b3S;S5;I;2;MACEIO;AL;01/03/2021;30;0;65;0;0;0;95;-1;0;0;0;197;196;291;11;0;-440;-213;-2;0;0;-25;-669;-377;0;-377;0;0;-377;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NAKATA;9128022;b3S;S5;I;2;OSASCO;SP;01/03/2021;92;0;1;0;0;0;93;0;0;0;0;6;6;98;0;0;0;-55;0;0;0;-3;-58;40;0;40;0;0;40;0
ATLANTA SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;4772908;n1;S5;I;2;PASSOS;MG;01/03/2021;92;0;0;0;0;0;92;0;0;0;0;-3;-3;89;2;0;-36;-22;-5;0;0;0;-61;28;0;28;0;0;28;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FIEP, SESI, SENAI, IEL E COND EDIFÍCIO AGOSTINHO VELLOSO DA SILVEIRA (CEAVS) - CREDFISP LTDA.;5747018;b3S;S5;I;2;CAMPINA GRANDE;PB;01/03/2021;88;0;4;0;0;0;92;0;0;0;0;-7;-7;85;2;15;-50;-46;0;0;3;-2;-77;8;1;9;1;0;8;-5
CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;15761217;n2;S4;I;2;FLORIANOPOLIS;SC;01/03/2021;0;0;0;0;89;0;89;0;0;0;0;0;0;89;0;5;-27;-74;-5;0;0;0;-101;-12;0;-12;0;0;-12;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA SUPERMERCADOS JAU SERVE - COOPERJS;3400651;b3S;S5;I;2;JAU;SP;01/03/2021;82;0;5;0;0;0;88;0;0;0;0;-2;-2;86;0;0;-32;-62;0;0;4;1;-91;-5;0;-5;0;0;-5;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI;44905255;b3S;S5;I;2;SAO PAULO;SP;01/03/2021;87;0;0;0;0;0;87;0;0;0;0;1;1;87;0;0;-31;-47;0;0;36;0;-41;46;0;46;0;0;46;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA BECTON DICKINSON INDÚSTRIAS CIRÚRGICAS LTDA., LTDA.;21597133;b3S;S5;I;2;JUIZ DE FORA;MG;01/03/2021;77;0;8;0;0;0;85;0;0;0;0;1;1;84;0;0;-38;-24;1;0;0;0;-62;22;0;22;0;0;22;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM;67031757;b3S;S5;I;2;SAO PAULO;SP;01/03/2021;65;0;19;0;0;0;84;0;0;0;0;7;7;91;0;0;-28;-86;0;0;0;0;-114;-23;0;-23;0;0;-23;0
CORPORE SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E ÀS EMPRESAS DE PEQUENO PORTE LTDA.;7327045;n1;S5;I;2;DOURADOS;MS;01/03/2021;81;0;0;0;0;0;81;0;-5;0;0;1;-6;75;0;14;-30;-39;-4;0;0;-19;-78;-3;0;-3;0;0;-3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA MARIA - PILONCRED;1107759;b3S;S5;I;2;CERQUILHO;SP;01/03/2021;68;0;12;0;0;0;80;0;0;0;0;0;0;80;0;0;0;-48;0;0;0;0;-48;31;0;31;0;0;31;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVENTUÁRIOS DA CIMENTO TUPI S.A. E EMPRESAS COLIGADAS LTDA. - TUPICRED;19551787;b3S;S5;I;2;CARANDAI;MG;01/03/2021;79;0;0;0;0;0;79;0;0;0;0;2;2;80;0;0;-34;-35;0;0;0;0;-69;11;0;11;0;0;11;-5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PARAMOUNT;88183173;b3S;S5;I;2;SAPUCAIA DO SUL;RS;01/03/2021;67;0;11;0;0;0;77;0;0;0;0;0;0;77;0;0;-38;-26;0;0;0;-1;-66;12;0;12;0;0;11;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO COLEGIO PEDRO II;2910387;b3S;S5;I;2;RIO DE JANEIRO;RJ;01/03/2021;73;0;4;0;0;0;77;0;0;0;0;0;0;77;0;0;-53;-36;0;0;5;0;-85;-8;0;-8;0;0;-8;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA CBA ITAPISSUMA E EMPREGADOS DE EMPRESAS PRESTADORA DE SERVIÇOS INDUSTRIAIS, NO ESTADO DE PERNAMBUCO – CREDCOOPE;8931800;b3S;S5;I;2;ITAPISSUMA;PE;01/03/2021;74;0;0;0;0;0;74;0;0;0;0;-12;-12;63;0;0;-50;-38;0;0;3;0;-85;-22;0;-22;0;0;-22;0
FAMÍLIA PAULISTA COMPANHIA HIPOTECÁRIA;53146221;n1;S5;I;2;SANTOS;SP;01/03/2021;12;0;62;0;0;0;74;-4;0;0;0;-37;-40;34;735;0;-209;-863;-62;0;410;0;13;46;7;53;-30;0;23;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA ASCAR/EMATER-RS LTDA-CRESAL;90278987;b3S;S5;I;2;PORTO ALEGRE;RS;01/03/2021;60;0;12;0;0;0;72;-3;0;0;0;1;-1;71;8;0;-32;-44;0;0;0;-2;-70;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS PROFESSORES ESTADUAIS DA REGIÃO METROPOLITANA DE PORTO ALEGRE - EDUCREDI;5419025;b3S;S5;I;2;PORTO ALEGRE;RS;01/03/2021;60;0;12;0;0;0;72;0;0;0;0;-5;-5;67;190;0;-71;-47;-7;0;3;0;68;134;0;134;0;0;134;-11
