Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA CNC SESC E SENAC ADMINISTRAÇÕES NACIONAIS LTDA;30304919;b3S;S5;I;2;RIO DE JANEIRO;RJ;43435;358;0;0;0;0;0;358;0;0;0;0;-18;-18;340;0;0;-124;-173;0;0;1;0;-295;45;0;45;0;0;45;-178
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO MAUA LTDA;5048575;b3S;S5;I;2;SAO GONCALO;RJ;43435;291;0;60;0;0;0;350;0;0;0;0;-4;-4;347;6;0;-71;-93;0;0;0;-16;-174;173;0;173;-10;0;162;-250
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CAMDA-COCREALPA - CREDI-CAMDA;5165103;b3S;S5;I;2;ADAMANTINA;SP;43435;267;0;78;0;0;0;345;0;0;0;0;-3;-3;342;119;0;-72;-131;0;0;43;0;-41;301;0;301;-42;0;260;-121
COOPERATIVA DE CRÉDITO DOS PLANTADORES DE CANA DA REGIÃO DE LENÇÓIS PAULISTA;50848910;b3S;S5;I;2;LENCOIS PAULISTA;SP;43435;139;0;200;0;0;0;339;0;0;0;0;-16;-16;323;0;0;-150;-145;-5;0;11;0;-289;34;0;34;-21;0;13;0
COOPERATIVA DE CRÉDITO RURAL DO SERTÃO ALAGOANO ASCOOB COCREAL;7564184;b3S;S5;I;2;PAO DE ACUCAR;AL;43435;336;0;3;0;0;0;339;-14;-13;0;0;-12;-39;300;12;66;-139;-132;0;0;2;-64;-254;46;0;46;0;0;46;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM;67031757;b3S;S5;I;2;SAO PAULO;SP;43435;213;0;123;0;0;0;337;0;0;0;0;4;4;340;0;0;-85;-127;0;1;41;0;-170;171;0;171;0;0;171;-300
ONNIX CC LTDA. - PRUDENCIAL;1000082011;n2;S4;I;2;PORTO ALEGRE;RS;43435;0;0;0;0;329;0;329;0;0;0;0;0;0;329;902;0;-612;-315;-102;0;0;0;-127;202;0;202;-79;0;123;0
HOYA CVC LTDA. - PRUDENCIAL;1000082578;n2;S5;I;2;RIO DE JANEIRO;RJ;43435;0;0;210;0;118;0;328;0;0;0;0;0;0;328;630;0;-1248;-1221;-78;0;4;0;-1914;-1586;23;-1562;0;0;-1562;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ESTABELECIMENTOS HOSPITALARES DO SUL DO ESTADO DO ESPIRITO SANTO - SULCRED;31746993;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;43435;328;0;0;0;0;0;328;0;0;0;0;-139;-139;189;3;0;-144;-67;1;0;59;-35;-185;3;0;3;0;0;3;0
MEGA CC LTDA. - PRUDENCIAL;1000082327;n2;S4;I;2;RIO CLARO;SP;43435;0;0;17;0;309;0;326;0;0;0;0;0;0;326;7;0;-60;-143;-16;0;0;0;-212;114;0;114;-16;0;98;-65
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE ENERGIA ELÉTRICA DO ESTADO DE SÃO PAULO - COOPENERG;52301496;b3S;S5;I;2;SAO PAULO;SP;43435;316;0;6;0;0;0;322;-51;0;0;0;-48;-99;223;0;0;-61;-324;0;0;3;-13;-396;-173;1;-174;0;0;-174;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNESP - COOPUNESP;69136075;b3S;S5;I;2;RIO CLARO;SP;43435;259;0;47;0;0;0;306;-38;0;0;0;1;-36;270;0;0;0;-236;0;0;14;1;-222;48;0;48;0;0;48;-42
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DOS SUPERMERCADOS RUSSI;2230138;b3S;S5;I;2;JUNDIAI;SP;43435;302;0;0;0;0;0;302;0;0;0;0;-10;-10;292;0;0;-38;-91;0;0;38;0;-91;201;0;201;0;-4;197;-111
COOPERATIVA DE CRÉDITO RURAL DE PEQUENOS AGRICULTORES E DA REFORMA AGRÁRIA DO CENTRO OESTE DO PARANÁ - CREHNOR LARANJEIRAS;1330387;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;43435;296;0;6;0;0;0;302;-57;0;0;0;49;-8;294;3;34;-159;-260;-2;0;55;-54;-383;-88;2;-86;0;0;-86;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA ASCAR/EMATER-RS LTDA-CRESAL;90278987;b3S;S5;I;2;PORTO ALEGRE;RS;43435;204;0;93;0;0;0;297;-37;0;0;0;-10;-47;251;17;0;-60;-75;0;0;0;-2;-121;129;0;129;-13;0;117;-81
IB CCTVM - PRUDENCIAL;1000084765;n2;S4;I;2;SAO PAULO;SP;43435;0;0;62;0;234;0;296;0;0;0;0;0;0;295;123;0;-500;-578;-26;0;1;0;-979;-684;0;-684;0;0;-684;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA (UESB) - CREDIUESB;3606488;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;43435;287;0;5;0;0;0;292;-22;-1;0;0;-8;-31;261;29;5;-160;-92;1;0;25;0;-194;67;0;67;0;0;67;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO IRB-BRASIL RE LTDA.;42153585;b3S;S5;I;2;RIO DE JANEIRO;RJ;43435;118;0;168;0;0;0;286;0;0;0;0;0;0;286;16;0;-156;-129;1;0;33;0;-237;49;0;49;0;0;49;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA CIA DE ELETRICIDADE DO ESTADO DO RJ CREDICERJ LTDA;30138226;b3S;S5;I;2;NITEROI;RJ;43435;284;0;0;0;0;0;284;0;0;0;0;-17;-17;267;0;0;-200;-114;1;0;85;-9;-238;29;0;29;0;0;29;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DO VESTUÁRIO, CONFECÇÕES E ROCHAS ORNAMENTAIS - CREDSUL.;2330334;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;43435;284;0;0;0;0;0;284;-24;0;0;0;16;-8;276;37;0;-107;-114;0;0;0;1;-186;90;-17;73;0;0;73;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA COOPEDER LTDA - COOPCREDER;21130869;b3S;S5;I;2;BELO HORIZONTE;MG;43435;253;0;30;0;0;0;283;0;0;0;0;-30;-30;253;0;0;-131;-172;-2;0;47;-3;-263;-9;12;3;0;0;3;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS ADVOGADOS DO ESTADO DO RIO DE JANEIRO LTDA.;7755335;b3S;S5;I;2;RIO DE JANEIRO;RJ;43435;255;0;27;0;0;0;282;-28;0;0;0;-351;-379;-97;49;17;-191;-263;-2;0;222;-4;-172;-270;0;-270;0;0;-270;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE CERÂMICA - COOPASPACER;2541707;b3S;S5;I;2;SANTA GERTRUDES;SP;43435;253;0;29;0;0;0;282;-95;0;0;0;-45;-140;141;0;0;0;-190;0;0;9;-1;-183;-42;0;-42;0;0;-42;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SELENE;72952138;b3S;S5;I;2;CERQUILHO;SP;43435;254;0;27;0;0;0;281;0;0;0;0;2;2;284;0;0;0;-100;0;0;10;-62;-152;132;0;132;0;0;132;-147
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS DO PAPEL, PAPELÃO E CORTIÇA DE OTACÍLIO COSTA, LAGES E CORREA PINTO - PAPELCREDI;6369729;b3S;S5;I;2;OTACILIO COSTA;SC;43435;277;0;3;0;0;0;280;-100;0;0;0;-11;-111;169;0;0;-44;-102;0;0;10;-1;-136;32;0;32;0;0;32;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO E EMPREGADOS EM ESTABELECIMENTOS PRIVADOS DE ENSINO DO MUNICÍPIO DO RIO DE JANEIRO LTDA.;42445122;b3S;S5;I;2;RIO DE JANEIRO;RJ;43435;277;0;0;0;0;0;277;0;0;0;0;-32;-32;246;1;0;-135;-136;1;0;38;1;-234;12;5;17;0;0;17;0
ADVALOR DTVM LTDA - PRUDENCIAL;1000083797;n2;S4;I;2;RIO DE JANEIRO;RJ;43435;0;0;272;0;0;0;272;0;0;0;0;0;0;272;0;0;-303;-227;-13;0;0;0;-543;-272;0;-272;0;0;-272;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ACUMENT BRASIL;45068632;b3S;S5;I;2;ATIBAIA;SP;43435;245;0;24;0;0;0;269;0;0;0;0;-19;-19;250;0;0;-139;-88;1;0;0;-2;-230;19;0;19;0;0;19;0
COBANSA CH S.A. - PRUDENCIAL;1000081878;n1;S5;I;2;SAO PAULO;SP;43435;0;0;268;0;0;0;268;0;-172;0;0;0;-172;97;948;0;-256;-489;-97;32;31;-176;-8;89;0;89;0;0;89;0
CP & FRIZZO - DTVM LTDA - PRUDENCIAL;1000083838;n2;S4;I;2;SAO PAULO;SP;43435;0;0;266;0;0;0;266;0;0;0;0;0;0;266;140;0;-254;-270;-26;0;0;0;-409;-143;0;-143;0;0;-143;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB COOPEC - ASCOOB COOPEC;9244973;b3S;S5;I;2;POCO VERDE;SE;43435;260;0;5;0;0;0;266;-12;-19;0;0;-30;-61;205;6;46;-68;-94;0;0;1;-40;-149;56;0;56;0;0;56;0
ATLANTA SCM LTDA - PRUDENCIAL;1000083034;n1;S5;I;2;PASSOS;MG;43435;259;0;3;0;0;0;262;0;0;0;0;28;28;291;8;0;-67;-68;-15;0;0;-26;-168;123;0;123;0;0;123;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB SUDOESTE;3071386;b3S;S5;I;2;BARRA DO CHOCA;BA;43435;247;0;11;0;0;0;259;-30;-8;0;0;-113;-151;108;21;79;-109;-154;0;0;6;-84;-242;-134;0;-134;0;0;-134;0
EUROINVEST S/A CCTVM - PRUDENCIAL;1000082781;n2;S5;I;2;RIO DE JANEIRO;RJ;43435;0;0;252;0;0;0;252;0;0;0;0;0;0;252;81;0;-15;-68;-16;0;15;-31;-34;218;0;218;-170;0;48;0
BRL TRUST DTVM SA - PRUDENCIAL;1000084277;n2;S4;I;2;SAO PAULO;SP;43435;0;0;252;0;0;0;252;0;0;0;0;110;110;362;12484;0;-5602;-5295;-919;0;882;0;1551;1912;0;1912;0;-2610;-698;-355
FINANCRED SCMEPP LTDA. - PRUDENCIAL;1000084679;n1;S5;I;2;CAMPO GRANDE;MS;43435;242;0;6;0;0;0;248;0;0;0;0;-6;-6;241;0;50;-34;-39;-14;0;0;0;-37;204;0;204;-58;0;146;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE OLIVEIRA DOS BREJINHOS - CRESOL OLIVEIRA DOS BREJINHOS;5428587;b3S;S5;I;2;OLIVEIRA DOS BREJINHOS;BA;43435;235;0;13;0;0;0;247;-37;-3;0;0;-8;-48;199;12;0;-69;-68;0;0;0;-66;-192;8;0;8;0;0;8;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NAKATA;9128022;b3S;S5;I;2;OSASCO;SP;43435;228;0;14;0;0;0;242;0;0;0;0;-22;-22;220;0;0;0;-110;0;0;0;0;-111;110;0;110;-2;0;107;-173
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA VIACAO NOSSA SENHORA DO AMPARO LTDA. - COPERFAMP;2192115;b3S;S5;I;2;MARICA;RJ;43435;228;0;7;0;0;0;236;0;0;0;0;1;0;236;0;0;-55;-138;0;0;51;-3;-145;91;2;93;-3;0;90;-80
CREDBRASIL - SCM LTDA - PRUDENCIAL;1000083003;n1;S5;I;2;PAULINIA;SP;43435;233;0;0;0;0;0;233;0;0;0;0;-17;-17;215;0;0;-179;-111;-11;0;0;-1;-302;-86;0;-86;2;0;-84;0
INFINITY CCTVM S.A. - PRUDENCIAL;1000082671;n2;S4;I;2;SAO PAULO;SP;43435;0;0;232;0;0;0;232;0;0;0;0;0;0;232;1506;0;-876;-903;-118;0;0;-516;-906;-675;0;-675;-6;0;-681;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA DANA INDÚSTRIAS;91018408;b3S;S5;I;2;GRAVATAI;RS;43435;222;0;10;0;0;0;231;0;0;0;0;-7;-7;224;0;0;-77;-45;1;0;0;0;-123;101;0;101;-2;0;99;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PARAMOUNT;88183173;b3S;S5;I;2;SAPUCAIA DO SUL;RS;43435;207;0;24;0;0;0;231;0;0;0;0;-3;-3;228;0;0;-99;-52;1;0;0;-2;-154;74;0;74;1;0;74;-56
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA DANA;50654300;b3S;S5;I;2;OSASCO;SP;43435;184;0;43;0;0;0;227;0;0;0;0;0;0;227;0;0;0;-198;-2;0;0;0;-200;27;0;27;-13;0;14;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FIEP, SESI, SENAI, IEL E COND EDIFÍCIO AGOSTINHO VELLOSO DA SILVEIRA (CEAVS) - CREDFISP LTDA.;5747018;b3S;S5;I;2;CAMPINA GRANDE;PB;43435;208;0;17;0;0;0;226;0;0;0;0;-16;-16;209;4;0;-91;-83;1;0;5;-6;-172;37;1;36;0;0;36;-30
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.;548980;b3S;S5;I;2;BELO HORIZONTE;MG;43435;220;0;5;0;0;0;225;0;0;0;0;-7;-7;218;10;0;-10;-45;0;0;0;1;-46;172;0;172;-2;0;171;-47
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAMARCO MINERAÇÃO S.A. LTDA - CREDISAM;20622809;b3S;S5;I;2;BELO HORIZONTE;MG;43435;31;0;193;0;0;0;224;0;0;0;0;1;1;223;0;0;-20;-117;0;0;6;-6;-137;87;0;87;0;0;87;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA SUPERMERCADOS JAU SERVE - COOPERJS;3400651;b3S;S5;I;2;JAU;SP;43435;188;0;36;0;0;0;224;0;0;0;0;1;1;224;0;0;-47;-102;0;0;0;0;-150;75;0;75;0;0;75;-61
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON LTDA.;43553049;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43435;218;0;2;0;0;0;221;0;0;0;0;-46;-46;175;0;0;-33;-110;0;0;9;0;-134;41;0;41;0;-3;38;-89
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO COLEGIO PEDRO II;2910387;b3S;S5;I;2;RIO DE JANEIRO;RJ;43435;196;0;23;0;0;0;219;0;0;0;0;1;1;220;0;0;-80;-95;0;0;167;0;-9;212;0;212;1;0;211;-75
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES EM CONSELHOS DE FISCALIZACAO PROFISSIONAL NO MUNICIPIO DO RIO DE JANEIRO LTDA.;2850075;b3S;S5;I;2;RIO DE JANEIRO;RJ;43435;218;0;0;0;0;0;218;0;0;0;0;-5;-5;213;0;0;-133;-107;0;0;0;0;-241;-28;0;-28;0;0;-28;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA MARIA - PILONCRED;1107759;b3S;S5;I;2;CERQUILHO;SP;43435;181;0;33;0;0;0;213;0;0;0;0;0;0;214;0;0;0;-90;0;0;8;0;-82;132;0;132;0;0;132;-104
COOPERATIVA DE CRÉDITO DE CAPITAL E EMPRÉSTIMO DOS FUNCIONÁRIOS DA SAÚDE DO SETOR PRIVADO DE MANAUS LTDA - COOPCRESP MANAUS;34503581;b3S;S5;I;2;MANAUS;AM;43435;189;0;19;0;0;0;208;0;0;0;0;-38;-38;170;0;0;-132;-124;0;0;70;-22;-208;-38;1;-39;0;1;-39;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI;44905255;b3S;S5;I;2;SAO PAULO;SP;43435;206;0;0;0;0;0;206;0;0;0;0;1;1;207;0;0;-47;-34;0;0;115;0;34;240;0;240;0;0;240;-345
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPR. DA ARCONIC LTDA. E EMPR. PREST. SERV. SETOR IND. NOS MUN. DE ITAPISSUMA, IGARASSU, ITAMARACÁ, ABREU E LIMA, GOIANA, RECIFE E JABOATÃO DOS GUARARAPES;8931800;b3S;S5;I;2;ITAPISSUMA;PE;43435;180;0;25;0;0;0;205;0;0;0;0;0;0;205;0;0;-85;-96;1;0;0;0;-182;23;0;23;0;0;23;1
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO GRUPO PPG;3657230;b3S;S5;I;2;SUMARE;SP;43435;185;0;19;0;0;0;204;0;0;0;0;-4;-4;200;0;0;-51;-128;0;0;9;0;-170;29;0;29;0;0;29;-93
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVENTUÁRIOS DA CIMENTO TUPI S.A. E EMPRESAS COLIGADAS LTDA. - TUPICRED;19551787;b3S;S5;I;2;CARANDAI;MG;43435;187;0;9;0;0;0;196;0;0;0;0;-8;-8;188;0;0;-58;-106;1;0;0;0;-165;23;0;23;0;0;23;-21
CASA CREDITO S.A. SCM - PRUDENCIAL;1000083175;n1;S5;I;2;SAO PAULO;SP;43435;183;0;8;0;0;0;191;0;-12;0;0;2;-9;182;13;148;-7;-228;-24;0;3;0;-95;87;-33;54;-10;0;45;0
COOPERATIVA DE CRÉDITO RURAL DO AGRESTE ALAGOANO - COOPERAGRE;8482873;b3S;S5;I;2;IGACI;AL;43435;182;0;8;0;0;0;190;-14;-15;0;0;-37;-66;123;0;13;-95;-130;0;0;2;-1;-212;-89;0;-89;-2;0;-90;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA GRID SOLUTIONS TRANSMISSÃO DE ENERGIA LTDA;88043187;b3S;S5;I;2;CANOAS;RS;43435;179;0;10;0;0;0;190;-15;0;0;0;-21;-36;153;2;0;-54;-71;0;0;0;-1;-124;29;0;29;0;0;29;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA BECTON DICKINSON INDÚSTRIAS CIRÚRGICAS LTDA., LTDA.;21597133;b3S;S5;I;2;JUIZ DE FORA;MG;43435;173;0;16;0;0;0;188;0;0;0;0;1;1;189;0;0;-73;-38;-1;0;0;0;-112;78;0;78;-2;0;76;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO METROPOLITANA DE PORTO ALEGRE - COOPESA;6975532;b3S;S5;I;2;PORTO ALEGRE;RS;43435;169;0;17;0;0;0;186;-19;0;0;0;-43;-61;125;111;1;-158;-125;-2;0;0;0;-172;-47;22;-25;-4;0;-29;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DO GRUPPO M&G NO BRASIL;62605290;b3S;S5;I;2;POCOS DE CALDAS;MG;43435;165;0;18;0;0;0;183;0;0;0;0;1;1;184;0;0;-182;-54;-2;0;0;0;-237;-53;0;-53;-6;0;-59;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JABOTICABAL - COOPERSERV;881829;b3S;S5;I;2;JABOTICABAL;SP;43435;172;0;8;0;0;0;180;0;0;0;0;-22;-22;158;6;0;-30;-176;0;0;40;0;-161;-2;0;-2;0;0;-2;0
COOPERASA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONARIOS DAS EMPRESAS DA AGUIA PARTICIPAÇÕES;5296712;b3S;S5;I;2;PONTA GROSSA;PR;43435;179;0;0;0;0;0;179;0;0;0;0;0;0;179;0;0;-70;-66;0;0;0;-768;-904;-725;0;-725;0;0;-725;-175
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS PROFESSORES ESTADUAIS DA REGIÃO METROPOLITANA DE PORTO ALEGRE - EDUCREDI;5419025;b3S;S5;I;2;PORTO ALEGRE;RS;43435;139;0;31;0;0;0;171;0;0;0;0;-12;-12;159;472;0;-128;-73;-24;0;5;0;252;412;-4;408;-130;0;278;-34
GDC PART SERV FIDUC DTVM LTDA - PRUDENCIAL;1000084208;n2;S5;I;2;RIO DE JANEIRO;RJ;43435;0;0;167;0;0;0;167;0;0;0;0;0;0;167;1573;0;-117;-606;-160;0;341;0;1032;1199;0;1199;-708;0;491;0
COOPESA-COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COESA TRANSPORTES E EMPRESAS COLIGADAS LTDA;68848563;b3S;S5;I;2;SAO GONCALO;RJ;43435;145;0;20;0;0;0;165;0;0;0;0;4;4;169;3;0;-68;-50;1;0;7;-13;-122;47;0;47;-2;0;45;-79
FUTURA SCM LTDA - PRUDENCIAL;1000083199;n1;S5;I;2;JOAO PESSOA;PB;43435;160;0;0;0;0;0;160;0;0;0;0;-19;-19;141;0;4;-24;-33;0;0;0;-5;-58;83;0;83;-47;0;35;0
COOPERATIVA DE CRÉDITO RURAL DO AGRESTE CENTRAL ALAGOANO LTDA. - COOPCRAL;8202793;b3S;S5;I;2;ARAPIRACA;AL;43435;158;0;0;0;0;0;158;-4;-1;0;0;-140;-146;12;0;0;-38;-38;0;0;3;-32;-105;-93;0;-93;0;0;-94;0
SEALANDAIR CC - PRUDENCIAL;1000084466;n2;S4;I;2;PORTO ALEGRE;RS;43435;0;0;2;0;155;0;156;0;0;0;0;0;0;156;0;0;-37;-117;-7;0;0;0;-161;-5;0;-5;0;0;-5;0
VORTX DTVM - PRUDENCIAL;1000084538;n2;S4;I;2;SAO PAULO;SP;43435;0;0;153;0;0;0;153;0;-2;0;0;-35;-37;116;7459;0;-1534;-2946;-607;0;3;-227;2149;2265;0;2265;-888;0;1377;-300
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UERJ LTDA. - COOPUERJ;28885036;b3S;S5;I;2;RIO DE JANEIRO;RJ;43435;128;0;21;0;0;0;150;0;0;0;0;8;8;158;0;0;-281;-166;-1;0;190;-5;-264;-106;-5;-111;0;0;-111;0
PILLA CCVM LTDA - PRUDENCIAL;1000082664;n2;S4;I;2;PORTO ALEGRE;RS;43435;0;0;148;0;0;0;148;0;0;0;0;0;0;148;0;0;-571;-949;-1;0;2;-17;-1536;-1388;0;-1388;0;0;-1388;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL FLUMINENSE E DOS SERVIDORES PÚBLICOS DA EDUCAÇÃO, SAÚDE E CULTURA NOS MUNICÍPIOS DO RIO DE JANEIRO E NITERÓI LTDA.;29283884;b3S;S5;I;2;NITEROI;RJ;43435;104;0;44;0;0;0;148;1;0;0;0;-29;-29;119;766;0;-529;-324;-5;0;2;0;-90;29;0;29;0;0;29;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO COPERSUCAR E CTC - UNICOPER;977212;b3S;S5;I;2;SAO PAULO;SP;43435;133;0;13;0;0;0;145;0;0;0;0;4;4;149;0;0;0;-150;0;0;0;0;-150;1;0;1;0;0;1;-11
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA UNIFI - CREDIUNIFI;3685335;b3S;S5;I;2;SAO PAULO;SP;43435;132;0;13;0;0;0;144;0;0;0;0;-2;-2;142;0;0;-49;-99;0;0;5;0;-143;1;0;1;0;0;1;-20
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA HELIBRAS - HELICOOP;41790809;b3S;S5;I;2;ITAJUBA;MG;43435;141;0;0;0;0;0;142;0;0;0;0;0;0;142;0;0;-55;-58;0;0;7;0;-107;35;0;35;0;-2;33;-13
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE ZANETTINI BAROSSI;52218849;b3S;S5;I;2;SAO PAULO;SP;43435;127;0;12;0;0;0;138;0;0;0;0;-1;-1;137;0;0;-72;-32;0;0;0;0;-104;33;0;33;0;0;33;-29
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA GERDAU S/A-UNIDADE MOGI DAS CRUZES;52575206;b3S;S5;I;2;MOGI DAS CRUZES;SP;43435;113;0;26;0;0;0;138;0;0;0;0;0;0;138;0;0;-28;-67;0;0;0;0;-95;44;0;44;0;0;44;-79
FRAM CAPITAL DTVM S.A. - PRUDENCIAL;1000084253;n2;S4;I;2;SAO PAULO;SP;43435;0;0;138;0;0;0;138;0;0;0;0;0;0;138;2095;0;-186;-1745;-181;0;110;-488;-395;-257;0;-257;-77;0;-334;0
BOM CRÉDITO SCMEPP LTDA. - PRUDENCIAL;1000083065;n1;S5;I;2;VOLTA REDONDA;RJ;43435;132;0;0;0;0;0;132;0;0;0;0;-3;-3;129;54;0;-17;-117;-9;0;0;-3;-92;37;0;37;-6;0;31;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO COLEGIO SANTO INACIO - COESI;2447184;b3S;S5;I;2;RIO DE JANEIRO;RJ;43435;132;0;0;0;0;0;132;0;0;0;0;6;6;138;0;0;0;-256;0;0;2;-2;-255;-118;0;-118;0;0;-118;0
COOPERATIVA DE CRÉDITO MÚTUO DOS TRABALHADORES DO SISTEMA FINANCEIRO DE CURITIBA E REGIÃO - COOPCREFI;6942423;b3S;S5;I;2;CURITIBA;PR;43435;124;0;7;0;0;0;131;-6;0;0;0;-34;-40;90;0;0;0;-32;0;0;0;-2;-34;57;0;57;0;0;57;-54
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS INSTITUIÇÕES DE SERVIÇO SOCIAL AUTÔNOMO EM MANAUS LTDA.;2321862;b3S;S5;I;2;MANAUS;AM;43435;122;0;8;0;0;0;130;0;0;0;0;18;18;149;4;0;-38;-49;0;0;0;0;-83;66;0;66;0;0;66;-26
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DAS INDÚSTRIAS METALÚRGICAS DE PORTO ALEGRE E GRANDE PORTO ALEGRE;90560434;b3S;S5;I;2;CACHOEIRINHA;RS;43435;127;0;1;0;0;0;128;-2;0;0;0;-4;-7;121;0;0;-58;-57;0;0;0;-2;-118;3;0;3;0;0;3;0
