Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;S5;I;2;ARAXA;MG;43070;8822;0;3713;0;0;0;12535;-3097;-1000;0;0;-1124;-5221;7314;1112;1268;-3718;-3200;-110;0;935;-848;-4560;2754;0;2754;-204;-214;2335;-2605
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;S5;I;2;JOINVILLE;SC;43070;11275;0;1207;0;0;0;12482;-1972;-1061;0;0;-3419;-6451;6032;1248;899;-3193;-3597;-14;0;203;-1209;-5663;369;-17;352;0;0;352;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4484490;b3S;S5;I;2;BIRIGUI;SP;43070;10502;0;1906;0;0;0;12408;-2828;-31;0;0;-649;-3509;8899;1804;937;-3156;-2563;-35;0;197;-2778;-5594;3305;-14;3290;0;0;3290;-534
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;S5;I;2;LAGOA DA PRATA;MG;43070;10020;0;2378;0;0;0;12399;-3952;0;0;0;-751;-4703;7695;1747;1365;-4758;-3310;-81;0;603;-258;-4692;3004;13;3016;49;-23;3043;-1074
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PARAÍSO DO TOCANTINS E REGIÃO LTDA;26960328;b3S;S5;I;2;PARAISO DO NORTE DO TOCANTINS;TO;43070;10622;0;1722;0;0;0;12344;-1888;-712;0;0;-3299;-5899;6444;1107;419;-3358;-3596;-74;0;494;-523;-5530;914;7;921;-91;0;830;-990
GAZIN - PRUDENCIAL;1000080824;n1;S4;C;2;DOURADINA;PR;43070;12084;0;229;0;0;0;12314;-890;0;0;0;-1726;-2616;9698;10556;0;-4911;-2687;-1522;0;285;-120;1601;11298;-3;11295;-4877;-2317;4101;-1032
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;S5;I;2;PASSO FUNDO;RS;43070;5306;0;6968;0;0;0;12274;-7344;0;0;0;-198;-7542;4732;68;0;-956;-973;-6;0;0;1;-1868;2865;-2;2863;-15;-60;2788;-893
COOPERATIVA DE CRÉDITO SICREDI CENTRO PERNAMBUCANA;41255225;b3S;S5;I;2;CARUARU;PE;43070;10061;0;2164;0;0;0;12225;-2708;0;0;0;-662;-3370;8855;350;520;-2714;-2027;-10;8;360;-976;-4490;4366;1;4365;0;-42;4323;-3191
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;S5;I;2;UBERLANDIA;MG;43070;5757;0;6422;0;0;0;12179;-4745;-1087;0;0;-384;-6217;5962;1122;954;-4164;-1987;-115;0;1020;-164;-3334;2628;-67;2561;-273;-152;2137;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. – SICOOB NOSSACOOP;1760242;b3S;S5;I;2;BELO HORIZONTE;MG;43070;10919;0;1189;0;0;0;12109;-3461;-277;0;0;-658;-4396;7713;887;313;-3227;-3051;-123;0;608;-364;-4957;2756;-103;2653;29;0;2682;-1605
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS LTDA - SICOOB CARLOS CHAGAS;41753500;b3S;S5;I;2;CARLOS CHAGAS;MG;43070;9182;0;2920;0;0;0;12102;-2757;-1101;0;0;-911;-4769;7333;599;272;-3098;-2397;-62;0;291;-394;-4789;2544;0;2544;-79;-91;2374;-793
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE UMUARAMA - SICOOB ARENITO;7026923;b3S;S5;I;2;UMUARAMA;PR;43070;9222;0;2865;0;0;0;12087;-3377;-683;0;0;-1663;-5722;6364;1039;1510;-3211;-2880;-48;0;358;-836;-4068;2297;-13;2284;-87;0;2197;-622
SICOOB AC CREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE E NORDESTE MINEIRO LTDA.;1559914;b3S;S5;I;2;GOVERNADOR VALADARES;MG;43070;9241;0;2811;0;0;0;12051;-3181;0;0;0;-597;-3778;8273;1339;1078;-4441;-3745;-126;0;487;-285;-5693;2580;-6;2573;55;0;2629;-1029
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;S4;I;2;RIO DE JANEIRO;RJ;43070;121;0;11901;-33;0;0;11989;0;0;0;0;0;0;11989;20638;163;-19700;-13748;-2380;773;3752;-1345;-11847;143;-29;114;370;0;483;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA MATA MINEIRA LTDA - SICOOB CREDIMATA;1152097;b3S;S5;I;2;VOLTA GRANDE;MG;43070;8169;0;3765;0;0;0;11934;-3306;-467;0;0;-1184;-4957;6977;1405;2257;-5796;-3505;-110;0;929;-646;-5466;1511;27;1539;-136;0;1402;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;S5;I;2;CONSTANTINA;RS;43070;9557;0;2320;0;0;0;11877;-2556;-1808;0;0;-2762;-7126;4751;2051;90;-1907;-1902;0;0;0;-696;-2364;2387;-99;2288;-19;0;2269;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE ARARAQUARA E REGIÃO - SICREDI CENTRO NORTE SP;73113243;b3S;S5;I;2;ARARAQUARA;SP;43070;8420;0;3427;0;0;0;11847;-3699;-45;0;0;-586;-4330;7518;1552;819;-4335;-2615;-51;0;339;-1605;-5895;1622;6;1628;0;0;1628;-588
COOPERATIVA DE CREDITO DO CENTRO LESTE DE RONDÔNIA LTDA - CREDISIS LESTE;3612764;b3S;S5;I;2;CACOAL;RO;43070;10729;0;1117;0;0;0;11846;-2349;-142;0;0;-1152;-3643;8203;434;64;-2483;-2326;0;0;16;-65;-4360;3843;1;3842;1;0;3841;-692
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED REGIÃO DA CAMPANHA LTDA - UNICRED REGIÃO DA CAMPANHA;1705236;b3S;S5;I;2;SANTANA DO LIVRAMENTO;RS;43070;10908;0;904;0;0;0;11812;-3620;0;0;0;-1052;-4672;7140;605;70;-1285;-2214;-13;0;354;-49;-2532;4608;1;4609;-20;-516;4073;-524
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;S5;I;2;SAO PAULO;SP;43070;11315;0;494;0;0;0;11809;0;0;0;0;-979;-979;10830;0;0;-601;-106;-105;0;185;-344;-972;9858;-2;9856;-117;0;9739;-10397
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71243034;b3S;S5;I;2;CAPELINHA;MG;43070;9083;0;2521;0;0;0;11604;-2401;-508;0;0;-1309;-4218;7386;1300;1024;-3579;-2594;-59;0;513;-514;-3909;3477;5;3482;-130;-177;3175;-907
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;S5;I;2;BELO HORIZONTE;MG;43070;7896;0;3703;0;0;0;11599;-4957;-14;0;0;-484;-5454;6145;315;48;-1763;-1302;-34;0;619;-599;-2717;3427;0;3427;12;-205;3234;-2310
LECCA - PRUDENCIAL;1000080680;n1;S4;C;2;RIO DE JANEIRO;RJ;43070;8630;0;2905;0;0;0;11535;-4264;0;0;0;1826;-2438;9097;130;1277;-26;-8539;-465;5;861;-2849;-9606;-509;0;-509;794;0;285;0
SENFF S.A. - CFI - PRUDENCIAL;1000083670;n1;S4;I;2;CURITIBA;PR;43070;11012;0;459;0;0;0;11471;-1950;0;0;0;-2949;-4899;6572;166;5;-22;-3214;-449;0;90;-10;-3433;3139;-3;3136;-984;0;2152;-769
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;S5;I;2;IPATINGA;MG;43070;7906;0;3536;0;0;0;11443;-3350;-5;0;0;-744;-4099;7343;1901;1857;-5076;-4112;-105;0;782;-506;-5259;2085;-12;2073;130;0;2202;-2171
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DA ZONA DA MATA MINEIRA E SUL DO ESPÍRITO SANTO;86389236;b3S;S5;I;2;UBA;MG;43070;7343;0;4079;0;0;0;11422;-4409;-15;0;0;-2146;-6571;4852;1017;535;-2783;-2640;-57;0;435;-239;-3732;1120;-48;1072;-31;0;1041;-475
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;S5;I;2;XANXERE;SC;43070;7885;0;3473;0;0;0;11359;-4478;-332;0;0;-1479;-6288;5070;753;932;-3878;-2467;-64;0;142;-192;-4775;296;455;751;-149;0;602;0
COOPERATIVA  DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIRONDÔNIA LTDA;1664968;b3S;S5;I;2;PORTO VELHO;RO;43070;8604;0;2741;0;0;0;11345;-3149;0;0;0;-870;-4019;7326;846;714;-3036;-2709;-56;0;339;-263;-4165;3161;-28;3133;-48;0;3085;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS REGIÕES SUDOESTE, SUL E OESTE DE GOIÁS;3047549;b3S;S5;I;2;RIO VERDE;GO;43070;8856;0;2380;0;0;0;11237;-2677;-241;0;0;-1283;-4200;7036;564;894;-3146;-2815;-61;0;473;-397;-4487;2549;-49;2500;-41;0;2459;-1313
COOPERATIVA DE CREDITO CREDIMOTA   SICOOB CREDIMOTA;66788142;b3S;S5;I;2;CANDIDO MOTA;SP;43070;7845;0;3377;0;0;3;11225;-2179;-1327;0;0;-1311;-4817;6407;1116;438;-4067;-2619;-65;0;1074;-656;-4779;1628;0;1628;-164;0;1464;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI;2144899;b3S;S5;I;2;OURO PRETO DO OESTE;RO;43070;10269;0;927;0;0;0;11196;-547;-1586;0;0;-1085;-3217;7979;821;895;-3975;-2533;-105;0;645;-402;-4655;3323;30;3353;-59;0;3294;-651
SOCINAL S.A. CFI - PRUDENCIAL;1000083577;n1;S4;I;2;ARARUAMA;RJ;43070;11029;0;164;0;0;0;11193;-6524;0;0;0;-2940;-9463;1729;3132;0;-783;-1396;-500;0;9;-1440;-979;750;0;750;-1518;0;-768;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COSAN - BARRACRED COSAN;1439107;b3S;S5;I;2;BARRA BONITA;SP;43070;9439;0;1575;0;0;0;11014;0;0;0;0;-46;-46;10969;104;0;-2016;-810;-88;0;1320;1;-1490;9478;-286;9193;-647;0;8545;-3999
STARA FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083711;n1;S4;I;2;NAO-ME-TOQUE;RS;43070;10517;0;453;0;0;0;10970;-3218;-9;0;0;-209;-3436;7535;0;0;-673;-644;-451;0;843;-7;-932;6603;63;6666;-3038;0;3628;0
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;S4;I;2;PORTO ALEGRE;RS;43070;0;0;10882;0;0;0;10882;-10569;0;0;0;0;-10569;314;0;0;-766;498;0;0;4;-12;-276;37;0;38;0;0;38;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;S5;I;2;ARAGUARI;MG;43070;9330;0;1411;0;0;0;10741;-1656;-2218;0;0;-2199;-6074;4667;628;369;-2650;-2236;-58;0;935;-400;-3413;1254;-46;1208;-98;0;1110;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL  PLANALTO SERRA;5863726;b3S;S5;I;2;SANANDUVA;RS;43070;7846;0;2691;0;0;0;10537;-2697;-1293;0;0;-553;-4543;5994;1783;253;-2957;-2263;-3;0;4;-492;-3676;2318;-165;2154;-28;0;2125;0
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;S5;I;2;ROLANDIA;PR;43070;5693;0;4774;0;0;0;10467;-3165;-1270;0;0;-2325;-6761;3706;329;380;-4052;-2048;-29;0;2576;-617;-3461;246;28;274;-6;0;268;0
COOPERATIVA DE CRÉDITO DO OESTE MINEIRO E REGIÃO METROPOLITANA DE BELO HORIZONTE LTDA. - SICOOB CREDIOESTE;25420696;b3S;S5;I;2;ABAETE;MG;43070;8525;0;1915;0;0;0;10440;-2051;-827;0;0;-1950;-4828;5612;1477;1284;-4534;-2986;-77;0;481;-1371;-5727;-114;-61;-175;-63;0;-238;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;S5;I;2;ERECHIM;RS;43070;8813;0;1592;0;0;0;10405;-2854;-535;0;0;-2858;-6247;4158;728;164;-1444;-1363;-20;0;346;-491;-2080;2078;-37;2041;-10;-104;1927;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.;41805003;b3S;S5;I;2;PIUMHI;MG;43070;7704;0;2630;0;0;0;10334;-2944;-464;0;0;-828;-4236;6098;799;359;-3016;-2244;-82;0;401;-448;-4231;1867;-3;1864;35;0;1898;-1127
RPW SCMEPP - PRUDENCIAL;1000083209;n1;S5;I;2;SAO PAULO;SP;43070;8500;0;1745;0;0;0;10245;-5567;0;0;0;-22;-5589;4656;0;1763;-707;-4019;-303;0;93;-163;-3337;1319;0;1319;-33;0;1286;-1186
VALOR - PRUDENCIAL;1000083223;n1;S5;I;2;SAO PAULO;SP;43070;10004;0;173;0;0;0;10177;0;0;0;0;-3399;-3399;6779;0;0;-310;-2669;-460;0;2;-2;-3439;3340;0;3340;-902;0;2438;-825
PARMETAL DTVM LTDA - PRUDENCIAL;1000084019;n2;S4;I;2;SAO PAULO;SP;43070;0;0;6239;662;3244;0;10145;0;0;0;0;0;0;10145;0;0;-1508;-3923;-472;0;0;-316;-6219;3926;-421;3505;-439;0;3066;0
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;S4;I;2;RIO DE JANEIRO;RJ;43070;6993;0;3077;0;0;0;10070;-6641;0;0;0;477;-6165;3905;43;637;-3493;-2404;-461;-720;5275;-1489;-2613;1292;-2;1290;-533;0;757;0
COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E VALE DO ITAPOCÚ - SICOOB MULTICREDI;2883398;b3S;S5;I;2;BLUMENAU;SC;43070;8603;0;1440;0;0;0;10043;-2112;-3;0;0;-1155;-3270;6773;528;657;-2361;-2237;-49;0;496;-402;-3370;3402;31;3434;-58;0;3376;-984
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1259518;b3S;S5;I;2;RIO CLARO;SP;43070;6788;0;3247;0;0;0;10035;-3487;-15;0;0;-112;-3615;6420;784;246;-2744;-2924;-34;0;286;-260;-4645;1775;12;1787;-22;0;1765;0
COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA. - SICOOB;1187961;b3S;S5;I;2;BRASILIA;DF;43070;6975;0;2972;0;0;25;9972;-2055;-1405;0;0;-828;-4287;5684;1277;698;-4187;-3350;-134;0;647;-319;-5368;316;343;659;-204;0;455;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR LTDA. - SICOOB COFAL;21797311;b3S;S5;I;2;BELO HORIZONTE;MG;43070;7042;0;2902;0;0;0;9944;-3827;0;0;0;-98;-3926;6018;405;358;-2131;-1263;-68;0;188;-99;-2609;3409;3;3411;14;0;3425;-1558
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITURAMA LTDA. - SICOOB CREDIRAMA;3412878;b3S;S5;I;2;ITURAMA;MG;43070;7955;0;1983;0;0;0;9939;-1552;-1912;0;0;-124;-3588;6351;615;585;-2523;-1871;-93;0;251;-258;-3295;3056;2;3058;-100;-100;2858;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO SUL DE MINAS LTDA. - UNICRED SUL DE MINAS;71418784;b3S;S5;I;2;VARGINHA;MG;43070;6365;0;3448;0;0;0;9813;-3523;0;0;0;-320;-3843;5971;1063;555;-2280;-2637;-21;0;32;-118;-3405;2566;-42;2523;-8;0;2516;-281
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26178111;b3S;S5;I;2;LAGOA DA PRATA;MG;43070;7448;0;2345;0;0;0;9793;-2642;-617;0;0;-336;-3595;6198;867;263;-3001;-2026;-68;0;293;-271;-3943;2256;-25;2231;-102;-43;2086;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;S5;I;2;PARA DE MINAS;MG;43070;3593;0;6187;0;0;0;9780;-4944;-105;0;0;-153;-5202;4578;498;511;-1875;-1358;-41;0;3153;-139;749;5326;-23;5303;-112;0;5191;0
BECKER FINANCEIRA S.A. - CFI;1000084507;n1;S4;I;2;CERRO LARGO;RS;43070;9658;0;119;0;0;0;9777;-1095;0;0;0;-1116;-2211;7566;0;390;-350;-1358;-414;0;0;1;-1733;5833;0;5833;-2487;0;3346;-651
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MONTE CARMELO E REGIÃO LTDA - SICOOB MONTECREDI;71392047;b3S;S5;I;2;MONTE CARMELO;MG;43070;6182;0;3566;0;0;0;9748;-3290;-1330;0;0;-481;-5100;4648;469;128;-1262;-1102;-37;0;293;-222;-1733;2915;-10;2905;-88;-38;2780;-381
SICREDI JURISCRED - COOPERATIVA DE CRÉDITO DOS MEMBROS DO PODER JUDICIÁRIO, DO MINISTÉRIO PÚBLICO, DA ADVOCACIA, DE ÓRGÃOS JURÍDICOS E DE SERVIDORES PÚBLICOS ESTADUAIS E MUNICIPAIS EM ALAGOAS;4179861;b3S;S5;I;2;MACEIO;AL;43070;7014;0;2712;0;0;0;9726;-2666;0;0;0;-54;-2721;7005;252;318;-1903;-1010;-31;8;366;-1141;-3141;3864;-48;3816;0;-110;3706;-2963
COOPERATIVA ECONOMIA CRÉDITO MÚTUO SERVIDORES PODER JUDICIÁRIO, TRIBUNAL CONTAS ESTADUAL E SERVIDORES ÓRGÃOS ENTIDADES ÁREA CIÊNCIA TECNOLOGIA NO ESTADO DO RIO DE JANEIRO LTDA.;2000895;b3S;S5;I;2;RIO DE JANEIRO;RJ;43070;8942;0;675;0;0;0;9617;-2304;-159;0;0;-248;-2710;6907;211;79;-2367;-1738;-30;0;1852;-368;-2361;4546;1;4545;-4;0;4541;-3903
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;43070;7903;0;1555;0;0;0;9458;-1794;-1329;0;0;-2723;-5846;3612;941;1263;-2317;-2619;-59;0;605;-754;-2941;671;333;1004;-231;-201;573;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO RIO DE JANEIRO - SICOOB FLUMINENSE;2931668;b3S;S5;I;2;CAMPOS DOS GOYTACAZES;RJ;43070;8655;0;746;0;0;0;9401;-1667;-196;0;0;-1727;-3590;5811;2060;709;-3839;-4276;-69;0;1121;-360;-4654;1157;60;1217;-153;0;1064;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DO ESTADO DE GOIÁS LTDA;4406371;b3S;S5;I;2;GOIANIA;GO;43070;8673;0;639;0;0;0;9313;-1016;0;0;0;-4195;-5211;4101;974;1431;-2773;-2447;-25;0;406;-254;-2688;1413;-1468;-55;-94;0;-149;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;S5;I;2;FLORIANOPOLIS;SC;43070;4770;0;4539;0;0;0;9309;-5286;0;0;0;115;-5171;4138;1035;29;-1591;-2511;-48;0;46;-93;-3133;1005;9;1014;-18;0;996;-291
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DAS FLORES, DAS ÁGUAS E DOS VENTOS SP - SICREDI FORÇA DOS VENTOS SP;57647653;b3S;S4;I;2;HOLAMBRA;SP;43070;6974;0;2271;0;0;0;9246;-2193;-310;0;0;-580;-3083;6163;1646;908;-3468;-2517;-67;0;267;-2528;-5759;404;20;424;-41;0;382;0
VR - PRUDENCIAL;1000080408;b1;S4;C;2;BARUERI;SP;43070;0;0;9227;0;0;0;9227;-5133;0;0;0;0;-5133;4093;5;122;-1847;-2407;-224;-9172;908;-5795;-18409;-14316;-3;-14318;-16235;0;-30554;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO SUDOESTE DO PARANÁ - RODOCRÉDITO;10311218;b3S;S5;I;2;FRANCISCO BELTRAO;PR;43070;7448;0;1771;0;0;0;9219;-1903;-266;0;0;-2171;-4340;4879;724;380;-1871;-1889;-7;0;61;-425;-3028;1852;-57;1794;0;-109;1685;-1376
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PITANGUI, PAPAGAIOS, MARAVILHAS E REGIÃO LTDA. - SICOOB CREDICOOP;41931221;b3S;S5;I;2;PITANGUI;MG;43070;6943;0;2245;0;0;0;9188;-2452;-258;0;0;-952;-3662;5526;463;542;-3060;-1589;-40;0;292;-219;-3610;1916;-40;1876;-45;0;1831;0
F D GOLD DTVM LTDA - PRUDENCIAL;1000083993;n2;S4;I;2;SAO PAULO;SP;43070;0;0;9134;0;0;0;9134;0;0;0;0;0;0;9134;0;0;-902;-5993;-425;0;2;-1;-7319;1815;0;1815;-670;0;1145;-376
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL, DOS SERVIDORES DA SECRETARIA DE SAÚDE E DOS TRABALHADORES EM ENSINO DO DISTRITO FEDERAL LTDA.   SICOOB EXECUTIVO;694877;b3S;S5;I;2;BRASILIA;DF;43070;8075;0;1056;0;0;0;9130;-1763;-504;0;0;-392;-2658;6472;800;1205;-2734;-3324;-57;0;396;-555;-4269;2203;-81;2122;-4;0;2118;-179
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DA MANTIQUEIRA LTDA. - SICOOB CREDICAMPO;21661202;b3S;S5;I;2;ENTRE RIOS DE MINAS;MG;43070;5722;0;3397;0;0;0;9119;-2847;-284;0;0;-590;-3721;5398;913;1262;-3164;-2684;-61;0;496;-356;-3594;1804;1;1803;-125;-274;1404;-521
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV. MUNICIPAIS DE SÃO PAULO E MAUÁ, SERV. PÚBLICOS, EMPRESÁRIOS E PROF. LIBERAIS DA REGIÃO METROP. OESTE DA CAPITAL DE SÃO PAULO   SICOOB COOPERCREDI-SP;915950;b3S;S5;I;2;SAO PAULO;SP;43070;8727;0;355;0;0;0;9082;-452;0;0;0;-1962;-2414;6668;130;157;-2967;-1930;-22;0;706;-95;-4021;2647;19;2665;0;-348;2318;-3647
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO DO CENTRO OESTE DE MINAS LTDA - SICOOB CREDESP;1703620;b3S;S5;I;2;BOM DESPACHO;MG;43070;7160;0;1911;0;0;0;9071;-2716;-227;0;0;-415;-3357;5713;1144;564;-2415;-2022;-77;0;11;-286;-3082;2632;-27;2605;29;0;2634;-756
BANCO KOMATSU DO BRASIL - PRUDENCIAL;1000084576;b2;S4;I;3;SAO PAULO;SP;43070;6691;1326;897;0;0;0;8914;-196;-462;-985;0;-517;-2161;6754;100;18;-4169;-1194;-370;0;12;0;-5603;1150;14;1164;-687;0;477;0
CAMBIONET CC LTDA - PRUDENCIAL;1000082286;n2;S4;I;2;PORTO ALEGRE;RS;43070;0;0;117;0;8788;0;8905;0;0;0;0;0;0;8905;293;0;-1267;-5167;-450;0;0;-415;-7006;1899;285;2185;-862;0;1323;-224
UNIPRIME CAMPOS GERAIS - COOPERATIVA DE CRÉDITO LTDA.;3234384;b3S;S5;I;2;PONTA GROSSA;PR;43070;4514;0;4374;0;0;0;8888;-4568;-7;0;0;-95;-4669;4219;428;147;-1676;-1667;-8;0;172;-219;-2822;1397;-32;1365;-12;-11;1342;-883
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;43070;594;0;8285;0;0;0;8879;-6122;-777;0;0;-95;-6994;1885;96;0;-3873;-1167;0;0;3069;0;-1875;10;-10;0;0;0;0;0
ALBATROSS CCV S.A - PRUDENCIAL;1000082499;n2;S4;I;2;SAO PAULO;SP;43070;0;0;320;0;8545;0;8866;0;0;0;0;-309;-309;8557;846;0;-1045;-6607;-495;0;11;-213;-7503;1054;0;1054;10;0;1064;-435
MOMENTO DTVM LTDA. - PRUDENCIAL;1000084181;n2;S4;I;2;RIO DE JANEIRO;RJ;43070;0;0;8840;0;0;0;8840;0;0;0;0;0;0;8840;347;0;-114;-388;-427;0;0;0;-583;8257;0;8257;-3723;0;4534;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA OESTE CATARINENSE - CRESOL OESTE CATARINENSE;3965737;b3S;S5;I;2;XAXIM;SC;43070;7794;0;1025;0;0;0;8820;-1743;-1702;0;0;-1453;-4898;3921;657;554;-2113;-1907;-11;0;234;-971;-3558;363;-86;277;-40;0;237;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS INDUSTRIAIS VINCULADOS À FIEMG LTDA - SICOOB CREDIFIEMG;7469260;b3S;S5;I;2;BELO HORIZONTE;MG;43070;6088;0;2721;0;0;0;8810;-3348;0;0;0;-1110;-4458;4352;538;478;-1388;-1050;-26;0;178;-362;-1632;2720;1;2721;-49;-55;2617;-985
