Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA UNIÃO BRASILEIRA DE EDUCAÇÃO E ENSINO, UNIÃO NORTE BRASILEIRA DE EDUCAÇÃO E CULTURA & UNIÃO BRASILIENSE DE EDUCAÇÃO E CULTURA LTDA - COOMAR;2588819;b3S;;I;2;BELO HORIZONTE;MG;42614;327;0;10;0;0;0;337;0;0;0;0;-28;-28;309;0;0;-75;-88;0;0;70;0;-94;215;0;215;0;0;215;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SIDERÚRGICAS, METALÚRGICAS E ELETRO-MECÂNICAS DE JOÃO MONLEVADE LTDA. - SICOOB CREDIBELGO;24235459;b3S;;I;2;JOAO MONLEVADE;MG;42614;331;0;6;0;0;0;336;1;-34;0;0;-41;-76;261;0;0;-148;-90;0;0;13;-1;-226;34;3;37;0;0;37;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM;67031757;b3S;;I;2;SAO PAULO;SP;42614;99;0;234;0;0;0;333;0;0;0;0;2;2;335;0;0;-26;-46;0;0;0;0;-72;263;0;263;0;0;263;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES SINDICALIZADOS DA ÁREA DE SAÚDE E AFINS NA REGIÃO METROPOLITANA DE NATAL   SICOOB SINDICRED RN;17442343;b3S;;I;2;NATAL;RN;42614;282;0;47;0;0;0;330;-83;0;0;0;-248;-332;-2;32;61;-82;-153;1;0;11;-6;-139;-141;0;-141;1;0;-141;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS MUNICIPAIS DE ITAPIRA;2115870;b3S;;I;2;ITAPIRA;SP;42614;321;0;6;0;0;0;328;-11;-3;0;0;0;-14;313;0;0;-66;-56;0;0;0;-6;-128;186;0;186;0;-3;182;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO AVIBRAS;43268960;b3S;;I;2;JACAREI;SP;42614;319;0;9;0;0;0;328;0;0;0;0;-5;-5;323;0;0;-64;-35;0;0;19;0;-81;242;0;242;0;0;242;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO;1504952;b3S;;I;2;SAO PAULO;SP;42614;215;0;112;0;0;0;327;0;0;0;0;-2;-2;325;0;0;-106;-39;0;0;0;0;-145;180;-2;177;0;0;177;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - SICOOB COOPERFAC;57259525;b3S;;I;2;JABOTICABAL;SP;42614;313;0;2;0;0;0;315;0;-7;0;0;-50;-57;258;0;0;-139;-58;1;0;0;-27;-224;35;0;35;0;-3;32;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA;29341260;b3S;;I;2;RIO DE JANEIRO;RJ;42614;263;0;52;0;0;0;314;0;0;0;0;22;22;336;0;0;-180;-70;0;0;58;0;-192;144;141;285;-5;0;280;0
CREDICORES - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DE SEGUROS DO ESPÍRITO SANTO;2996857;b3S;;I;2;VITORIA;ES;42614;298;0;11;0;0;0;309;-44;1;0;0;-17;-62;247;10;2;-90;-150;0;0;0;-60;-288;-41;0;-42;0;0;-42;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA OWENS CORNING FIBERGLAS AMÉRICA DO SUL;48172860;b3S;;I;2;RIO CLARO;SP;42614;282;0;26;0;0;0;308;-61;0;0;0;-21;-82;226;0;0;0;-119;0;0;4;0;-115;111;0;111;0;0;111;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141155;b3S;;I;2;SAO GONCALO;RJ;42614;307;0;0;0;0;0;307;0;0;0;0;0;0;307;0;0;-165;-148;0;0;29;0;-284;24;0;24;0;0;24;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DAS  SECRETARIAS DA AGRICULTURA, MEIO AMBIENTE E DESENVOLVIMENTO AGRÍCOLA DO ESTADO DE SÃO PAULO - COOPERCERES;2208747;b3S;;I;2;SAO PAULO;SP;42614;226;0;69;0;0;0;295;0;0;0;0;-19;-19;277;0;0;-59;-86;0;0;3;0;-142;135;0;135;0;0;135;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO;48140925;b3S;;I;2;MAUA;SP;42614;261;0;27;0;0;0;287;-17;0;0;0;-50;-67;220;0;0;-62;-37;0;0;0;0;-99;121;0;121;0;0;121;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI;88952130;b3S;;I;2;CHARQUEADAS;RS;42614;208;0;78;0;0;0;286;-2;0;0;0;-20;-22;264;0;0;-36;-41;0;0;0;0;-77;187;0;187;0;0;187;-129
COOPERATIVA DE CREDITO CLASSICA DOS FUNCIONARIOS E PRESTADORES DE SERVIÇOS DAS EMPRESAS LIGADAS AO GRUPO EUCATUR LTDA. - EUCRED;21110927;b3S;;I;2;JI-PARANA;RO;42614;223;0;59;0;0;0;281;-60;0;0;0;-6;-66;215;13;3;-44;-83;0;0;0;-11;-122;93;0;93;0;0;93;-37
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA;28244622;b3S;;I;2;RIO DE JANEIRO;RJ;42614;250;0;29;0;0;0;279;0;0;0;0;0;0;279;0;0;-82;6;-6;0;0;-12;-95;185;-1;184;0;0;184;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB PARAGUASSU;4588258;b3S;;I;2;GOVERNADOR MANGABEIRA;BA;42614;201;0;78;0;0;0;279;-69;-7;0;0;-37;-113;166;1;34;-76;-123;0;0;0;-16;-180;-14;0;-14;0;0;-14;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE INSTITUICOES FINANCEIRAS PUBLICAS NO ESTADO DO ESPIRITO SANTO - CREDBRASIL-ES;2869663;b3S;;I;2;VITORIA;ES;42614;254;0;24;0;0;0;278;-8;0;0;0;5;-2;275;0;0;-89;-38;-2;0;12;0;-116;159;0;159;-4;0;155;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA VALE FERTILIZANTES DE UBERABA - COPERURA LTDA.;17607375;b3S;;I;2;UBERABA;MG;42614;249;0;28;0;0;0;278;0;0;0;0;10;10;288;2;0;-46;-41;-2;0;0;0;-87;201;0;201;-16;-8;177;-74
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP;5746715;b3S;;I;2;BELO HORIZONTE;MG;42614;202;0;72;0;0;0;274;-23;0;0;0;-31;-53;220;0;0;-128;-109;0;0;0;1;-237;-17;-2;-19;0;0;-19;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS LIGADOS AO SINDICATO NACIONAL DOS APOSENTADOS, PENSIONISTAS E IDOSOS DA FORÇA SINDICAL - SICOOB COOPERNAPI;16564240;b3S;;I;2;SAO PAULO;SP;42614;96;0;173;0;0;0;270;-75;0;0;0;-11;-86;184;7;18;-87;-115;-1;0;1;-5;-183;1;0;1;-2;0;1;0
COOPSEBRAE - COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SEBRAE/PB, SEBRAE/RN E SESC, SENAC E SENAR EM JOÃO PESSOA;41219353;b3S;;I;2;JOAO PESSOA;PB;42614;217;0;52;0;0;0;269;-34;0;0;0;-11;-45;224;3;4;-36;-72;0;0;0;-54;-155;69;-2;67;1;0;66;-62
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;;I;2;CONTAGEM;MG;42614;201;0;68;0;0;0;269;0;0;0;0;-3;-3;266;2;0;-94;-41;1;0;0;0;-134;132;0;132;0;0;132;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERVIDORES PÚBLICOS ATIVOS, INATIVOS E PENSIONISTAS DA ADMINISTRAÇÃO DIRETA, INDIRETA E ASSEMBLÉIA LEGISLATIVA DO ESTADO DO RIO GRANDE SUL - COOPSERGS;5591437;b3S;;I;2;PORTO ALEGRE;RS;42614;259;0;8;0;0;0;267;0;0;0;0;-26;-26;241;93;0;-228;-159;-6;0;4;0;-296;-55;0;-55;0;0;-55;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO AKZO NOBEL BRASIL - COOP AKZONOBEL;57996878;b3S;;I;2;MAUA;SP;42614;231;0;34;0;0;0;265;0;0;0;0;-44;-44;221;0;0;-93;-41;1;0;0;0;-134;87;0;87;0;0;87;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;52935442;b3S;;I;2;SAO PAULO;SP;42614;250;0;14;0;0;0;264;0;0;0;0;-25;-25;239;0;0;-43;-58;0;0;0;0;-100;139;0;139;0;-3;136;0
MOMENTO DTVM LTDA. - PRUDENCIAL;1000084181;n2;;I;2;RIO DE JANEIRO;RJ;42614;0;0;262;0;0;0;262;0;0;0;0;0;0;262;162;0;-43;-121;-13;0;5;0;-11;251;0;251;0;0;251;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE PARKER HANNIFIN;45214947;b3S;;I;2;JACAREI;SP;42614;229;0;32;0;0;0;261;0;0;0;0;-19;-19;242;0;0;-45;-35;0;0;0;0;-80;162;0;162;0;0;162;0
GLOBAL SCM LTDA - PRUDENCIAL;1000083278;n1;;I;2;AMERICANA;SP;42614;260;0;0;0;0;0;260;0;-11;0;0;-48;-59;202;0;32;-4;-57;-13;0;0;0;-42;160;0;160;-34;0;126;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E SERVIDORES PÚBLICOS DO ESTADO DE MATO GROSSO DO SUL - SICOOB COCRESUL;24610065;b3S;;I;2;CAMPO GRANDE;MS;42614;196;0;63;0;0;0;259;-72;0;0;0;-35;-106;153;48;22;-97;-140;1;0;41;-8;-134;19;0;19;0;0;19;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;6077760;b3S;;I;2;RIO CLARO;SP;42614;224;0;34;0;0;0;257;-24;0;0;0;-5;-29;229;0;0;0;-87;0;0;1;0;-86;142;0;142;0;0;142;0
SINGRATUR CC LTDA. - PRUDENCIAL;1000082389;n2;;I;2;MARINGA;PR;42614;0;0;8;0;246;0;254;0;0;0;0;0;0;254;0;0;-99;-92;-13;0;11;-4;-198;56;0;56;-21;0;36;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE;3990888;b3S;;I;2;PORTO ALEGRE;RS;42614;246;0;6;0;0;0;251;-2;0;0;0;-18;-20;231;1;0;-111;-121;0;0;0;0;-231;0;0;0;0;0;0;0
NUMATUR CC LTDA - PRUDENCIAL;1000082451;n2;;I;2;SAO PAULO;SP;42614;0;0;27;0;224;0;251;0;0;0;0;0;0;251;16;0;-70;-102;-13;0;0;0;-169;82;0;82;-29;0;53;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN;731320;b3S;;I;2;ORLANDIA;SP;42614;235;0;13;0;0;0;248;0;0;0;0;-23;-23;225;0;0;0;-28;0;0;0;0;-28;198;0;198;0;0;198;0
COOPERATIVA DE CRÉDITO RURAL HORIZONTES NOVOS DE IJUÍ - CREHNOR NOROESTE;7268732;b3S;;I;2;IJUI;RS;42614;224;0;21;0;0;0;245;-59;-20;0;0;-77;-156;89;0;28;-114;-201;-1;0;2;-37;-323;-234;-1;-235;0;0;-235;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ARAPONGA - CRESOL ARAPONGA;7016503;b3S;;I;2;ARAPONGA;MG;42614;152;0;93;0;0;0;245;-79;-30;0;0;1;-108;137;12;38;-53;-43;0;0;5;-33;-76;61;-2;59;-2;1;56;-19
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL;53272365;b3S;;I;2;VALINHOS;SP;42614;201;0;43;0;0;0;244;0;0;0;0;-10;-10;234;0;0;-98;-60;1;0;0;0;-158;77;1;76;0;-8;68;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO IRB-BRASIL RE LTDA.;42153585;b3S;;I;2;RIO DE JANEIRO;RJ;42614;69;0;173;0;0;0;242;0;0;0;0;0;0;242;6;0;-54;-88;0;0;12;0;-123;118;0;118;0;0;118;-114
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE IBAITI - CRESOL IBAITI;11239236;b3S;;I;2;IBAITI;PR;42614;191;0;46;0;0;0;236;-53;-39;0;0;6;-86;151;11;25;-59;-66;0;0;3;-51;-137;14;-2;11;1;0;10;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DOS CORREIOS NOS ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E PARANÁ - CREDCORREIOS;87956355;b3S;;I;2;PORTO ALEGRE;RS;42614;210;0;22;0;0;0;232;-2;0;0;0;-77;-78;154;3;0;-123;-165;0;0;0;-2;-288;-134;2;-132;0;0;-132;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;b3S;;I;2;ILHA SOLTEIRA;SP;42614;212;0;17;0;0;0;230;0;0;0;0;0;0;229;0;0;-41;-26;0;0;0;-26;-93;136;0;136;0;-4;133;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DO GRUPO EMPRESARIAL A COSTA LTDA.;20062766;b3S;;I;2;VISCONDE DO RIO BRANCO;MG;42614;199;0;30;0;0;0;229;0;0;0;0;6;6;236;0;0;-84;-22;-2;0;8;0;-99;136;0;136;-4;0;132;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA ASCAR/EMATER-RS LTDA-CRESAL;90278987;b3S;;I;2;PORTO ALEGRE;RS;42614;93;0;136;0;0;0;229;-78;0;0;0;-1;-80;149;7;0;-25;-28;0;0;0;-2;-48;101;0;101;-38;0;63;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ;43446335;b3S;;I;2;SAO PAULO;SP;42614;175;0;51;0;0;0;227;0;0;0;0;0;0;227;0;0;-4;-63;0;0;1;0;-66;161;0;161;0;0;161;0
EBADIVAL - E BAGGIO DTVM LTDA - PRUDENCIAL;1000083876;n2;;I;2;CURITIBA;PR;42614;0;0;40;0;186;0;226;0;0;0;0;0;0;226;0;0;-77;-154;-11;0;0;0;-241;-16;0;-16;0;0;-16;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONSANTO;59133793;b3S;;I;2;SAO PAULO;SP;42614;224;0;0;0;0;0;224;0;0;0;0;-2;-2;222;0;0;-87;-38;0;0;0;0;-125;97;0;97;0;0;97;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS ADVOGADOS DO ESTADO DO RIO DE JANEIRO LTDA.;7755335;b3S;;I;2;RIO DE JANEIRO;RJ;42614;177;0;47;0;0;0;223;-82;0;0;0;-168;-250;-27;23;12;-209;-132;-3;0;0;-6;-316;-342;0;-342;0;0;-342;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ESTABELECIMENTOS HOSPITALARES DO SUL DO ESTADO DO ESPIRITO SANTO - SULCRED;31746993;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;42614;223;0;0;0;0;0;223;0;0;0;0;649;649;872;1;0;-58;-28;0;0;19;-4;-70;803;0;803;0;0;803;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO DA REGIÃO CENTRO-OESTE PAULISTA - CREDMIL;4152107;b3S;;I;2;BAURU;SP;42614;207;0;13;0;0;0;220;-19;0;0;0;5;-14;206;0;0;-99;-79;0;0;62;0;-117;89;0;89;0;0;89;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON DE VALINHOS;73077398;b3S;;I;2;VALINHOS;SP;42614;208;0;12;0;0;0;220;0;0;0;0;-3;-3;217;0;0;-89;-90;0;0;0;0;-180;37;0;37;0;-4;33;0
NOVINVEST CVM LTDA - PRUDENCIAL;1000082808;n2;;I;2;SAO PAULO;SP;42614;0;0;219;0;0;0;219;0;0;0;0;0;0;219;464;0;-700;-1355;-54;0;0;0;-1646;-1427;0;-1427;0;0;-1427;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS;1551820;b3S;;I;2;PONTA GROSSA;PR;42614;215;0;4;0;0;0;219;0;0;0;0;-6;-6;213;0;0;-36;-35;0;0;0;0;-70;143;0;143;0;0;143;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PACAJÁ E REGIÃO - SICOOB TRANSAMAZÔNICA;24431221;b3S;;I;2;PACAJA;PA;42614;191;0;26;0;0;0;217;-18;-40;0;0;-26;-84;133;24;27;-213;-129;-1;0;134;-10;-170;-36;0;-36;0;0;-36;0
EGONCRED SCMEPP LTDA. - PRUDENCIAL;1000084428;n1;;I;2;CAMPINAS;SP;42614;213;0;3;0;0;0;216;0;0;0;0;-53;-53;163;0;0;0;-83;-10;0;0;0;-93;71;0;71;-30;0;41;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS DO PODER JUDICIÁRIO DA CAPITAL DO ESTADO DE SÃO PAULO - JUDCRED;7651495;b3S;;I;2;SAO PAULO;SP;42614;204;0;7;0;0;0;211;0;1;0;0;-2;-2;209;65;0;-17;-166;0;0;0;-2;-121;88;0;88;0;0;88;0
COOPESTADO - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NA REGIÃO METROPOLITANA DO ESTADO DO RIO DE JANEIRO LIMITADA;4995006;b3S;;I;2;RIO DE JANEIRO;RJ;42614;193;0;17;0;0;0;210;0;0;0;0;-2;-2;207;0;0;-224;-84;1;0;149;0;-160;47;0;47;1;0;47;0
HR SCMEPP LTDA. - PRUDENCIAL;1000084411;n1;;I;2;MACEIO;AL;42614;207;0;1;0;0;0;208;0;0;0;0;1;1;207;0;0;-51;-50;-9;0;0;0;-110;97;0;97;-17;0;80;0
AVS CORRETORA DE CÂMBIO - PRUDENICAL;1000084590;n2;;I;2;CURITIBA;PR;42614;0;0;4;0;204;0;208;0;0;0;0;0;0;208;0;3;-209;-96;-10;0;0;0;-311;-103;0;-103;0;0;-103;0
COOPERATIVA CENTRAL DE CRÉDITO DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA - ASCOOB CENTRAL;10013534;b3C;;I;2;FEIRA DE SANTANA;BA;42614;14;0;193;0;0;0;208;-165;-4;0;0;6;-162;46;0;0;-257;-170;1;0;466;-7;31;76;0;76;0;0;76;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAMARCO MINERAÇÃO S.A. LTDA - CREDISAM;20622809;b3S;;I;2;BELO HORIZONTE;MG;42614;70;0;136;0;0;0;206;0;0;0;0;15;15;221;0;0;0;-101;0;0;51;0;-50;172;0;172;0;0;172;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ALIANÇA DOS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO DE SÃO ROQUE - SICOOB ALCOOP SÃO ROQUE;4093627;b3S;;I;2;SAO ROQUE;SP;42614;183;0;23;0;0;0;206;-28;0;0;0;-23;-52;154;28;14;-135;-80;-2;0;13;-9;-170;-16;1;-14;-6;0;-20;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR;17411307;b3S;;I;2;JUNDIAI;SP;42614;204;0;1;0;0;0;206;0;0;0;0;-6;-6;200;0;0;0;-54;0;0;0;0;-54;145;0;145;0;0;145;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ANDORINHA - COFASA;64761471;b3S;;I;2;PRESIDENTE PRUDENTE;SP;42614;170;0;32;0;0;0;202;0;0;0;0;0;0;202;0;0;-73;-43;0;0;0;0;-116;86;0;86;0;0;86;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM EMPRESAS ADMINISTRADORAS DE AEROPORTOS - AEROCRED;5292849;b3S;;I;2;GUARULHOS;SP;42614;180;0;22;0;0;0;201;0;0;0;0;-18;-18;183;0;0;-45;-37;-1;0;0;0;-83;100;0;100;0;0;100;0
PAX S/A - PRUDENCIAL;1000082695;n2;;I;2;FORTALEZA;CE;42614;0;0;199;0;0;0;199;0;0;0;0;0;0;199;0;0;-146;-197;-9;0;0;0;-353;-153;0;-153;0;0;-153;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA FIAÇÃO ALPINA - COOPERALPINA;55319370;b3S;;I;2;MORUNGABA;SP;42614;160;0;37;0;0;0;196;0;0;0;0;11;11;207;0;0;0;-37;0;0;0;0;-37;170;0;170;0;0;170;0
VNK SCMEPP - PRUDENCIAL;1000084404;n1;;I;2;FORTALEZA;CE;42614;182;0;14;0;0;0;196;0;0;0;0;-30;-30;166;0;0;0;-49;-9;0;0;0;-58;108;0;108;-24;0;84;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COELBA E DA CHESF LTDA.   SICOOB COPELBA;86784089;b3S;;I;2;SALVADOR;BA;42614;162;0;34;0;0;0;196;-4;0;0;0;-34;-37;159;42;2;-112;-111;-4;0;19;-6;-169;-11;2;-9;-1;0;-10;0
PATAÇÃO DTVM LTDA. - PRUDENCIAL;1000083821;n2;;I;2;SOROCABA;SP;42614;0;0;1;0;195;0;196;0;0;0;0;0;0;196;10;0;-74;-168;-10;0;0;0;-241;-45;0;-45;0;0;-45;0
INFINITY CCTVM S.A. - PRUDENCIAL;1000082671;n2;;I;2;SAO PAULO;SP;42614;0;0;-12;205;0;0;193;0;0;0;0;0;0;193;76;0;-571;-244;-17;0;0;0;-756;-563;1;-562;0;0;-562;0
COOPERATIVA DE CRÉDITO MÚTUO DOS TRABALHADORES DO SETOR AEROESPACIAL DE SÃO JOSE DOS CAMPOS - COSAE;8227676;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42614;182;0;10;0;0;0;192;-14;0;0;0;-9;-23;169;0;0;-62;-47;0;0;0;0;-110;60;0;60;0;0;60;0
TATICA S.A. DTVM - PRUDENCIAL;1000083852;n2;;I;2;SAO PAULO;SP;42614;0;0;192;0;0;0;192;0;0;0;0;0;0;192;0;0;-229;-136;-9;-18;0;0;-392;-200;0;-200;0;0;-200;0
COOPERATIVA DE CRÉDITO RURAL DO SERTÃO ALAGOANO ASCOOB COCREAL;7564184;b3S;;I;2;PAO DE ACUCAR;AL;42614;174;0;17;0;0;0;191;-8;-11;0;0;-74;-93;98;0;0;-55;-44;0;0;2;-15;-112;-15;0;-15;0;0;-15;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE ENERGIA ELÉTRICA DO ESTADO DE SÃO PAULO - COOPENERG;52301496;b3S;;I;2;SAO PAULO;SP;42614;169;0;21;0;0;0;190;-55;0;0;0;-44;-99;91;0;0;-94;-150;1;0;14;-11;-242;-150;0;-150;0;0;-150;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DA REGIÃO METROPOLITANA DE PATOS - SICOOB SERTÃO PARAIBANO;22150505;b3S;;I;2;PATOS;PB;42614;172;0;14;0;0;0;186;-25;-5;0;0;-5;-35;151;26;31;-119;-209;-2;0;21;-2;-254;-102;0;-102;0;0;-102;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALCATEL-LUCENT BRASIL;62781232;b3S;;I;2;SAO PAULO;SP;42614;125;0;61;0;0;0;186;0;0;0;0;1;1;185;0;0;-74;-33;1;0;0;1;-108;78;2;80;0;0;79;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DA PARAÍBA LTDA. -  COOPERLEGIS;41146382;b3S;;I;2;JOAO PESSOA;PB;42614;185;0;1;0;0;0;186;0;0;0;0;0;0;186;0;0;-106;-34;0;0;0;0;-141;45;0;45;0;0;45;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE BEBEDOURO - COOCRESB.;5969937;b3S;;I;2;BEBEDOURO;SP;42614;178;0;7;0;0;0;185;-10;-20;0;0;-4;-34;151;0;0;-35;-61;0;0;0;-2;-98;53;0;53;0;0;53;0
SOCRED S.A. SCM - PRUDENCIAL;1000083247;n1;;I;2;BELEM;PA;42614;184;0;0;0;0;0;184;0;0;0;0;-12;-12;172;0;25;-19;-36;0;0;0;-3;-33;139;0;139;-41;0;98;0
COOPERATIVA DE CREDITO DE MENDES LTDA;28572261;b3S;;I;2;MENDES;RJ;42614;126;0;55;0;0;0;181;-80;0;0;0;-56;-136;45;24;42;-147;-116;-2;0;14;-16;-200;-154;0;-154;0;0;-154;0
TURISCAM CC LTDA. - PRUDENCIAL;1000082358;n2;;I;2;MACEIO;AL;42614;0;0;1;0;177;0;178;0;0;0;0;0;0;178;16;0;-97;-205;-10;0;0;0;-296;-118;0;-118;0;0;-118;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.;1819799;b3S;;I;2;VOLTA REDONDA;RJ;42614;174;0;4;0;0;0;178;0;0;0;0;-20;-20;158;0;0;-20;-31;0;0;0;-2;-54;104;3;108;-2;0;105;-27
